,书名,豆瓣链接,评分,评分人数,作者国籍,作者,出版社,原作名,译者,出版日期,页数,价格,装帧,丛书,ISBN,内容简介,作者简介
40,鲤·最好的时光,https://book.douban.com/subject/3729756/,7.7,6259, ,张悦然,江苏文艺出版社, , ,2009-5,204,25.00,平装,鲤,9787539932170,结束了“孤独”、“嫉妒”、“谎言”“暧昧”一系列对内心私密情感的探索，张悦然和她的伙伴们将目光投向了更广阔的社会层面，这期有关人生命中最好时光的寻觅，向我们揭示了憧憬幸福未来与沉湎回忆过去间，为何隔了一条湍急的河流。我们就算回到过去最好的时光，是否能把被痛苦撕碎的记忆重新拼贴完整？ 无论是作家张爱玲、日本画家奈良美智，还是《贫民窟的百万富翁》导演Danny Boyle，他们在作品里对最好时光的怀念全部渗透到了作品里，喜欢他们作品的人从细枝末节中与他们一起感受“最好的时光”鼎盛辉煌之势，质疑他们的人则读解出了被时光碎片划过后的棱角缺失。《鲤&#8226;最好的时光》特地专访到了台湾作家朱天文，一个半小时的美好时光里朱天文与我们交换了从事写作以来点滴体验，以及日常生活中的情趣，更畅谈了与侯孝贤导演如何在文字幻化成光影的过程中保持步调一致。 80年代人对于时光的记忆常常源自一件微小的事物，一首歌，一条河流，一个梦中出现过的场景，张悦然邀请了她的好朋友殳俏、周嘉宁、摄影师Madi共同分享贴近肌肤的回忆。对于80后作家群，他们最好的时光定格在1998年到2005年的虚拟世界里，暗地病孩子、晶体论坛、黑锅论坛成了青年们的文学阵地，几乎每一个活跃在当今文坛的80后作家们都在这些论坛上留下了印记，而《鲤》主题书的初衷更夹杂着那些文学论坛未能完成的心愿。 少年时的往事总是让人莫名地兴奋，80年代人在2003年以后时光的概念开始变得模糊不清，而在此之前的青春期里每个重要的时间点都留下了旺盛生命的印记，《鲤》按照时间顺序梳理了80年代末年到20世纪初里的共同集体回忆，成长是一件可以分享的事情，青春遥遥无期。 《鲤·最好的时光》里提出了全新的分享概念，从主编张悦然到每一个编辑都与读者分享了生活里最美妙的细枝末节，从一个电影插曲到一个唱片封套，再到小说栏目里编辑们大为推崇的约翰&#8226;欧文的小说与创作手记，《鲤》试图把分享这个概念延续下去。 张悦然用随笔《盗美贼》描摹了自己从女孩到女人的蜕变过程，路内的《四十乌鸦鏖战记》继续少年关于工厂生活的回忆，还有新加入的小说作者老王子与徐斯韡都从男孩的角度写了那段私人化的最好时光。,张悦然，山东济南人。毕业于新加坡国立大学计算机系。从14岁开始发表文学作品，先后在《收获》、《人民文学》、《芙蓉》、《花城》、《小说界》、《上海文学》等重要文学期刊发表作品。2001年获第三届“新概念作文大赛”一等奖，2003年在新加坡获得第五屆“新加坡大专文学奖”第二名，同年获得《上海文学》“文学新人大奖赛”二等奖。2004年获第三届“华语传媒大奖”最具潜力新人奖。2005年获得春天文学奖。长篇小说《誓鸟》被评选为“2006年中国小说排行榜”最佳长篇小说。 已出版作品有：短篇小说集《葵花走失在1890》、《十爱》。长篇小说《樱桃之远》、《水仙已乘鲤鱼去》、《誓鸟》，图文小说集《红鞋》等。是中国最具影响力的青年作家之一。
41,风色四叶草,https://book.douban.com/subject/1905830/,8.7,5286, ,杨萄,黑龙江美术出版社, , ,2006-9,95,28.80,平装16开, ,9787531816720,"这本书是SHEL第一次集结出版的个人画集。内容包括金龙奖金奖作品及最新创作密藏佳作“天堂的孩子”、“如果声音不记得”“四季”等经典插图、""NARUTO”同人经典，还有SHEL创作过程展示。",杨萄，笔名SHEL，生日5月20号，籍贯广东。 主要创作经历：2003年中开始在《漫友·STORY100》(现《新蕾·STORY100》)发表插图。曾以插画作品《天堂的孩子》获第2届金龙奖(OACC2005)最佳插画金奖 曾在《漫友》刊系发表过的作品：《成功的错位》、《夏日终年》、《你遇见谁》、《三个人的晚餐——四季组曲》、《如果声音不记得》系列插图等。
42,鲤·谎言,https://book.douban.com/subject/3373490/,7.7,5632, ,张悦然,江苏文艺出版社, , ,2009-1,205,25.00,平装,鲤,9787539930787,《鲤•谎言》是张悦然主编“鲤”系列主题书的第三本。 本书从“谎言”这个古今中外无所不在的存在出发，以多角度的专题形式深入探讨分析了中西文学影视作品、时代精神及个人生活中谎言这一混沌领域的隐晦主题，从阿加莎的推理小说到安徒生童话，从匹诺曹到爱玛再到潘巧云，还有魏晋风流、人人都爱的美国梦，这本书围绕着谎言及其表现和由此派生的——如“转世”“世界末日”“不死药”等等，逐一进行了分析；另有分量厚重的内地作家张悦然、周嘉宁、于是、路内、韩丽珠等人的小说作品，当代作家保罗•奥斯特的采访等，从而呈现给读者关于谎言的八零年代人为主的多方位解读，带给读者丰盛独特的阅读感受。,张悦然，山东济南人。毕业于新加坡国立大学计算机系。从14岁开始发表文学作品，先后在《收获》、《人民文学》、《芙蓉》、《花城》、《小说界》、《上海文学》等重要文学期刊发表作品。2001年获第三届“新概念作文大赛”一等奖，2003年在新加坡获得第五屆“新加坡大专文学奖”第二名，同年获得《上海文学》“文学新人大奖赛”二等奖。2004年获第三届“华语传媒大奖”最具潜力新人奖。2005年获得春天文学奖。长篇小说《誓鸟》被评选为“2006年中国小说排行榜”最佳长篇小说。 已出版作品有：短篇小说集《葵花走失在1890》、《十爱》。长篇小说《樱桃之远》、《水仙已乘鲤鱼去》、《誓鸟》，图文小说集《红鞋》等。是中国最具影响力的青年作家之一。
43,魔卡少女樱,https://book.douban.com/subject/1495303/,7.8,7826,日本,CLAMP,, , , , , ,平装, ,9787531211037,主人公の木之本桜は、私立友枝小学校に通う小学4年生。この世界に解き放たれてしまった「クロウカード」（封印が解かれるとこの世に災いが訪れるという魔法のカード）を回収するため、封印の獣、ケルベロス（ケロちゃん）と一緒に「カードキャプター」となったさくらが友枝町を舞台に活躍する。,
44,朗文·外研社新概念英语（新版）（3）,https://book.douban.com/subject/1039389/,9.0,5185, ,"（英）亚历山大（Alexander,L.G.) / 何其莘编著",外语教学与研究出版社,"New Concept English 3, Developing Skills", ,1997-10,273,18.90,平装,新概念英语,9787560013480,本书分3个单元，前两个单元各有一份摸底测验。每一单元有20篇课文，长度和难度逐渐加大。每一单元前都有学生须知和实例示范。每篇课文均为多功能课文，可用来对学生进行下列训练：听力理解、口头练习、朗读、讲故事、口头发挥练习、听写、理解、摘要写作、作文和语法。本书适合已经学完中级以下水平综合教材《实践与进步》或任何中级以下教程的成年人或中学生。,亚历山大（L.G.Alexander），世界著名的英语教学权威，曾任欧洲现代语言教学委员会理事。其著作为交际教学法奠定基础，其中一些如NCE和Follow Me己成经典教材。     何其莘博士，北京外国语大学教授，博士生导师。1994年-2005年任北外副校长，现为中国人民大学外国语学院院长、清华大学双聘教授、广东外语外贸大学等29所院校的客座教授、教育部高校英语专业教学指导委员会主任、全国翻译硕士专业学位教育指导委员会副主任、全国英国文学学会会长、全国有突出贡献的中青年专家。主要成果包括：Listen to This，《新概念英语》、《文化透视英语教程》、《英国文艺复兴时期文学史》、《英国戏剧史》、《英国中古时期文学史》，《中国学者眼中的英国文学》等。
45,倚天屠龙记,https://book.douban.com/subject/1789841/,8.8,22516, ,金庸,生活·读书·新知三联书店, , ,1994年5月,1594,76.80,平装,金庸作品集（三联版）,9787108006684,《倚天屠龙记》，金庸武侠小说，著于1961年，是“射雕三部曲”系列第三部。该书以元末群雄纷起、江湖动荡为广阔背景，叙述武当弟子张无忌的江湖生涯，表现众武林豪杰质朴自然，形态各异的精神风貌，展现其不可替代的人格力量。,有1995年8月2印本、1996年2月北平3印本、1996年11月北平4印本
46,格调,https://book.douban.com/subject/1013369/,7.6,6805, ,保罗.福塞尔(美),中国社会科学出版社, ,梁丽真 / 乐涛,1998-12,294,18.00,平装,Alternative 另类丛书,9787500424215,等级是什么？它不是你的职业，不是你居住的地方，不是你的餐桌举止，不是你有多少钱或者你能挣多少钱。等级是一系列细微事物的组合，你很难说清楚。正是这些细微的品质确立了你在这个世界上的位置。作者通过敏锐的观察、独特的视角、鞭辟入里的分析和机智幽默的文笔，把美国社会中的社会等级现象和三六九等人的品味做了细致入微的对比。 一本精确而刺痛人的社会等级指南。,
47,烈火如歌,https://book.douban.com/subject/1083257/,7.2,19686, ,明晓溪,新世界出版社, , ,2004-07-01,254,20.00,平装,烈火如歌,9787801872975,《烈火如歌》是自《明若晓溪》系列之后，明晓溪的又一部巅峰力作，故事曲折婉转，文笔清新唯美，从连载之初便深受众网友追捧，留言点击量连创新高。火焰般纯真活泼的如歌是烈火山庄的继承人，十九年前的尘封往事将她卷入漩涡之中，如歌的生命中注定会出现三个男人，幽蓝孤傲的枫、宁静温柔的玉和风华绝代的雪……一幕幕纠缠入骨的爱与恨开始惊心动魄地上演……,明晓溪，当代女作家，武汉大学硕士。代表作品有《旋风少女》、《明若晓溪》、《泡沫之夏》、《会有天使替我爱你》《第一夜的蔷薇》等，春风文艺出版社已出版明晓溪旋风百草系列作品《光之初》《心之萌》《虹之绽》《爱之名》。
48,道连·葛雷的画像,https://book.douban.com/subject/1856025/,8.9,9406,英,奥斯卡·王尔德,上海译文出版社,The Picture of Dorian Gray and Other Writings,荣如德,2006-8,321,12.00,平装,译文名著文库,9787532739530,美少年道连·葛雷面对好友霍尔沃德为他画好的肖像，说：“如果我能够永葆青春，而让这幅画像去变老……我愿拿我的灵魂换青春!”这一荒唐的愿望构成了唯美主义代表作家王尔德唯一长篇小说《道连·葛雷的画像》的情节基础。不料此言一出，竟一语成谶。环境影响和追求享乐的结果，导致葛雷在自我放纵的泥淖中越陷越深，直至彻底毁灭。 书中还收入了王尔德的两部中篇名作，基本囊括了王尔德的小说精华。,"王尔德生于都柏林的一个家世卓越的家庭，是家中的次子，全名为：奥斯卡·芬葛·欧佛雷泰·威尔斯·王尔德（Oscar Fingal O’Flahertie Wills Wilde）。他的父亲威廉姆·王尔德爵士是一个外科医生，他的母亲是一位诗人与作家。王尔德是一个优秀的学生，他获得了都柏林圣三一学院（Trinity College）的奖学金，1874年，他进入牛津大学迈格德林学院（Magdalen College）学习。在牛津，王尔德受到了沃尔特·佩特及约翰·拉斯金的审美影响，并接触了新黑格尔派哲学、达尔文进化论和拉斐尔前派的作品，这为他之后成为唯美主义先锋作家确立了方向。当时，虽然年轻的王尔德还没有获得一个文学奖项，但服装惹眼、谈吐机智、特立独行的他在社会上已经小有名气，一些杂志甚至刊登着讽刺他的文章。 1882年，王尔德在美国作了一个精彩的巡回讲座，两年后他与 Constance Lloyd 成婚，两名儿子 Cyril 与 Vyvyan 亦分别在1885年与1886年出生。1887年王尔德成为一家妇女杂志的执行总编辑，那上面发表着他的一些小说、评论和诗。王尔德的作品以其词藻华美、立意新颖和观点鲜明闻名，他的第一本小说道林·格雷的画像发表于1891年，之后他又发表了散文《社会主义下人的灵魂》，这两部作品都十分成功，但真正为王尔德赢得名誉的是他的戏剧作品。可以说他的每一部戏剧作品都受着热烈的欢迎，有一个时期，伦敦的舞台上竟同时上演着他的三部作品。 维多利亚女王时代的英国上流社会市侩腐朽，新旧风尚的冲突激烈，王尔德的自由作风和大胆的政治作风很快使他成为了这场冲突的牺牲品。1895年，昆斯拜瑞侯爵（Marquess of Queensberry）因儿子阿尔弗瑞德·道格拉斯（Lord Alfred 'Bosie' Douglas）与王尔德交往而令到父子不和，并公然斥责王尔德是一个 ""somdomite""。对此，愤怒的阿尔弗瑞德叫王尔德立刻上诉告侯爵败坏他的名誉，可惜王尔德不但上诉失败，更被反告曾“commit acts of gross indecency”。根据当时英国苛刻的刑事法，王尔德被判有罪，在瑞丁和本顿维尔监狱服了两年苦役。这两年，王尔德停止了戏剧创作，而构思了诗作《瑞丁监狱之歌》和忏悔录《深渊书简》，在这两部作品中已很难寻得唯美主义的影响。在王尔德服刑期间，Constance与两个孩子改姓为Holland兼移居意大利，而他大多数的朋友则对他避之唯恐不及，当中只有寥寥数人如戏剧作家萧伯纳仍挺身维护他。 1897年获释后，王尔德立刻动身前往巴黎，对于英国他失望透顶，不再有丝毫留恋。其后他为了两名孩子曾尝试与Constance复合，但阿尔弗瑞德亦同时表示想与王尔德重归如好，最后王尔德放弃两名孩子而选择了阿尔弗瑞德。王尔德在以假名居住法国期间完成并出版了《瑞丁监狱之歌》，之后与阿尔弗瑞德同游意大利，但几个月后，两人再次分手。1900年王尔德终于在好友Robert 'Robbie' Ross 帮助下改信天主教，在同年11月30日因病于巴黎的亚尔沙斯旅馆（Hotel d’Alsace）去世，享年46岁，死时只有Robbie与另一朋友陪伴。"
49,草木芳华,https://book.douban.com/subject/2278790/,7.8,3108, ,hansey / 落落,上海人民出版社, , ,2007-11,184,20.00,平装16开,Alice,9787208073647,《爱丽丝》系列强调文本价值，是把好看与积极健康的价值观相结合的图文作品。其读者定位在16～26岁之间。在整体感观上，这套系列更注重图文创意、艺术美感，并有另一种新形式的尝试，即从国外引进适合青少年阅读的选题，打造这套系列为关注推广原创与引进两方面相结合的青春文学作品。 《草本芳华》收录了：《影 hansey MiMzii》、《卢丽莉 爱的流刑地》、《天宫雁 津坂特急》、《DODO The Other Version》、《泠琅 火车拖曳的时光》等。,hansey，自由创作者。创作志《Alice》& 私享志《HANA》发起人。从事装帧设计，摄影工作。
50,九州·缥缈录Ⅳ·辰月之征,https://book.douban.com/subject/2286313/,8.6,9401, ,江南,新世界出版社, , ,2007-10,267,25.00,平装,九州书系,9787802284616,这是一个悲哀的年代：英雄们刚刚诞生在钢铁的摇篮里，世界在动荡和战火中挣扎。王权已经旁落，怀着野心的人竟相踏入战场，在乱世中夺取自己的一席之地。北辰之神狰狞的铁手高悬在乱世众生的头顶，旧时代注定将被摧枯拉朽地毁去，而新的时代建立在战士的尸骨和妇孺的血泪上……这是一声乱世英雄集团之间的对冲，战争序幕于鲜血尚未凝固前再次拉开。每个人都无法逃避的时刻，七十余年之后，谷玄和北辰在监察中看不见的角落，以满潮之相对冲…… 篇章起于一场新的战争开始，要么沉默地死亡，要么咆哮着取胜。,江南，男，安徽合肥人。目前的身份是作者，以及媒体经理。代表作品有《此间的少年》、《一千零一夜之死神》、《九州·缥缈录》系列、《光明皇帝》系列等。
51,ABC谋杀案,https://book.douban.com/subject/1903164/,8.1,16655,英,阿加莎·克里斯蒂,人民文学出版社,The ABC Murders,陈晓东,2006-8,270,20.00,平装,阿加莎·克里斯蒂侦探推理系列,9787020058013,一个逍遥法外的连环杀手通过字母表一步一步实施犯罪。作为死亡标记，杀手在每个被害人的尸体旁留下一本ABC铁路旅行指南，翻开的那页就是杀人之地。 先是在安多弗，接着是贝克斯希尔海滩，然后是克拉克爵士被发现谋杀于彻斯顿的海边小径。看起来继续作恶的凶手毫无被擒的希望，直到凶手自己犯了一个致命的错误——向波洛挑战杀人计划…… 当第四封信到来，并宣布下一次作案地点是唐克斯特时，不仅媒体给予了铺天盖地的报道，苏格兰场也部署了大量警力来防范。,阿加莎·克里斯蒂被誉为举世公认的侦探推理小说女王。她的著作英文版销售量逾10亿册，而且还被译成百余种文字，销售量亦逾10亿册。她一生创作了80部侦探小说和短篇故事集，19部剧本，以及6部以玛丽·维斯特麦考特的笔名出版的小说。著作数量之丰仅次于莎士比亚。 阿加莎·克里斯蒂的第一部小说《斯泰尔斯庄园奇案》写于第一次世界大战末，战时她担任志愿救护队员。在这部小说中她塑造了一个可爱的小个子比利时侦探赫尔克里·波格，成为继福尔摩斯之后侦探小说中最受读者欢迎的侦探形象。1926年，阿加莎·克里斯蒂写出了自己的成名作《罗杰疑案》（又译作《罗杰·艾克罗伊德谋杀案》）。1952年她最著名的剧本《捕鼠器》被搬上舞台，此后连续上演，时间之长久，创下了世界戏剧史上空前的纪录。 1971年，阿加莎·克里斯蒂得英国女王册封的女爵士封号。1975年，英格丽·褒曼凭借根据阿加莎同名小说《东方快车谋杀案》改编的影片获得了第三座奥斯卡奖杯。阿加莎数以亿计的仰慕者中不乏显赫的人物，其中包括女王伊丽莎白二世和法国总统戴高乐。 1976年，她以85岁高龄永别了热爱她的人们。
52,边城浪子（上下）,https://book.douban.com/subject/1704006/,8.0,9409, ,古龙,珠海出版社, , ,2005-8,748,32.00,平装,古龙作品集,9787806073216,《边城浪子(绘图珍藏本)(套装上下册)》为古龙作品集绘图珍藏本之57，增加了一些精彩绘图，读来更生动、更引人入胜。古龙小说最注重的是人性的体验，他常用细腻的笔触去描写人物微妙而复杂的情感，常用生与死、幸福与痛苦这样尖锐对立的矛盾来表现人物的内心世界和高贵独立的人格，以此来揭示生命的意义和人生的真谛，是唯一一个可以和金庸平起平坐的武林大侠。所有“古迷”们，一定不要错过这本绘图珍藏本哦！,
53,小说的艺术,https://book.douban.com/subject/1063796/,8.7,5144,捷克,米兰·昆德拉,上海译文出版社,L'art du roman,董强,2004-08,207,17.00,平装,米兰·昆德拉作品系列（2003版）,9787532735167,我并不擅长理论。以下思考是作为实践者而进行的。每位小说家的作品都隐含着作者对小说历史的理解，以及作者关于“小说究竟是什么”的想法。在此，我陈述了我小说中固有的、我自己关于小说的想法。 小说家一旦扮演公众人物的角色，就使他的作品处于危险的境地，因为它可能被视为他的行为、他的宣言、他采取的立场的附庸。,米兰・昆德拉，捷克小说家，生于捷克布尔诺市。父亲为钢琴家、音乐艺术学院的教授。生长于一个小国在他看来实在是一种优势，因为身处小国，“要么做一个可怜的、眼光狭窄的人”，要么成为一个广闻博识的“世界性的人”。童年时代，他便学过作曲，受过良好的音乐熏陶和教育。少年时代，开始广泛阅读世界文艺名著。青年时代，写过诗和剧本，画过画，搞过音乐并从事过电影教学。总之，用他自己的话说， “我曾在艺术领域里四处摸索，试图找到我的方向。”50年代初，他作为诗人登上文坛，出版过《人，一座广阔的花园》（1953）、《独白》（1957）以及《最后一个五月》等诗集。但诗歌创作显然不是他的长远追求。最后，当他在30岁左右写出第一个短篇小说后，他确信找到了自己的方向，从此走上了小说创作之路。 1967年，他的第一部长篇小说《玩笑》在捷克出版，获得巨大成功，连出三版，印数惊人，每次都在几天内售馨。作者在捷克当代文坛上的重要地位从此确定。但好景不长。1968年，苏联入侵捷克后，《玩笑》被列为禁书。昆德拉失去了在电影学院的职务。他的文学创作难以进行。在此情形下，他携妻子于1975年离开捷克，来到法国。 移居法国后，他很快便成为法国读者最喜爱的外国作家之一。他的绝大多数作品，如《笑忘录》（1978）、《不能承受的存在之轻》（1984）、《不朽》（1990）等等都是首先在法国走红，然后才引起世界文坛的瞩目。他曾多次获得国际文学奖，并多次被提名为诺贝尔文学奖的候选人。 除小说外，昆德拉还出版过三本论述小说艺术的文集，其中《小说的艺术》（1936）以及《被叛卖的遗嘱》（1993）在世界各地流传甚广。 昆德拉善于以反讽手法，用幽默的语调描绘人类境况。他的作品表面轻松，实质沉重；表面随意，实质精致；表面通俗，实质深邃而又机智，充满了人生智慧。正因如此，在世界许多国家，一次又一次地掀起了“昆德拉热”。 昆德拉原先一直用捷克语进行创作。但近年来，他开始尝试用法语写作，已出版了《缓慢》（1995）和《身份》（1997）两部小说。
54,痛快日记,https://book.douban.com/subject/1341035/,8.2,4093, ,蔡康永,皇冠文化出版有限公司, , ,1998/08,256,170, , ,9789573315728,小時候的痛快，是聰明的由麻將解讀大人的生活； 長大後的痛快，是智慧的翹課創造了愛情生活。 童年滴答滴……『爸，如果太平輪沒有沉的話，我有時候就可以坐在輪船上，看著海吃早餐了，對不對？』『對啊！』爸爸笑嘻嘻的回答我。然而連『最後的貴族』的最後都搭不上邊的我，只擁有船上的一個椅子、一個重的要命的望遠鏡…… 上學嗆嗆嗆……每個人的翹課，我當然也翹課，只是我靠的是『特權』！但你要知道，特如果是來自拍老師馬屁、打同學小報告這類不入流的行徑，那是很沒出息；像我，走的就是『高格調』的翹課之道！ 戀愛嘿呦嘿……人生中有種種的陷阱，其中有一種叫做『快樂的陷阱』，是可以讓我笑跌進去的那種！就像那天接到一通滿是暗號的電話---『……喂？……小王子嗎？……呃，我……我是狐狸……』 鼓手咚咚咚……生命是巨大的迷惘，誰有資格判定原因？誰有資格負起責任？兩位女學生用生命來換取一個生存下去的空間，並在遺書中表明令人活得困難的，是自己不適和這『社會生存的本質』；多麼叫人心痛遺憾的話。而你，你是不是正是那『在社會生存的本質』？ 讀者呼哩呼……為什麼？為什麼？到底為什麼我這麼聰明？我竟敢敢把關公發配邊彊，教他既死不了又殺不到我！啊！我竟能如此聰明！關公大人，你只能這一切都是你的命啊！,"蔡康永 相信爱，相信正义，相信文明，相信宇宙是值得的。 面对欲望时会软弱，面对邪恶时会软弱，喜欢别人多过喜欢自己。 从上个世纪的尾巴，开始参加公共活动，比方说，主持一些节目，写一些东西，讲些话，安慰或者伤害一些别人。 根据地是台北，血统有时被认为是上海，但不管怎么说，很肯定自己是不重要的，很肯定自己是不重要的，很肯定自己是不重要的。知性与感性兼具的搞怪才子，文笔犀利、反讽、俏皮的畅销书作家；当过GQ杂志总编辑、台北之音电台总监。目前主持有「真情指数」「两代电力公司」「今天不读书」「康熙来了」「爱的故事」等电视节目。写过的书有《再错也要谈恋爱》《不乖蔡康永─同情我可以亲我》《你睡不着我受不了》《痛快日记》《LA流浪记》。有声书作品《顽童三部曲》《欢乐三国志 全20册》。他笑称，男孩系列两本书（图文书《那些男孩教我的事》与文字书《100个男孩的故事》），是他的「任性」之作，只是写出他生命中遇见的、深深影响他的──男孩们的故事。"
55,人类的群星闪耀时,https://book.douban.com/subject/1083762/,8.7,29031,奥地利,斯蒂芬·茨威格,广西师范大学出版社,Sternstunden der Menschheit: Vierzehn historische Miniaturen,舒昌善,2004-8,231,18.00,平装,影响过一代人的书,9787563349128,《人类群星闪耀时》由奥地利著名小说家创作。《人类群星闪耀时》内容：涌动着匪徒、探险家、叛乱者兼英雄血液的巴尔沃亚成为第一个看到太平洋的欧洲人；仅仅一秒钟的优柔寡断，格鲁希元帅就决定了拿破仑在滑铁卢之战中失败的命运；七十多岁的歌德像情窦初开的男孩爱上了十几岁的少女，求婚未遂之后，老人在萧萧秋色中一气呵成地创作了《玛丽恩巴德悲歌》；流亡国外的列宁不顾自己的荣辱毁誉，乘坐一列铅封的火车取道德国返回俄国，十月革命就这样开启了历史的火车头……,斯蒂芬·茨威格（Stefan Zweig，1881一1942），奥地利著名小说家，传记作家，出身于富裕的犹太人家庭。主要作品有《三大师传》《象棋的放事》《昨日的世界》等。青年时代游历世界各地，结识罗曼·罗兰和罗丹等人，并受到他们的影响。第一次世界大战时从事反战工作，成为著 名的和平主义者，鼓吹欧洲的统一。20世纪20年代赴苏联，认识了高尔基。1934年遭纳粹驱逐，先后流亡英国、巴西。1942年在孤寂和理想幻灭中与妻子双双自杀。
56,盗墓笔记5,https://book.douban.com/subject/3800166/,8.4,31815, ,南派三叔,中国友谊出版公司, , ,2009-7,336,32.80,平装,盗墓笔记,9787505725508,深入西王母的蛇沼鬼城之后，吴邪一行经过三天三夜极其紧张的搜索，终于在隐藏于密林中的神庙附近找到了进入西王母宫的入口。在入口的泥潭处，他发现三叔的队伍几乎全部离奇死去，但他并没找到三叔的尸体。他们继续涉险，进入西王母城庞大的地下体系，终于遇到文锦，得悉西沙的秘密，三叔鲜为人知的真正过去也浮出水面。事情并没有完结，路途的终极点就在前方，西王母古城到底承载的是怎样一个诡异的文明？浮雕上的巨蛇真的存在过吗？那个如影随形的“它”，究竟来自何方？他们最终看到的，是怎样的一个颠覆一切的秘密？,南派三叔（1982年2月20日— ），本名徐磊，男，浙江人，现居杭州。超级畅销书作家。他的《盗墓笔记》系列与另一位作家的《鬼吹灯》系列共同开启了中国小说界的“盗墓时代”。
57,安娜·卡列尼娜（上下）,https://book.douban.com/subject/1010472/,8.5,10405,俄,列夫·托尔斯泰,上海文艺出版社, ,草婴,2004-7,1100,120.00,精装,托尔斯泰小说全集,9787532126637,《安娜・卡列尼娜》是俄罗斯文豪列夫・托尔斯泰的主要作品之一。贵族妇女安娜追求爱情幸福，却在卡列宁的虚伪、冷漠和弗龙斯基的自私面前碰得头破血流，最终落得卧轨自杀、陈尸车站的下场。庄园主反对土地私有制，抵制资本主义制度，同情贫苦农民，却又无法摆脱贵族习气而陷入无法解脱的矛盾之中。矛盾的时期、矛盾的制度、矛盾的人物、矛盾的心理，使全书在矛盾的漩涡中颠簸。这部小说深受我国读者喜爱，它是新旧交替时期紧张惶恐的俄国社会的写照。,列夫·托尔斯泰(1828～1910)，俄罗斯文学大师。他以自己一生的辛勤创作，登上了当时欧洲批判现实主义文学的高峰，在世界文学中占有重要的地位。他描绘了俄罗斯民众广阔的生活场景，被称为“俄国革命的一面镜子”。代表作为《战争与和平》《安娜·卡列尼娜》和《复活》。 草婴，原名盛峻峰，著名学者、翻译家。草婴先生系统地翻译了列夫·托尔斯泰全部小说作品，包括三个长篇（《战争与和平》《安娜·卡列尼娜》和《复活》）、六十多个中短篇和自传体小说。
58,认得几个字,https://book.douban.com/subject/3880832/,8.2,7262, ,张大春,上海人民出版社, , ,2009-8,366,46.00,平装,华语文学系列,9787208086975,89篇温馨逗趣之作，涵盖台版《认得几个字》+《送给孩子的字》 最终又落回于孩子们的生活情境。张大春渊博深厚的文字学和历史知识，以及浓浓的人文关怀，加上孩子们天真无邪的童言无忌，皆为这些我们看似熟悉的汉字做了既准确又生动，甚至有些意外的注解。而在小说家张大春的笔下，这些日常中父亲对儿女的教导、儿女与父亲的对谈也生出了无限的丰富乐趣，可谓既是有趣的家庭课堂，又是意味深长的情感教育。 “之所以误读、误写、误以为是，其深刻的心理因素是我们对于认字这件事想得太简单。”张大春在书中告诉我们，认字不仅对孩子们重要，对每个自以为长大了的大人同样重要。从我们熟之又熟的口头禅，到当红组合“纵贯线”的歌词，张大春悉数收入了《认得几个字》的认字谱系中，从而不断地问孩子、问自己、也问读者：你认得字吗？ 对于认字这件事，我们往往想得太简单。,张大春，当代最优秀的华语小说家，1957年生，山东人。好故事，会说书，擅书法，爱赋诗。台湾辅仁大学中国文学硕士，曾任教于辅仁大学、文化大学，现任电台主持人。作品无数，曾以“大头春”的名字出版系列小说（《少年大头春的生活周记》、《我妹妹》、《野孩子》），另著有小说《鸡翎图》、《公寓导游》、《四喜忧国》、《大说谎家》、《欢喜贼》、《城邦暴力团》、《聆听父亲》、《春灯公子》、《战夏阳》等，京剧剧本《水浒108》，文学理论《张大春的文学意见》、《小说稗类》等。曾获联合报小说奖、时报文学奖、吴三连文艺奖等。《聆听父亲》简体版于2008年3月出版，成为中国图书评论学会“2008年十大图书”之首，并入选“2008年十大好书”、“30年30本中国最具影响力的文史读物”。
59,八十天环游地球,https://book.douban.com/subject/1275907/,8.4,10989,法,儒勒·凡尔纳,中国青年出版社, ,沙地泽,1958-02,273,9.70,平装,凡尔纳选集（再版）,9787500609049,1872年斐利亚・福克先生在伦敦改良俱乐部和会友们打赌，要在八十天内环游地球一周。在当时的情况下，这确实是一件很难办到的事，因为旅客一定要把时间掌握得非常准确，也就是说一下火车就要上轮船，一下轮船就要上火车， 如果有半点延误，就会使整个旅行计划脱节而前功尽弃。但 是福克先生从伦敦出发，经过欧、非、亚、美四个洲，以坚定的意志克服了无数自然和人为的障碍，终于在八十天内环游地球一周回到伦敦，甚至还提前一天完成任务。在这本书里，作者通过动人的故事情节介绍了各地的奇风异俗和丰富的地理知识。,
