,书名,豆瓣链接,评分,评分人数,作者国籍,作者,出版社,原作名,译者,出版日期,页数,价格,装帧,丛书,ISBN,内容简介,作者简介
68,unknow,https://book.douban.com/subject/1903968/,unknow,unknow, , ,, , , , , , , , ,,
69,骆驼祥子,https://book.douban.com/subject/1043815/,8.6,203220, ,老舍,人民文学出版社, , ,2000-3-1,224,12.00,平装, ,9787020028115,《骆驼祥子》是老舍用同情的笔触描绘的一幕悲剧：二十年代的北京，一个勤劳、壮实的底层社会小人物怀着发家、奋斗的美好梦想，却最终为黑暗的暴风雨所吞噬。它揭示了当时“小人物”的奴隶心理和希望的最终破灭。随着祥子心爱的女人小福子的自杀，祥子熄灭了个人奋斗的最后一朵火花。这是旧中国老北京贫苦市民的典型命运。,老舍（1899―1966），现代著名作家。出身北京贫民家庭，1924年赴英国教书，1930年回国后长期在青岛大学等校任教授。擅长表现北京下层人民的贫苦生活及其悲惨命运。主要作品有《骆驼祥子》、《四世同堂》、《月牙儿》等小说。解放后热情歌颂新社会，创作了《龙须沟》、《茶馆》等二十多个剧本以及大量的小说、散文、荣获“人民艺术家”称号。曾任全国人大代表、中国文联副主席等职。
70,陪安东尼度过漫长岁月,https://book.douban.com/subject/3014576/,8.2,65516, ,安东尼,长江文艺出版社, , ,2008-3,185,18.00,平装,陪安东尼度过漫长岁月,9787535436740,《陪安东尼度过漫长岁月》收集了作者安东尼在《最小说》上刊登过的部分散文，以及50%以上的最新作品。安东尼以一个普通男生的口吻，讲述了从20到23、从大学到工作、从国内到国外的真诚记载。其中既有生活的零散片段、自言自语，也有对生活的感悟。以时间为载体，散文为格式，将日记、随笔，甚至是墙上的便条联系到一起。带领每位读者陪安东尼度过遥远的旅行、孤独的时刻，以及漫长的岁月。 插画家ECHO配以温馨童话般的绘图，充满童幻色彩。,安东尼，本名马亮，英文名Antony。现居澳大利亚，原居大连。就读于墨尔本大学商业管理系。 小时候曾有语言障碍，受心理医生辅导后大有好转。高中时曾只身一人到上海。有写作很少用标点的怪异习惯。最初发表文章的刊物是《岛》和《最小说》。
71,恐怖宠物店（10）,https://book.douban.com/subject/1180102/,8.9,14836,日,秋乃茉莉,哈尔滨出版社, ,高燕凤,2004-5,208,12.00,平装,恐怖宠物店,9787806991992,《恐怖宠物店》是秋乃的成名作。故事讲述了在美国的中华街上有一家神秘的宠物商店，它引起了当地警察雷恩的警惕心，因为有许多离奇死亡案的被害人都是这间店的客人。身手敏捷但头脑多少有点单纯的雷恩决定要深入虎穴挖出那家宠物店主人，人称D伯爵的狐狸尾巴。 和雷恩想象的不同，D伯爵不但并非穷凶急恶之辈，而且人长的娇艳美丽貌比潘安。平时虽然有许多神秘的地方而且有非常机智，但是一看见甜食便两眼心心没有抵抗能力了？这样，象是个黑社会的人吗？不过雷恩总是很固执于自己的直觉，一方面抵抗着D伯爵对他的“诱惑”一方面干涉一件又一件的动物买卖寻找线索。可是仍然一头雾水，而且还不由自主的和D伯爵越来越亲近，在次期间，他的确发现了许多奇怪的事情，千奇百怪的动物和千奇百怪的人，有花妖，有吸血鬼，有无法解脱的自责，有难以到手的梦想，有突然的死亡，有奇怪的恋爱，有暗杀，有绑架……最后所有的危险总能在D伯爵的解决下化险为夷。那个神秘而又美丽的中国人，他的真正面目到底是什么呢？,
72,我的奋斗,https://book.douban.com/subject/4741216/,7.3,23941, ,罗永浩,云南人民出版社, , ,2010-4,193,29.00,平装, ,9787222064331,"《我的奋斗》是老罗写的一本极具语言才华的自传，也是他给剽悍的人生一个解释。作者他是一个走路都往下掉个性的胖子。他上幼儿园的时候，就被老师描述成一个“思想特别复杂的孩子”；他在学校里跟愚蠢的制度对抗了九年，成为一个高中没毕业的小混混，然后，一直混到“中国第二著名的英语教师”、百度年度风云人物、牛博网创办人、“老罗培训”学校的校长。 读“老罗式”的幽默，可以感知他的诚恳和热情；读老罗的传奇经历, 可以领悟如何用剽悍的内心创造传奇。 《我的奋斗》读者对象：中学生、大学生；老罗在新东方和老罗培训学校的学生；都市里奋斗的年轻人；15-40岁的读者。 《我的奋斗》附赠品：罗永浩全国高校巡回演讲DVD光盘。",罗永浩，人称老罗，1972年生，吉林人。高中辍学，曾经摆地摊、开羊肉串店、倒卖药材、做期货、销售电脑配件、从事文学创作。 2001年至2006年在北京新东方学校任教，由于教学风格幽默诙谐并且具有高度理想主义气质的感染力，所以极受学生欢迎。很多学生盗录其讲课内容在大学的校内网站上传播分享，这些音质奇差的盗录内容在2003年左右流传到了互联网上，旋即以“老罗语录”的名义风靡大江南北，成为一个奇特的文化现象。其中，“彪悍的人生不需要解释”已经成为一代年轻人的座右铭。罗永浩本人也因此受到众多媒体的采访和报道，并两次当选“百度十大年度风云人物”。2006年6月，罗永浩辞去新东方的工作，于同年8月创立风格独特的博客网站“牛博网”。目前该站已成为在大学生、文学青年、媒体从业人员和知识精英当中最具影响力的中国网站之一。2008年，罗永浩和他的教师朋友们共同创办了一所英语培训机构，老罗也从一名教师转型为一个校长。
73,连城诀,https://book.douban.com/subject/1076045/,7.7,22048, ,金庸,生活·读书·新知三联书店, , ,1999-04,329,12.00,平装,金庸作品集（三联口袋本）,9787108012555,本部书初发行是以「素心剑」为名，是金庸先生以小时候一段回忆为主而发展出来的故事，疼爱他的家中长工因为冤狱郁郁一生，心中的委屈至垂死才吐露于他。 「连城诀」以一部剑诀及其中的宝藏秘密揭露了人性贪婪的一面，写人的“坏“这本书可说是第一把交椅，狼心狗肺的丈夫，心机深疑心重的师 父，还有逼死自己女儿的父亲……憨直的乡下小子狄云，落入一个个圈套，失去了心爱的师妹，还有对人心的信赖。但是从这本书看来，当坏人也不是都很好过的，像有人半夜梦中爬起来堆尸砌墙，有人为了金银财宝发了狂……撇开这些可厌的事，丁典和凌霜华短暂的绿菊之恋，虽然淡淡如一阵幽香，却是全书最凄美的一段。,金庸（1924年2月6日—），香港“大紫荆勋贤”。原名查良镛(zhā liáng yōng，英：Louis Cha)，浙江海宁人，当代著名作家、新闻学家、企业家、社会活动家，《香港基本法》主要起草人之一。金庸是新派武侠小说最杰出的代表作家，被普遍誉为武侠小说作家的“泰山北斗”，更有金迷们尊称其为“金大侠”或“查大侠”。 金庸生于1924年，祖籍为安徽省桐城，出生在浙江海宁，查家为当地望族，历史上最鼎盛期为清康熙年间，以查慎行为首叔侄七人同任翰林。现代查氏家族还有两位知名人物，南开大学教授查良铮（穆旦）（四十年代九叶派代表诗人，翻译家），台湾学术界风云人物、司法部长查良钊。出自海宁的著名人物还有王国维和徐志摩。徐志摩是金庸的表兄。金庸祖父查沧珊是“丹阳教案”的当事人。 1937年，金庸考入浙江一流的杭州高中，离开家乡海宁。1939年金庸15岁时曾经和同学一起编写了一本指导学生升初中的参考书《给投考初中者》，畅销内地，这是此类书籍在中国第一次出版，也是金庸出版的第一本书。1941年日军攻到浙江，金庸进入联合高中，那时他17岁，临毕业时因为写讽刺黑板报《阿丽丝漫游记》被开除。另一说是写情书.1944年考入重庆国立政治大学外文系，因对国民党职业学生不满投诉被勒令退学，一度进入中央图书馆工作，后转入苏州东吴大学(今苏州大学)学习国际法。抗战胜利后回杭州进《东南日报》做记者，1948年在数千人参加的考试中脱颖而出，进入《大公报》，做编辑和收听英语国际电讯广播当翻译。不久《大公报》香港版复刊，金庸南下到香港。 1950年，《大公报》所属《新晚报》创刊，金庸调任副刊编辑，主持《下午茶座》栏目，也做翻译、记者工作，与梁羽生（原名陈文统）一个办公桌，写过不少文艺小品和影评（笔名姚馥兰和林欢）。姚馥兰的意思是英文的Your friend.(你的朋友)。1955年开写《书剑恩仇录》，在《大公报》与梁羽生、陈凡（百剑堂主）开设《三剑楼随笔》，成为专栏作家。1957年进入长城电影公司，专职为编剧，写过《绝代佳人》、《兰花花》、《不要离开我》、《三恋》、《小鸽子姑娘》、《午夜琴声》等剧本，合导过《有女怀春》、《王老虎抢亲》（所用笔名为林欢）。 建国不久，金庸为了实现外交家的理想来到北京，但由于种种原因而失望地回到香港，从而开始了武侠小说的创作。 1959年离开长城电影公司，与中学同学沈宝新合资创办《明报》，任主编兼社长历35年，期间又创办《明报月刊》、《明报周刊》、新加坡《新明日报》及马来西亚《新明日报》等。金庸任董事长期间，《明报》成为香港最有影响的报纸之一，有人把它比喻成香港的《泰晤士报》。其对中国时局的预测和分析，是其它报纸不能比拟的。《明报月刊》则是华人世界最文人化的刊物，其对大中华关怀，深受全世界华人好评。 从五十年代末——七十年代初，金庸共写武侠小说15部，1972年宣布封笔，开始修订工作。 1981年后金庸数次回大陆，先后受到邓小平、江泽民等领导人的接见，1985年任香港基本法起草委员会委员，1986年被任命为基本法起草委员会“政治体制”小组港方负责人，1989年辞去基本法委员职务，卸任《明报》社长职务，1992年到英国牛津大学当访问学者，1994年辞去《明报》企业董事局主席职务。1999~2005年任浙江大学人文学院院长。 金庸博学多才。就武侠小说方面，金庸阅历丰富，知识渊博，文思敏捷，眼光独到。他继承古典武侠小说之精华，开创了形式独特、情节曲折、描写细腻且深具人性和豪情侠义的新派武侠小说先河。举凡历史、政治、古代哲学、宗教、文学、艺术、电影等都有研究，作品中琴棋书画、诗词典章、天文历算、阴阳五行、奇门遁甲、儒道佛学均有涉猎，金庸还是香港著名的政论家、企业家、报人，曾获法国总统“荣誉军团骑士”勋章，英国牛津大学董事会成员及两所学院荣誉院士，多家大学名誉博士。 金庸一支笔写武侠，一支笔纵论时局，享誉香江；少年游侠，中年游艺，老年游仙；为文可以风行一世，为商可以富比陶朱，为政可以参国论要：金庸一生的传奇，可谓多姿多彩之至。佛学对金庸的影响很大。在他的文学作品中处处可见金庸中庸平和的风格。
74,八十年代访谈录,https://book.douban.com/subject/1777823/,8.2,8791, ,查建英 主编,生活·读书·新知三联书店, , ,2006-5,453,38.00,平装, ,9787108024121,这是一本围绕“八十年代”情境及问题意识的对话录，主持者选取的谈话对象多为八十年代引领潮流的风云人物：北岛、阿城、刘索拉、李陀、陈丹青、栗宪庭、陈平原、甘阳、崔健、林旭东、田壮壮、分别属于诗歌、小说、音乐、美术、电影、哲学及文学研究等领域。对话抽取相关领域里在今天仍有讨论价值的当年热点内容作为话题，试图重视这个在中国二十世纪史上具有特殊意义年代的场景和氛围，并且在回顾八十年代社会思想面貌的同时也对其进行反思。 20世纪80年代是当代中国历史上一个短暂、脆弱却颇具特质、令人心动的年代。谈话者以个人的身份和角度，从各自从事的工作出发，既回忆反省过去的那个时代，也评论分析现在，并且眺望臆想未来。书中虽然记录了许多珍贵的往事，却没有变成一个“怀旧项目”，大多数谈话者没有简单地将80年代浪漫化，尽管他们那时年轻气盛、出道成名。这些回忆者的态度不是一味怀旧或颂扬，而是尽可能坦率、客观地对自我和时代的局限，对不少当年轰动一时的现象、事件、人物及文化动因进行深入剖析、批评和反省。,查建英，旅美女作家。笔名扎西多，北京人。1978年至1987年先后就读于北京大学、美国南卡罗来纳大学、哥伦比亚大学，1987年回国，90年代返回美国。2003获美国古根海姆写作基金，再回中国。曾为《万象》、《读书》、《纽约客》、《纽约时报》等撰稿。已出版英文著作China Pop，杂文集《说东道西》，小说集《丛林下的冰河》等。其中China Pop被美国Village Voice Literary Supplement 杂志评选为“1995年度25本最佳书籍之一”。
75,那些忧伤的年轻人,https://book.douban.com/subject/1041616/,7.4,12255, ,许知远,海南出版社, , ,2001-04-01,284,18.00,平装,许知远文集,9787806459928,作者生于70年代后期，有人说这个年代出身的是充满物质感的一代，显然这是个武断的结论，每一代人中都会有人积极回应智力的承传，特别是生命力与想像力充沛的青年。《那些忧伤的年轻人》是这个名叫许知远的青年在星巴克咖啡馆里、北大校园的男生宿舍床上、春天的北方城市街道边，一次次遭遇智慧或者青春的完成。许知远已试图搭建属于自己的某种具有自我信仰意味的文字领地，这信仰与精神的自由和智力锻炼有关。,许知远，1976年出生，2000年毕业于北京大学微电子专业，现任职于《生活》杂志，他也是单向街图书馆的创办人之一。曾出版《那些忧伤的年轻人》、《转折年代》、《纳斯达克的一代》、《昨日与明日》、《思想的冒险》、《新闻业的怀乡病》、《这一代人的中国意识》等。
76,目送,https://book.douban.com/subject/3995526/,8.6,210272, ,龙应台,生活·读书·新知三联书店, , ,2009-10,281,39.00,平装,龙应台作品精选,9787108032911,目送共由七十四篇散文组成，是为一本极具亲情、感人至深的文集。由父亲的逝世、母亲的苍老、儿子的离开、朋友的牵挂、兄弟的携手共行，写出失败和脆弱、失落和放手，写出缠绵不舍和绝然的虚无。正如作者所说：“我慢慢地、慢慢地了解到，所谓父女母子一场，只不过意味着，你和他的缘分就是今生今世不断地在目送他的背影渐行渐远。你站在小路的这一端，看着他逐渐消失在小路转弯的地方，而且，他用背影默默地告诉你，不用追。”,龙应台 台湾著名文化人及公共知识份子，台湾地区著名作家，作品针砭时事，鞭辟入里。在欧洲、大陆、台湾三个文化圈中，龙应台的文章成为一个罕见的档案，作品《野火集》等具有很大的影响。 她秉著客观批判的精神，持续而正中要害的不断写出她的社会观察，龙应台无所畏惧，温柔纤细，深情动人：其《孩子你慢慢来》与《目送》均是以温柔笔触描写亲子间的亲密互动，同时身为父母与子女双重身份的她逐渐明了人世中亲情的牵绊，不仅是当下的感动，亦是渐行渐远的必经路程，龙应台一反批判犀利的笔调，描写诸多生活中有情细节，在在反映出其细腻情感，读起来温馨有味，情意盎然。
77,阿Q正传,https://book.douban.com/subject/1088065/,8.8,78410, ,鲁迅 / 丰子恺 绘,上海书店出版社, , ,2003-7,189,14.50,平装, ,9787806222850,《阿Q正传》讲述值此世纪末，衷心祈愿这里所议论的人物在下一世纪的中国现实生活中淡出；当然，作为光辉的典型人物，他将和哈姆雷特、唐·吉诃德等不朽的名字一样万古不朽。阿Q，是一个卑微渺小的人物，但却是一个巨大的名字。我不说：“伟大”而说“巨大”，是因为这个小人物的确称不上伟大，但这个名字的历史的和美学的涵容量却真是巨大得无比，我想不出世界任何一个文学人物能有阿Q那样巨大的概括性，把几亿人都涵盖进去。几乎每个中国人，你，我，他，都有阿Q的灵魂的因子。阿Q是一个“做奴隶而不可得的时代”的奴隶，比“做稳了奴隶的时代”的奴隶更可悲。做不稳，就要挣扎。他的挣扎当然不可能有过五关、斩六将或爬雪山、过草地那样的英雄事业，但作为一个小人物，他的一生也够悲壮的了。使阿Q的一生焕发悲壮的光采的是，他不仅呈现了清末民初的一个普通百姓的灵魂，几千年来成群而生、成群而死的默默的生长和枯死的灵魂；更是藉着这个灵魂的勾勒，多方面地全国民性的痼疾爆了光。阿Q虽然枪毙了，但他的阴魂不散，时时附在中国人的身上。因为痼疾的病灶埋藏得既深且久，不时复发，至少在本世纪还是常见病和多发病。但愿即将降临的新世纪，这个人物在中国淡出，只留下无与伦比的形象在艺苑中永生。这肯定也是创造这一典型人物的鲁迅的夙愿。,《阿Q正传》讲述值此世纪末，衷心祈愿这里所议论的人物在下一世纪的中国现实生活中淡出；当然，作为光辉的典型人物，他将和哈姆雷特、唐·吉诃德等不朽的名字一样万古不朽。阿Q，是一个卑微渺小的人物，但却是一个巨大的名字。我不说：“伟大”而说“巨大”，是因为这个小人物的确称不上伟大，但这个名字的历史的和美学的涵容量却真是巨大得无比，我想不出世界任何一个文学人物能有阿Q那样巨大的概括性，把几亿人都涵盖进去。几乎每个中国人，你，我，他，都有阿Q的灵魂的因子。阿Q是一个“做奴隶而不可得的时代”的奴隶，比“做稳了奴隶的时代”的奴隶更可悲。做不稳，就要挣扎。他的挣扎当然不可能有过五关、斩六将或爬雪山、过草地那样的英雄事业，但作为一个小人物，他的一生也够悲壮的了。使阿Q的一生焕发悲壮的光采的是，他不仅呈现了清末民初的一个普通百姓的灵魂，几千年来成群而生、成群而死的默默的生...
78,篮球飞人,https://book.douban.com/subject/1337297/,9.6,10545, ,井上雄彥,文化傳訊,Slam Dunk 20,张成淼,1996-3-30,185,HK$32.00,平装,SLAM DUNK 男兒當入樽,9789625856575,中学3年間で50人もの女性にフラれた高校1年の不良少年・桜木花道は背の高さと身体能力からバスケットボール部の主将の妹、赤木晴子にバスケット部への入部を薦められる。彼女に一目惚れした「初心者」花道は彼女目当てに入部するも、練習・試合を通じて徐々にバスケットの面白さに目覚めていき、才能を開花させながら、全国制覇を目指していく。,
79,肖申克的救赎,https://book.douban.com/subject/1829226/,9.1,118364,美,斯蒂芬·金,人民文学出版社,Different Seasons,施寄青 / 赵永芬,2006-7,466,29.90,平装,99畅销文库：斯蒂芬·金,9787020054985,这本书收入斯蒂芬·金的四部中篇小说，是他作品中的杰出代表作。其英文版一经推出，即登上《纽约时报》畅销书排行榜的冠军之位，当年在美国狂销二十八万册。目前，这本书已经被翻译成三十一种语言，同时创下了收录的四篇小说中有三篇被改编成轰动一时的电影的记录。 其中最为著名是曾获奥斯卡奖七项提名、被称为电影史上最完美影片的《肖申克救赎》（又译《刺激一九九五》）。这部小说展现了斯蒂芬·金于擅长的惊悚题材之外的过人功力。书中的另两篇小说《纳粹高徒》与《尸体》拍成电影后也赢得了极佳的口碑。其中《尸体》还被视为斯蒂芬·金最具自传色彩的作品。,斯蒂芬·金（Stephen King），当代惊悚小说之王，通俗小说大师。他1947年9月21日出生于美国缅因州的波特兰一贫困家庭。在州立大学学习英国文学，毕业后因工资菲薄而走上写作道路。70年代中期声名渐起。自80年代至90年代以来，历年的美国畅销书排行榜，他的小说总是名列榜首，久居不下。斯蒂芬·金是在当今世界读者最多的美国小说家。他的作品超越于传统的恐怖小说，惯于通过对事件气氛的营造来震慑读者。
80,动物农场,https://book.douban.com/subject/2035179/,9.3,152902,英国,乔治·奥威尔,上海译文出版社,Animal Farm,荣如德,2007-3,119,10.00,平装,译文名著文库,9787532741854,《动物农场》是奥威尔最优秀的作品之一，是一则入木三分的反乌托的政治讽喻寓言。 农场的一群动物成功地进行了一场“革命”，将压榨他们的人类东家赶出农场，建立起一个平等的动物社会。然而，动物领袖，那些聪明的猪们最终却篡夺了革命的果实，成为比人类东家更加独裁和极权的统治者。,"乔治·奥威尔（George Orwell），本名埃里克·亚瑟·布莱尔（Eric Arthur Blair）。1903年生于印度，当时，他的父亲在当地的殖民地政府供职，用他自己的话说，他家属于“中产阶级的下层，或没有钱财的中产家庭”。 1904年，由母亲带他先回到了英国。他自幼天资聪颖，11岁时就在报纸上发表了一篇诗作《醒来吧，英格兰的小伙子们》。14岁又考入著名的伊顿（Eton）公学，并获取了奖学金。但早在小学时期，他就饱尝了被富家子弟歧视的苦涩，从他后来的回顾中可以看出，凭他那天生就很敏感的心灵，这时已经对不平等有了初步的体验。 1921年，布莱尔从伊顿毕业后考取了公职，到缅甸当了一名帝国警察，在那里，被奴役的殖民地人民的悲惨生活无时不在刺激着他的良知。看着他们在饥寒交迫中、在任人宰割的被奴役中挣扎，他深深感到“帝国主义是一种暴虐”。身为一名帝国警察，他为此在良心上备受煎熬，遂于1927年辞了职，并在后来写下了《绞刑》（A Hanging,1931年，此为正式出版年代，下同），《缅甸岁月》（Burmese Days,1934年）和《猎象记》(Shooting an Elephant，1936年)，这些纪实性作品，对帝国主义的罪恶作了无情的揭露。 但是，这一段生活经历仍使布莱尔内疚不已。为了用行动来表示忏悔，也为了自我教育，他从1928年1月回国时起，就深入到社会最底层，四处漂泊流落。尽管他自幼就体弱多病，但在巴黎、伦敦两地，他当过洗盘子的杂工，住过贫民窟，并常常混迹在流浪汉和乞丐之中。次年，布莱尔写下了关于这段经历的纪实性作品《巴黎伦敦落魄记》（Down and Out in Paris and London,1933年），真切地描述了生活在社会底层的人民的苦难。正是在为这部作品署名时，布莱尔用了“乔治·奥威尔”这一笔名。某种程度上说，“奥威尔”的出现，开始了布莱尔的新生活。 这时的奥威尔已经把自己深切的情感系于无产阶级的命运上，在思想上也开始倾向社会主义。他不能容忍劳苦大众在英国处于一种“被忽视的”地位，他曾这样深情地写道：“他们才是真正的英国人。”赶巧，在1936年，有一位进步出版商聘请一位属于“不是受害者自己，而是见证人”的作家，去北部工业区（兰开郡，约克郡）对工人的穷困状况作实地调查。被认为是最合适的人选的奥威尔欣然应聘，历时数月，通过自己的亲眼所见，并参考了包括恩格斯《通往威根码头之路》（The Road to Wigan Pier,1937年）--其中记述了大量的事实，深切地反映出工业区人民生活的悲惨和世道的黑暗。奥威尔不但据此愤怒地谴责资本主义工业化对人性的摧残，还主张用社会主义来拯治社会的弊端。 1936年7月，西班牙内战爆发。同年年底，奥威尔与新婚的妻子一同奔赴西班牙，投身于保卫共和政府的光荣战斗。奥威尔在前线担任少尉，喉部曾经受过重伤。他为记述西班牙内战而写的《向卡特洛尼亚致敬》（Homage to Catalonia,1938年）一书，后来成为关于这场内战的一个权威性文献。 但是，这场正义的战争，由于左翼共和政府内部分裂，最后竟失败了。没有死于法西斯枪弹下的奥威尔，竟差一点丧身在共和政府内部党派之争的倾轧中。这个惨痛的经验对奥威尔影响巨大。他曾说自己“从1930年起就是一个社会主义者了”，而这时候，他又开始考虑“捍卫民主社会主义”的问题了。这个思想出发点，一直影响到他后期的两部名作《动物庄园》和《1984》（Nineteen Eighty-Four,1949）创作。 他为后人留下了大量的作品，仅以《动物庄园》和《1984》而言，他的影响已经不可估量。以至于为了指代某些奥威尔所描述过的社会现象，现代英语中还专门有一个词叫“奥威尔现象（Orwellian）”。如果说，贯穿奥威尔一生的作品主要是反映“贫困”和“政治”这两个主题，那么激发他这样写作的主要动力就是良知和真诚。1950年1月，奥威尔病逝，享年46岁。"
81,倾城之恋,https://book.douban.com/subject/1985223/,8.7,50821, ,张爱玲,北京十月文艺出版社, , ,2006-12,467,29.80,精装,张爱玲集,9787530208656,一九四四年八月十五日，张爱玲的小说集《传奇》由上海杂志社出版，书中收入中短篇小说《金锁记》、《倾城之恋》、《茉莉香片》、《沉香屑：第一炉香》、《沉香屑：第二炉香》、《琉璃瓦》、《心经》、《年青的时候》、《花凋》和《封锁》。 《传奇》的出版，是中国现代文学史上的一件大事，也奠定了张爱玲在中国现代文学进程中的历史地位。“五四”开创的新文学运动衍变到此，才出现了一种新的发展可能。 这本《倾城之恋》收入《传奇》增订本的全部，同时在附录部分收入《传奇》各版的作者自序和关于《倾城之恋》的两篇创作体会。 《倾城之恋》是张爱玲的成名作与代表作。白流苏和范柳原这一对现实庸俗的男女，在战争的兵荒马乱之中被命运掷骰子般地掷到了一起，于“一刹那”体会到了“一对平凡的夫妻”之间的“一点真心”。,张爱玲（1920-1995），中国女作家。祖籍河北丰润，生于上海。1943年开始发表作品，代表作有中篇小说《倾城之恋》、《金锁记》、短篇小说《红玫瑰与白玫瑰》和散文《烬余录》等。1952年离开上海，1955年到美国，创作英文小说多部。1969年以后主要从事古典小说的研究，著有红学论集《红楼梦魇》。已出版作品有中短篇小说集《传奇》、散文集《流言》、散文小说合集《张看》以及长篇小说《十八春》、《赤地之恋》等。
82,那些生命中温暖而美好的事情,https://book.douban.com/subject/1440089/,8.3,21921, ,落落,黑龙江美术出版社, , ,2005-11,191,22.80,平装,STORY100心动文学,9787531814597,典藏青春的爱与梦 校园女王落落经典小说集精装上阵 《那些生命中温暖而美好的事情》精装版 尽受郭敬明“如同阳光一样难能可贵”赞誉的温暖系小说领军之作，超人气青春文学作家落落中、短篇经典作品完全收录。继热销旧版之后，全新收入《有氧亲吻》、《线香花火》、《天体观测》、《樱花前线》、《沿绿光逃跑》五篇唯美的高人气故事，不留遗憾、完全珍藏青春的心动与感动！ 全新的装帧设计清新时尚，豪华精装16开本，紧贴当红畅销书包装潮流，带来焕然一新的视觉效果，突现典藏版本的华美特质。 随书附送温暖信笺及精美签名板，让独一无二的记忆足印更加完美。,女。1982年4月30日生。 上海人。极具美感的金牛座。 喜欢啃西瓜、晚上听音乐、写字写到关键处会肚子疼。 喜欢英俊男子。喜欢少女情怀。喜欢生活中落尘般的小细节。喜欢将那些琐碎甚至无聊的东西化作可以想象的文字符号。 少女漫画的追随者，绿川幸与矢泽爱的崇拜者，午后红茶和夏普手机的推销者，亦是动漫迷中人气最高的名编兼漫评家、《新蕾·STORY100》人气作者。18岁离家，在动漫世界里闯出个性天地，现在又一头扎进绮丽的青春小说世界里畅游。一发不可收拾。
83,霸王别姬 青蛇,https://book.douban.com/subject/1018577/,8.9,17034, ,李碧华,花城出版社, , ,2001-5,392,21.00,平装,李碧华文集,9787536035027,书中收入《霸王别姬》和《青蛇》两个长篇。 《霸王别姬》通过饰演虞姬的演员程蝶衣和饰演楚霸王的演员段晓楼以及一个妓女之间的三角感情纠葛，反映了新旧社会灾难深重年代的梨园血泪和梨园风气，其纵深的历史感及对人的命运的高度关注，成为亮点。 《青蛇》描写的是南宋年间，传说中的白蛇、青蛇与许仙之间曲折哀婉的爱情悲剧，充满叛逆之美。,李碧华原名李白，是香港文坛大名鼎鼎的才女。她才高意广，行踪神秘，从不在大庭广众前抛头露面，坚持不公开照片、身世、年龄，容貌不详。曾任教师兼任多份职业。1976年秋至今，任记者及电影、电视编剧，并撰写专栏。著有《白开水》、《爆竹烟花》、《青红皂白》、《胭脂扣》、《霸王别姬》、《纠缠》、《秦俑》、《诱僧》、《青蛇》等，多部作品改编成电影。擅长写情，揭示人物复杂丰富的心灵世界，表达了作者对情的执著追求，并融入历史的、社会的、美学的、哲学的意蕴，所以她书中的人物独具一格，故事别出心裁、瑰奇诡异、雅俗共赏，为她赢得了“天下言情第一人”的美誉。
84,野火集,https://book.douban.com/subject/1426971/,8.8,34892, ,龙应台,文汇出版社, , ,2005-8,252,25.00,平装,龙应台作品系列,9787806767245,龙应台常常针对一种社会现象，一类具体事物，甚至于一个人、一句话、一件事，给予无情的透视和直接的批评，马上让人心有戚戚焉。这些事，就发生在周围，看得见，摸得着，那么具体、实在、确切；而内中的缘由、涵义、影响、作用，常人似乎无所感，一经点破；立时豁然开朗。 此次重新编整后推出的《野火集》，除了保留作者当年的“野火”文字，附加了作者对此文的感言，或对当时时代背景的补充说明，或观照了对文章产生的现实意义。并邀请二十位华语文学名人如柏杨、余秋雨等，为文或追忆或评析走过“野火时代”的台湾。,龙应台，祖籍湖南衡山，1952年生于台湾高雄，1974年毕业于成功大学外文系，后赴美深造，攻读英美文学，1982年获得堪萨斯州立大学英文系博士学位后，一度在纽约市立大学及梅西大学外文系任副教授。1983年回台湾，先在中央大学外文系任副教授，后去淡江大学外国文学所任研究员。1984年出版《龙应台评小说》一上市即告罄，多次再版，余光中称之为“龙卷风”。1985年以来，她在台湾《中国时报》等报刊发表大量杂文，小说评论，掀起轩然大波，成为知名度极高的报纸专栏作家，以专栏文章结集的《野火集》，印行100版，销售20万册，风靡台湾，是80年代对台湾社会发生巨大影响的一本书。1986年至1988年龙应台因家庭因素旅居瑞士，专心育儿。1988年迁居德国，开始在海德堡大学汉学系任教，开台湾文学课程，并每年导演学生戏剧。1988年底，作为第一个台湾女记者，应苏联政府邀请，赴莫斯科访问了十天。1996年以后龙应台不断在欧洲报刊上发表作品，对欧洲读者呈现一个中国知识分子的见解，颇受注目。自1995年起，龙应台在上海《文汇报》“笔会”副刊写“龙应台专栏”。与大陆读者及文化人的接触，使她开始更认真地关心大陆的文化发展。在欧洲、大陆、台湾三个文化圈中，龙应台的文章成为一个罕见的档案。现定居德国法兰克福。
