,书名,豆瓣链接,评分,评分人数,作者国籍,作者,出版社,原作名,译者,出版日期,页数,价格,装帧,丛书,ISBN,内容简介,作者简介
34,那小子真帅,https://book.douban.com/subject/1036067/,6.6,23423,韩,可爱淘,世界知识出版社, ,黄黉,2004-1,274,18.80,平装,那小子真帅,9787501221721,韩国网络新生代、偶像作家可爱淘的网络小说《那小子真帅》一经发行，立即在韩国青少年中掀起了万丈波涛，越来越多的人患上了所谓的“那小子综合症”，所有教室无一幸免都被龙卷风扫到。销量超过200万本，长居韩国畅销小说首位。 小说给人一种日本漫画的感觉，讲述了一个家里有钱，相长一流的“四大天王”之首和一个虽然平凡，却活泼向上、充满朝气的女孩子之间的爱情故事。男主角智银圣的父亲在他幼年时因身患艾滋而去世，他也因为受到旁人的歧视而变得桀骜不驯起来，然而“斗胆”反抗他的便是小说的女主人公千穗了。花样男孩兼叛逆少年智银圣身上具备让所有少女为之疯狂的因素，被称为天下独一无二的King Card（美少年）。作者巧妙地运用了一切中学生耳熟能详的道具，如发短信、手机联络，同时还有去改校服裙子，去卡拉OK唱歌等能让青少年读者会心一笑的情节，在韩国青少年中造成了非同一般的反响，甚至到了为之疯狂的程度。 小说改编的电影男主角由宋承宪主演，女主角由主演过《屋顶上的小猫》的郑多彬担纲。,可爱淘，本名李允世，家中长女。1985年出生于忠北制川，2003年毕业于忠北制川女子高中，就读韩国成均馆大学国文系。作品有《那小子真帅》、《狼的诱惑》等。
35,雨季不再來,https://book.douban.com/subject/1382838/,8.3,6289, ,三毛,皇冠出版社, , ,1976-7,232,150 TWD,平装,三毛全集,9789573306085,當三毛還是在二毛的時候，寫下了＜雨季不再來＞， 這些在她十七歲到二十二歲之間所發表的文稿， 真實呈現出三毛少年時代的成長與感受。 看過＜撒哈拉的故事＞， 再回顧三毛在＜雨季不再來＞中透露的純摰情懷和異質美感， 可以清楚地證她傳奇般性格的痕跡。,台灣的著名作家──三毛 1943年3月26日出生於重慶，浙江省定海縣人。本名為陳懋平，1946年改名陳平。 筆名『三毛』更不知出自何處，只在她的《鬧學記》一篇序文中提及『三毛』二字暗藏一個《易經》的卦象，至於這卦象究竟隱藏何種玄機，序文中並沒有進一步的交代。 三毛的母親繆進蘭曾在〈我的女兒，大家的三毛〉這篇文章中，提及四個兄弟姊妹裡，次女三毛的性格最為特行卓立、不依常規，以及不能忍受虛假，因此父母要在她身邊看守著每一腳步是否踏穩。 另外，有讀者認為『流浪』才是三毛真正的名字，無論是她的遺作、她的遊歷和她心靈情感的轉折，始終透著一點點浪跡天涯的意味。 1973年7月，三毛與荷西在沙漠小鎮阿尤恩結婚。與荷西一道生活的歲月，三毛的文章充滿歡笑、喜樂，讀者閱讀他的小說，彷彿感受著她愉悅的婚姻生活，即使面對大風沙的侵襲，她仍顯得積極與樂觀。然而自荷西離開人世後，三毛的文章也頓時『黑暗』了起來，其文字不再有笑容，代替的只是無盡的悲傷。 1990年，三毛創作的電影劇本《滾滾紅塵》榮獲金馬獎八項大獎。其生平重要著作有《撒哈拉的故事》、《雨季不再來》、《哭泣的駱駝》、《我的寶貝》、《鬧學記》……等散文小說集，譯有《娃娃看天下》、《蘭嶼之歌》，以及創作電影劇本《滾滾紅塵》、《親愛的三毛》、《我的快樂天堂》、《高原的百合花》。 然而令人惋惜的是，1991年1月4日凌晨，三毛在醫院自縊身亡，享年四十八歲。
36,钝感力,https://book.douban.com/subject/2119843/,6.5,26325,日,渡边淳一,上海人民出版社, ,李迎跃,2007-5,160,15.00,平装, ,9787208070318,擅长情感题材的渡边淳一此次在《钝感力》中抛开情感话题，告诫现代人不要对日常生活太过敏感，“钝感力”（迟钝的能力）是非常必要的。由于此书曾被业界推荐给日本安倍内阁，因而引发民众的阅读热情，其影响力也不局限于妇女阅读群体。 “钝感力”，作为一种为人处世的态度及人生智慧，相比激进、张扬、刚硬而言，更易在目前竞争激烈、节奏飞快、错综复杂的现代社会中生存，也更易取得成功，并同时求得自身内心的平衡及与他人和社会的和谐相处。作者据此分章论述了在男女爱情、婚姻、事业、人生、家庭等诸多方面的表现和作用，并从医学角度出发（作者为医学博士），阐述其合理性。作为一种独特的人生智慧，对当代社会中的人们都有全新的启示。,渡边淳一，日本当代著名作家。1933年10月24日生于日本北海道，1958年毕业于札幌医科大学，医学博士。在母校担任整形外科讲师，授课行医多年。后弃医从文，开始文学创作。 1970年以小说《光和影》获得第63届直木文学奖。1980年以小说《遥远的落日》获第14届吉川英治文学奖。2003年获日本出版大奖菊池宽奖。1997年2月出版的《失乐园》（日本讲谈社出版），在《日本经济新闻》连载时引起极大反响，在日本已发行260万册。小说的书名还获得了日本1997年流行语大奖。 作家初期的作品以医疗题材为中心，逐渐扩展到历史、传记小说，特别是其以医学知识和生活经验为基础，丰富多彩、深入男性和女性本质的恋爱小说，深受广大日本读者的喜爱。作为日本现代浪漫小说的著名作家，现在仍活跃于文坛第一线，至今已出版了140多部作品。
37,美国纽约摄影学院摄影教材（上）,https://book.douban.com/subject/1007928/,9.1,11110, ,美国纽约摄影学院,中国摄影出版社, ,李之聪,2000-03,563,90.00,平装,美国纽约摄影学院摄影教材,9787800073489,这是一套经典的摄影教材，由美国纽约摄影学院编著。书中由浅入深地全面介绍摄影技术。学习者通过自学，可全面掌握并提高自己的摄影技艺。本书除常规摄影外还包括最新的数码摄影技术。根据新版本全部重新翻译，内容比老版本增加约一半，且全部为彩色印刷。 欢迎你到纽约摄影学院来，我们急切地等待着开课，你们也在跃跃欲试了。那就让我们马上开始吧! 你已经向高水平挺进了：你进入本院就表明你决心提高摄影技艺，脱离“典型的业余水平”而铲乌于高层次的严肃的业余和职业摄影师的行列。我们希望你们能坚定决心——这一次，在多年的向往之后， 终于要实现自己的理想了。 摄影家们常有这样一句话“开始我们不过迷上了相机这个尤物，而结果去口爱上了摄影这门艺术。”事实的确如此。我们所有的人之所以踏上摄影之路，几乎都是被相机及其附件的魅力所吸引。它完美神奇，使我们如获至宝，珍爱之极。我们通过它观察、取景、测光、测距、调焦，然后一按快门，“咔嗒”一声——瞬间的艺术就诞生了! 甚至，不管相机多么昂贵，我们总是心甘情愿地增加投入。因此，经常留意各种广告，研究哪家商店出售什厶产品，价格如何。我们凝视着照相器材商店的橱窗，宛如一个孩子驻足于玩具商店门前。我们还常常和摄影同伴们比镜头等等，体验着“我的比你的大”那种自我满足的心情。 然而，严肃的摄影爱好者会向往更高的水平——去探求摄影艺术的完美。而能紧紧抓住摄影者的正是照片本身——精美的印片，深邃的内涵，完美的构图和无尽的美学意境。它让你懂得什么样的只是好照片，什么样的才是真正的杰作。这是一个更高的境界，一个更难达到的境界——自然也会有丰厚无比的回报——这正是纽约摄影学院将要引你攀登的境界。 当然，我们永远不会失去对相机这个小东西的厚爱，因为它是摄影艺术不可分割的一部分，但是我们也知道，相机只是达到目的的一种手段，而照片才是我们的最终追求。 如果，你们立志勇攀高峰，我们纽约摄影学院的同仁们一定竭诚相助。这是我们的承诺。 你们即将学习的摄影函授课程是前所未有的最佳教材。 本教材的每一谍和本学院的每一位同仁都只有一个目的，就是帮助你们走上成功之路，教给你们作为一个成功的职业摄影家或一流的业余摄影师所必备的一切技艺。,
38,她比烟花寂寞,https://book.douban.com/subject/1030153/,7.5,14497,加拿大,亦舒,海天出版社, , ,1996年9月,203,9.80,平装,亦舒作品系列,9787806154502,姚晶这位当红女影星英年去世，身后的遗产竟没有人想要。生前人们迷幻于她的美丽、财富及豪门夫家，然而有谁知道她内心的苦闷与悲凉，正是这外表的灿烂和内心的寂寞组成了她丰富的人生。 漫漫人生，直义何在……,
39,明朝那些事儿（柒）,https://book.douban.com/subject/3626924/,9.0,32896, ,当年明月,中国海关出版社, , ,2009-4,324,29.80,平装,明朝那些事儿,9787801655998,明朝最后一位皇帝，自来有许多传说。关于崇祯究竟是一个昏庸无能的皇帝，还是一个力图奋起的人，一直众说纷纭。不管怎么说，这是一个残酷的时代，也是一个精彩的时代。本书对这一段历史进行了分析梳理，引人思索。 在这一时期，北方的后金势力崛起，经过努尔哈赤的经营，势力急剧壮大。努尔哈赤死后，皇太极即位。袁崇焕就在这一时期迈上了历史的舞台。本文作者告诉我们，袁崇焕这个民族英雄，在历史上不过是个二流角色。为什么这样评价？因为我们所了解的历史是远远不够的，在这背后，还隐藏着许多不为人知的秘密。关于袁崇焕的死因，更是与我们之前知道的历史大不一样：一场与他无关的争权夺利，把他送上了死刑台。 大明的动乱此时才不过刚刚开始，随后陕西等地爆发了各路义军。也许你知道闯王高迎祥、闯将李自成、八大王张献忠，但你知道“薛仁贵”、“曹操”和“刘备”也到明末来了么？这绝对不是穿越小说里的场景。而你又知道竟然有义军队伍叫“逼上路”、“鞋底光”、“一块云”，甚至“三只手”这样的名字吗？ 本书作者当年明月一如既往地用诙谐的笔调，告诉你历史的真相，以及纠缠在历史背后那些汹涌澎湃的暗流。,当年明月，副研究员，明史学会会员，青年历史学者，心灵历史开创者，担任国内多家电视台文史类节目主讲人，畅销书作家，所著作品《明朝那些事儿》销量过五百万册，为三十年来最畅销之史学读本，多次获得“新浪图书风云榜”最佳图书、当当网“终身五星级最佳图书”、“卓越亚马逊畅销书大奖”等荣誉，位列全国十大畅销书之一，2007—2008年度系列畅销书第一名，该系列作品已被译为日、韩、英等多国文字出版发行。
40,新华字典（1998年修订本）,https://book.douban.com/subject/1001896/,9.2,7332, ,中国社会科学院语言研究所 编,商务印书馆, , ,1998-6,700,11.00,精装, ,9787100026017,,
41,沉默的大多数,https://book.douban.com/subject/1776683/,9.0,15080, ,王小波,北方文艺出版社, , ,2006-4,243,18.80,平装,王小波作品选集,9787531719182,我对自己的要求很低：我活在世上，无非想要明白些道理，遇见些有趣的事。倘能如我所愿，我的一生就算成功。为此也要去论是非，否则道理不给你明白，有趣的事也不让你遇到。我开始得太晚了，很可能做不成什么，但我总得申明我的态度，所以就有了这本书——为我自己，也代表沉默的大多数。 ——王小波,王小波，1997年，四十五岁，4月11日，因心脏病突发辞世。4月26日，王小波遗体告别仪式在北京八宝山公墓举行。5月，杂文集《我的精神家园》由文化艺术出版社出版。10月《觉默的大多数——王小波杂文随笔全编》由中国青年出版社出版。10月，《沉默的大多数》由香港明镜出版社出版。
42,张爱玲文集,https://book.douban.com/subject/1004992/,8.9,15338, ,张爱玲,安徽文艺出版社, , ,1992年,4册,45,平装, ,9787539605951,第一卷：《牛》《霸王别姬》《沉香屑 第二炉香》《茉莉香片》《心经》《封锁》《琉璃瓦》《年轻的时候》《花凋》《殷宝滟送花楼会》《等》《桂花蒸 阿小悲秋》《留情》《鸿鸾禧》《相见欢》《色·戒》《五四遗事》 第二卷：《沉香屑 第一炉香》《倾城之恋》《金锁记》《红玫瑰与白玫瑰》《连环套》《创世纪》《多少恨》《小艾》 第三卷：《十八春》《怨女》 第四卷：《迟暮》《秋雨》《书评四篇》《论卡通画之前途》《牧羊者素描》《心愿》《天才梦》《到底是上海人》《洋人看京戏及其他》《更衣记》《公寓生活记趣》《道路以目》《必也正名乎》《烬余录》《谈女人》《走！走到楼上去！》《有女同车》《爱》《论写作》《童言无忌》《造人》《打人》《说胡萝卜》《私语》《中国人的宗教》《诗与胡说》《写什么》《<传奇>再版序》《炎樱语录》《散戏》《忘不了的画》《谈跳舞》《谈音乐》《自己的文章》《夜营的喇叭》《借银灯》《银宫就学记》《存稿》《雨伞下》《谈画》《气短情长及其他》《“卷首玉照”及其他》《双声》《吉利》《我看苏青》《姑姑语录》《中国的日夜》《华丽缘》《有几句话同读者说》《<太太万岁>题记》《<张爱玲短篇小说集>自序》《<爱默森文选>译者序》《谈看书》《谈看书后记》《<红楼梦魇>自序》《<张看>自序》《<惘然记>序》《国语本<海上花>译后记》《<海上花>的几个问题》《表姨细姨及其他》《谈吃与画饼充饥》《“嗄？”？》《草炉饼》《附<苏青、张爱玲对谈录>》《论张爱玲的小说》《遥寄张爱玲》《张爱玲传略》《张爱玲作品系年》,张爱玲（1920-1995），中国女作家。祖籍河北丰润，生于上海。1943年开始发表作品，代表作有中篇小说《倾城之恋》、《金锁记》、短篇小说《红玫瑰与白玫瑰》和散文《烬余录》等。1952年离开上海，1955年到美国，创作英文小说多部。1969年以后主要从事古典小说的研究，著有红学论集《红楼梦魇》。已出版作品有中短篇小说集《传奇》、散文集《流言》、散文小说合集《张看》以及长篇小说《十八春》、《赤地之恋》等。
43,中国哲学简史,https://book.douban.com/subject/1021273/,8.9,19837, ,冯友兰,新世界出版社,A Short History of Chinese Philosophy,赵复三,2004-1,302,38.00,平装, ,9787801872166,作者冯友兰于1947年在美国宾夕法尼亚大学受聘担任讲座教授，讲授中国哲学史。其英文讲稿后经整理写成《中国哲学简史》，于1948年由美国麦克米兰公司出版。此书一出，立即成为西方人了解和学习中国哲学的首选入门书。其后又有法文、意大利文、西班牙文、南斯拉夫文、日文等译本出版。多年来，这部专著一直是世界各大学中国哲学的通用教材，在西方影响很大。,冯友兰，字芝生，河南唐河人。1912年入上海中国公学大学预科班，1915年入北京大学文科中国哲学门，1919年赴美留学，1924年获哥伦比亚大学博士学位。回国后历任广东大学、燕京大学教授、清华大学文学院院长兼哲学系主任。抗战期间，任西南联大哲学系教授兼文学院院长。1946年赴美任客座教授。1947年任清华大学校务会议主席。曾获美国普林斯顿大学、印度德里大学、美国哥伦比亚大学名誉博士学位。1952年后为北京大学哲学系教授、中科院哲学社会科学部委员。 译者赵复三，祖籍江苏宝山，1926年生。少从周一良、王守惠先生读中国古典文学。1943年入上海圣约翰大学，1946年大学毕业。1964年被聘为中国科学院世界宗教研究所基督教研究室主任。1977年，中国社会科学院成立，被聘为世界宗教研究所研究员、研究生院教授、副所长。1985年任中国社会科学院长，主张以蔡元培思想，学术自由、兼容并蓄为中国社会科学院办院方针。1989年退职移居国外，在法国、美国、加拿大执教，曾获荣誉神学博士学位。1997年退休，从事中外思想史研究。
44,理想国,https://book.douban.com/subject/1004821/,8.8,35661,古希腊,柏拉图,商务印书馆,Πολιτεία,郭斌和 / 张竹明,1986-8,458,28.00,平装,汉译世界学术名著丛书·哲学,9787100017565,《理想国》涉及柏拉图思想体系的各个方面，包括哲学、伦理、教育、文艺、政治等内容，主要是探讨理想国家的问题。 《理想国》一书是柏拉图的一篇重要对话录，对话录里柏拉图以苏格拉底之口通过与其他人对话的方式设计了一个真、善、美相统一的政体，即可以达到公正的理想国。柏拉图的理想国是人类历史上最早的乌托邦。在他的理想国里统治者必须是哲学家，他认为现存的政治都是坏的，人类的真正出路在于哲学家掌握政权，也只有真正的哲学家才能拯救当时城邦所处的危机。这种信念构成了柏拉图成熟的政治哲学体系的核心。在他的眼里“哲学家”有着特殊的内涵。他认为哲学家是最高尚、最有学识的人，而这种贤人统治下的贤人政体就是最好是政体。所以，只有建立以哲学家为国王的国家才是最理想的国家。这个国家就是存在于天上的模范国家。 在他看来，哲学家的本质是具有知识，具有智慧、正义、善的美德，只有哲学家才能达到对国家最高理念的认识，即对“善”的把握，而其他人也只能把握“意见”而已。治国作为一门知识，也只有哲学家才能掌握它，进而有资格执政，也就是说只有哲学家才能达到对于国家理念的认识，知道“理想国”应该怎样组织、怎样治理。这样，所谓哲学家执政，就被柏拉图理解为高超的智慧、真实的知识、完美的德行和绝对最高权力的结合。他坚信只有哲学家才可拯救城邦和人民，哲学家是理想国必然的统治者。 人类追求的正义与善就是柏拉图理想国的主题，他认为国家、政治和法律要朝向真正的存在并与人的灵魂相关才有意义。在《理想国》里苏格拉底刚开始讨论的话题就是“正义”问题，由此我们可以看到柏拉图对正义有着多么强烈的憧憬与向往！他认为绝对的正义在神那里，这正好印证了对话结尾的宣言，“让我们永远走向上的路，追求正义和智慧”。正义和智慧不仅是国家的主题，也可以说是整个宇宙存在的本质，因为国家的起点“就是永无止境的时间以及时间带来的变化”。 柏拉图的正义表现在爱情上就是节制。在我们很多人看来，柏拉图式的爱情似乎是精神恋的代名词，用来指称那种超越时间、空间，不以占有对方肉体为目的的只存在于灵魂间的爱情。而实际上柏拉图式爱情的真谛指的是一种对节制的崇尚，对善和美的追求。,柏拉图（约前427—前347），古希腊哲学家，也是西方最伟大的哲学家和思想家之一，一生著述颇丰。他的对话体著作文笔生动、富有戏剧性，不仅是优秀的哲学著作，亦是优美的文学作品。 本书涉及柏拉图思想体系的各个方面，包括哲学、伦理、教育、文艺、政治等内容，最主要的是探讨理想国家的问题。对话录里柏拉图以苏格拉底之口通过与其他人对话的方式设计了一个真、善、美相统一的政体，即可以达到公正的理想国。在他的理想国里统治者必须是哲学家，他认为现存的政治都是坏的，人类的真正出路在于哲学家掌握政权，也只有真正的哲学家才能拯救当时城邦所处的危机。这种信念构成了柏拉图成熟的政治哲学体系的核心。
45,一半是海水一半是火焰,https://book.douban.com/subject/1049477/,8.0,16312, ,王朔,时代文艺出版社, , ,2000-08,410,18.00,平装, ,9787538702729,,
46,色，戒,https://book.douban.com/subject/2267883/,8.0,18000, ,张爱玲,北京十月文艺出版社, , ,2007-10,299,25.00,平装, ,9787530209042,刻画女性心理，表现乱世之中的男女情感纠葛，是张爱玲最为擅长的。《色，戒》围绕这一主题，收入《红玫瑰与白玫瑰》《金锁记》《倾城之恋》《色，戒》《沉香屑：第一炉香》《封锁》《多少恨》《五四遗事——罗文涛三美团圆》等张爱玲小说名篇和张爱玲回应读者批评的文章《羊毛出在羊身上——谈<色·戒>》。 《色，戒》讲述一群爱国的话剧团青年，为了暗杀汪精卫手下的特务头目易先生，派剧团台柱王佳芝假扮香港贵妇，借机色诱易先生。 未经男女之事的佳芝，为了达成任务，不惜牺牲自己与团员梁闰生发生关系。可是，当佳芝凭着美色与演技，成功地吸引易先生注意时，易先生却突然接获任命，撤离了香港。暗杀失败，佳芝与剧团众人也渐行渐远。 两年后，香港沦陷，佳芝转往上海，剧团重新找了上她，再次继续先前未竟的计划……,张爱玲（1920-1995），中国女作家。祖籍河北丰润，生于上海。1943年开始发表作品，代表作有小说《倾城之恋》、《金锁记》、《红玫瑰与白玫瑰》和散文《烬余录》等。1952年离开上海，1955年到美国，创作英文小说多部。1969年以后主要从事古典小说的研究，著有红学论集《红楼梦魇》。作品还有小说集《传奇》、《流言》，长篇小说《十八春》，自传《对照记》。
47,家,https://book.douban.com/subject/1082522/,8.2,26970, ,巴金,人民文学出版社, , ,1981-09-01,398,29.00,精装, ,9787020001118,巴金原名李尧棠，字芾甘。生于1904年，四川成都人，现代著名作家。他从小生活在一个官僚地主家庭里，目睹了种种丑恶的社会现象。“五四”运动使他打开眼界，树立起反对封建制度，追求新的社会理想的信念。1927年赴法国学习，第二年写成第一部长篇小说《灭亡》。1928年底回国，1931年后积极参加抗日救亡运动，和鲁迅来往密切。鲁迅认为“巴金是一个有热情的有进步思想的作家，在屈指可数的好作家之列的作家。”现为中国作家协会主席。 他的主要作品，大都在1927年以后的二十年间写成的。包括长篇小说《爱情三部曲》(《雾》、《雨》、《电》)、《激流三部曲》(《家》、《春》、《秋》)、《抗战三部曲》(又名《火》)，中篇小说《寒夜》、《憩园》，另有一批短篇小说、童话、散文等。 《激流三部曲》以五四运动后二十年代初期四川成都地区为背景，描写了在新的革命时期的一个封建大家庭(高家)走向崩溃的历史。作品展开了一个封建官僚家庭生活的全部，无情地揭露了封建地主阶级的腐朽堕落和封建礼教的虚伪残酷。作者塑造了梅、蕙、瑞珏等封建家庭妇女的形象，她们的痛苦与惨死，是对封建婚姻制度和旧礼教的血泪控诉。而鸣凤、倩儿等“下人”的死，则更深刻地揭露了阶级歧视和压迫的社会现实。作品没有停留在暴露这个“家”的罪恶、揭示它必然崩溃的命运上，而进一步描写了以觉慧为代表的觉醒的叛逆的一代。从一个侧面显示出“五四”时期的时代特色，“宣布一个不合理制度的死刑。” 巴金作品的最大特色，是文以情生。这一点与曹雪芹十分相似。此外，巴金善于构筑鸿篇巨制，把众多的人物、纷繁的事件精巧地组织起来，情节波澜起伏，层层推进，步步通近高潮。作者还善于描写人物的心理活动，剖析人物灵魂，有深度、有立体感。,
48,蓝石头,https://book.douban.com/subject/1761056/,8.3,12123, ,幾米,现代出版社, , ,2006-4,140,36.00,平装16开,幾米作品,9787801887054,当寂寞以天崩地裂之势袭卷而来， 唯有强烈的思念才能引领它回到想望的地方…… 蓝石头静静躺在森林深处，度过了一万年之久。它以为它会永远待在这里，直到地老天荒。但是，一场漫天大火烧毁了森林，美丽的蓝石头被撞裂成两半，一半留在森林里，另一半却被运往城市…… 这是一个关于寂寞与追寻的故事。藉由蓝石头华丽而又沧桑的旅程，我们仿佛看到，即使是一丝希望的光芒，也可以照亮整个宇宙的黑暗。 这本书是幾米继《幸运儿》之后、暌违三年的长篇代表作；以一颗裂成两半的蓝石头，探索人生分分合合的旅程。蓝石头愈变愈小，但是它的心，永远与最初始的部分紧紧相系……,幾米，男，台湾台北市人。天蝎座，吃素，已婚，有一个女儿。文化大学美术系毕业，曾在广告公司工作十二年，现在在家工作，为报纸、杂志等各种出版品画插画。1998年开始首次的绘本创作，即让“图像”成为另一种清新舒洁的文学语言，在他的作品里营造出流畅诗意的画面，散发出深情迷人的风采。目前已拥有7本广受大家喜爱的作品，并卖出美国、德国、法国、希腊、韩国、日本等多国版权。幾米的作品广受欢迎，原因有三：一是它充满都市感，一些人们非常熟悉、但敢想不敢言的感觉；二是它的图画细致得使人爱不释手，图为主、字为辅的形式很新鲜；三是它的故事简直是一个寓言，从前只有写给小孩的，现在成人也有自己的寓言和童话。
49,在路上,https://book.douban.com/subject/1051440/,8.2,4740,美国,杰克·凯鲁亚克,漓江出版社,On the Road,文楚安,2001-9,364,20.00,平装,重读西方经典文学名著,9787540722661,《在路上》是凯鲁亚克的自传性代表作，由作家用三个星期在一卷30米长的打字纸上一气呵成。小说主人公萨尔为了追求个性，与狄安、玛丽露等几个年轻男女沿途搭车或开车，几次横越美国大陆，最终到了墨西哥，一路上他们狂喝滥饮，吸大麻，玩女人，高谈东方禅宗，走累了就挡道拦车，夜宿村落，从纽约游荡到旧金山，最后作鸟兽散。 书中体现了作者主张的即兴式自发性写作技巧——思绪的自然流动，反情节，大量使用俚语、俗语、不合评语法规范的长句，并广泛涉及美国社会及文化习俗；同时，书中还展现了美国辽阔大地上的山川、平原、沙漠、城镇……如一幅幅画卷展现在读者面前。,杰克·凯鲁亚克（Jack Kerouac），美国垮掉派作家。青年时代生活放浪，做过各种杂工，曾遍游全美及墨西哥，著有小说18种，后死于酗酒。 1922年3月12日，杰克・凯鲁亚克生于美国马萨诸塞州洛威尔城。 1946年至1948年写作小说《镇与城》；在纽约同尼尔·卡萨迪相识。 1948年同作家约翰·克列农·霍尔姆斯（John Clellon Holmes）相识，提出beat generation（垮掉的一代）这一名称。 1948年至1950年开始写作《在路上》，第一次同卡萨迪以《在路上》主人公狄安原型横越美国，最后到达墨西哥城。 1969年10月21日病死于佛罗里达州圣·彼德斯堡。
50,人气绘本天后高木直子作品典藏（全6册）,https://book.douban.com/subject/1981647/,8.2,15082,日本,高木直子,陕西师范大学出版社, ,洪俞君,2007-4-1, ,120.00,平装,高木直子绘本系列,9787561334973,《人气绘本天后高木直子作品典藏》包括《150cm Life》（1、2、3）《一个人住第五年》《一个人上东京》《一个人的第一次》。2006年10月出版的《人气绘本天后》（3册）亦使用相同ISBN。,高木直子，1974年出生于日本三重县。小时候也和很多女孩一样，说“想开花店”“想开面包店”之类的话。但上了初中之后，开始觉得自己还满喜欢绘画的。最后的生活重心是写写散文集，用压克力颜料画画插画、漫画。喜欢的季节是夏天，因为白天很长，又可以穿得单薄些，而且啤酒也特别美味。 畅销作品包括《150cm Life》《一个人住第五年》《一个人上东京》等。
51,伤花怒放,https://book.douban.com/subject/1044203/,8.1,3865, ,郝舫,江苏人民出版社, , ,2003-10,364,48.00,平装,书写与影像系列,9787214033918,这是一本并不晦涩的摇滚乐理论读物，它涉及到早期摇滚乐的社会文化意义，研究了一些至今没有得到深入探讨的问题，由于涉及音乐、社会、学术背景较深，所以妨碍了十年前那批读者的理解，但看来它正适合今天的读者。 本书的主题，正如它副标题所说，是摇滚乐的被缚与抗争，这是任何人理解摇滚乐都不可绕过去的主题，其中的悖论、矛盾、希望，以及论题展开的整个文化问题，都值得用十倍于此书的篇幅去论述。所以说，它应该被再版，在今天这个中国音乐界期待着资本主义全面胜利的关口引起更多思考。,郝舫，著名作家、乐评人，著有《将你的灵魂接到我的线路上--大众文化中的流行音乐》、《伤花怒放--摇滚的被缚与抗争》、《灿烂涅磐--柯特·科本的一生》、《比零还少--探访欧美先锋音乐的异端禁地》等影响巨大的摇滚和文化著作，译有《上车走人--与黑旗摇滚在路上》、《请宰了我--纽约叛逆文化圈口述实录》等。十数种国内重要报刊专栏作家 ，并被视为摇滚文化和另类文化的代言人，被各国重要媒体常年广泛报道评论。曾任大学教师、报社编辑、杂志主编、网站总监，电视节目制作人。现任《rolling stone》中文版主编。
52,150cm Life 2,https://book.douban.com/subject/1475048/,8.0,8924,日本,高木直子,大田, , ,2006年1月25日, ,新台币88, , ,9789574559510,"依然只有150cm， 進入游泳池只敢停在130 公分處； 依然只有150cm, 開車椅背一定要保持90 度直角; 依然只有150cm， 看牙總被醫師師說：再坐上來一點、再坐上來一點…… 依然只有150cm， 不能改變身高，就改變心情吧！",
53,地狱的第19层,https://book.douban.com/subject/1012242/,6.7,17870, ,蔡骏,接力出版社, , ,2005-1,250,21.80,平装,接力社·蔡骏作品,9787806796771,大四女生春雨从荒村死里逃生，精神崩溃后又奇迹般康复。自从她收到了一条“我知道地狱的第19层是什么？”的笔机短信后，便莫名地陷入一个极度恐怖、无法摆脱的地狱游戏之中。她的好友、同学在收到同样神秘短信后，接连遭遇不幸，在各自不同的游戏阶段相继GAME OVER。 于是，春雨决定亲自揭开来自地狱的秘密。美术系年轻英俊的教师高玄闯进了她的生活，二人结伴去千年洞窟寻找暗藏谜底的壁画。当春雨内心深处对继父的仇恨快要将她的生命夺去时，高玄深沉炽热的爱却唤醒了她的梦魇。 不过，地狱游戏背后的始作俑者却远远不止这么简单。 每个人心里都有或者贪婪、或者嫉妒、或者自私、或者愤怒的原罪，一旦受到诱惑，揭开真相大白于天下，就会产生根本无法自控、超乎常理的离奇举动——坠入层层地狱便是对心魔的严酷惩罚。 在地狱的第19层有什么在等待？,蔡骏，生于上海，摩羯座。中国作家协会会员。至今在海内出版《地狱的第19层》《荒村公寓》《旋转门》等长篇小说十三部。蔡骏的作品在中国大陆累计发行达数百万册，连续几年保持中国悬疑小说的畅销纪录。
54,皮皮鲁传,https://book.douban.com/subject/1021193/,8.9,11334, ,郑渊洁,学苑出版社, , ,2003-11,347,11.00,平装(无盘),郑渊洁童话,9787507710007,郑渊洁是当今中国最受孩子们欢迎童话作家，有童话大王之称。他的童话作品以全新独特的面貌征服了全国亿万小读者，他笔下的皮皮鲁、鲁西西和舒克、贝塔，在中国孩子中无人不晓。本书是其新创力作。鲁西西在放学回家的路上救了因车祸而受伤的大灰狼罗克，从此和大灰狼罗克交为好朋友。鲁西西写了一篇作文《我和罗克》获得联合国教科文小学生作文奖，她和罗克去外国领奖时遇到很多麻烦，她们是怎样出国的？,郑渊洁，中国文坛传奇人物。1955年出生，1978年开始童话创作，1985年创办专门刊登其个人作品的《童话大王》月刊，有“童话大王”之美誉。他笔下的皮皮鲁、鲁西西、罗克、舒克和贝塔影响了两代中国孩子。
