,书名,豆瓣链接,评分,评分人数,作者国籍,作者,出版社,原作名,译者,出版日期,页数,价格,装帧,丛书,ISBN,内容简介,作者简介
44,圈子圈套2,https://book.douban.com/subject/1853323/,7.9,7889, ,王强,长江文艺出版社, , ,2006-8,362,28.00,平装,圈子圈套,9787535433275,洪钧出任维西尔中国区总经理，他和俞威之间的较量又或明或暗地展开来，面对内部的纷争和商场上的尔虞我诈，他该如何出招……一波未平，一波又起，一股来自总部的人事变动的暗流汹汹向他袭来，他又将如何应对…… 俞威依旧在ICE呼风唤雨，锋芒毕露，然而当他发现新任研发中心的负责人竟然和洪钧有某种渊源时，他还能笑得起来吗？他将如何面对这一颗“定时炸弹”……,王强，在清华大学获得工科硕士学位后，出人意料地到联想集团做了一名最底层的销售员，然后先后在SSA中国公司、西门子中国有限公司、Siebel Systems和SAS Institute等多家知名外企工作。短短七年间，从国内企业的一名普通员工飙升到外企在华机构的的最高层，先后担任两家跨国软件巨头在中国区的总经理，堪称职场精英，有着令人称奇的丰富经历。 自2005年开始，王强将自己十数载的商海经历和职场体悟以小说的形式发表于网上，旋即引起哄动，为广大读者所热棒，开创了商界精英创作专业题材小说的先河。
45,认识电影,https://book.douban.com/subject/2326403/,8.9,18282,美,路易斯·贾内梯 / [瑞典,世界图书出版公司, ,焦雄屏,2007-11,484,68.00,平装,后浪电影学院,9787506287081,《认识电影》作为电影入门书中的经典之作，用深入浅出的笔触，告诉我们影视传播的手法，并逐项解析其复杂的语言系统与要素。问世几十年以来，此书始终是世界各地影视从业人员和主流专业院校的必备之选，更是电影爱好者不可或缺的手边书。 这本书从电影理论的典型视角出发，简明扼要地评论了电影艺术的方方面面。书中提及的影片包罗万象，组成了一道世界各地电影人的经验光谱，其中有我们熟悉的面孔如美国的斯蒂芬·斯皮尔伯格、英国的麦克·李、伊朗的阿巴斯以及中国的李安等。作者对欧美影片和导演了如指掌，尤其对美国影片和美国导演做了全面而详细的介绍。同时，作者也很关注第三世界国家电影，书中广泛涉及了伊斯兰电影、新亚洲电影以及非洲电影。作者以鞭辟入里的分析，新颖独到的见解和纷繁多样的视觉冲击，呈现给读者一个全新的电影世界。 全书围绕电影制作的核心要素组织架构，其中穿插以数百幅精美图片和精辟的说明，再加上缀于各章后的延伸阅读和书末的重要词汇表，让读者在轻松的阅读过程中吸收到最专业的电影知识，从而真正“认识”电影。,"路易斯·贾内梯（Louis Giannetti），美国著名电影理论家和影评人，俄亥俄州凯斯西储大学荣誉教授。贾内梯毕业于爱荷华大学及波士顿大学，20世纪60年代晚期开始讲授18世纪英语文学，后转入电影研究。他的作品雅俗共赏，内容涵盖政论、文学和戏剧等多方面，代表作有《美国电影大师》《闪回：电影简史》《戈达尔及其他：电影形式论文集》等。 英格玛·伯格曼（1918-2007），瑞典电影导演。代表作有《第七封印》《芬尼与亚历山大》《处女泉》等。 黑泽明（1910-1998），日本电影导演。代表作有《罗生门》《乱》《七武士》等。 焦雄屏，著名电影学者，华语世界最有影响力的电影人之一，现任台湾电影金马奖主席，“电影馆”系列丛书主编，著有《法国电影新浪潮》等四十余册文集。1975年毕业于台湾政治大学新闻系，1981年获得美国德州大学奥斯汀分校电影硕士学位,后就读于美国加州大学洛杉矶分校电影博士班。现主持台湾电影中心，并任教于台北艺术大学电影创作研究所。焦雄屏是台湾新电影的重要评论者和推动人，同时作为担任世界各大电影节评委次数最多的华人，她一直致力于将中国优秀的导演及电影推向世界。近年来多次与大陆和港台众多重要导演合作，监制了蔡明亮的《洞》、王小帅的《十七岁的单车》以及许鞍华的《姨妈的后现代生活》等一批优秀电影。"
46,一个人的电影,https://book.douban.com/subject/3239824/,7.4,5034, ,贾樟柯 / 格非,中信出版社, , ,2008-10,332,26.00,平装, ,9787508612713,这本书是著名导演、著名作家对电影的情感和感觉记录。 张艺谋、贾樟柯、田壮壮等内地导演，台湾电影教母焦雄屏，作家格非、王朔、李陀，毛尖，在书中讲述他们各自的影像生活、那些在他们生命中留下痕迹的电影以及由此唤醒的已然流逝的青春流年。读者可从中窥见一个时代隐约的背影。这是十年来《收获》杂志的经典专栏《一个人的电影》首次结集出版。,
47,瞬间空白,https://book.douban.com/subject/1087145/,7.6,4482, ,安妮宝贝（庆山）,知识出版社, , ,2001-1,356,20.60,平装, ,9787501527878,收入《空城》、《爱情理想》、《英俊男人》、《永远有多远》、《居住在深海的男人》、《漂亮女孩》、《一个游戏》等35篇作品。,
48,你们 我们 他们,https://book.douban.com/subject/1026411/,8.2,8108, ,幾米,辽宁教育出版社, , ,2003-8,119,25.00,平装,幾米作品精选集,9787538267068,《你们我们他们》这本书，对于爱情的态度，却是质疑居多，虽然书中人物双双对对，但是幾米在复数的对称中却安排了矛盾，于是抒情的幾米不见了，小小甜蜜的爱情只是穿插点缀；辛辣讽刺的文字，一针见血的论调，恋人朝天喷火的画面，情侣相对却不相望的窘境，让人心生警惕，这是一本掺杂了人生百味的爱情图文书。,幾米，1998年开始个人的绘本创作。1999年以《向左走·向右走》、《听幾米唱歌》和《月亮忘记了》三部作品，展现惊人的创作力和多变的叙事风格。2000年《我的心中每天开出一朵花》风格清新真挚。此后作品的形式更自由多变。2001年创作《地下铁》、《照相本子》、《1、2、3、木头人》。2002年创作《我只能为你画一张小卡片》、《布瓜的世界》。2003年创作《幸运儿》。幾米的创作热情与强烈的创意，让作品的图像空间饶富诗意，深情而迷人，文字节奏简约而自成风格，并迭有新作，令人惊喜连连。作品广受好评，深受读者喜爱，风靡两岸，美、法、德、希腊、韩、日等国皆有译本。
49,圈里圈外,https://book.douban.com/subject/1060779/,7.4,6317, ,庄羽,中国文联出版社, , ,2004-01,302,18.00,平装, ,9787505942592,2003年11月，以《幻城》一书一举成名的郭敬明以30万册的首印数出版新作《梦里花落知多少》，书出版后疯 卖，没多久销售突破50万册，就在郭敬明掀起新一轮热潮时，在《东方周刊》供职的女作家庄羽站出来指称：《梦里花落知多少》有超过7处情节与她的作品《圈里圈外》雷同，有些语言和人物性格完全模仿《圈里圈外》。孰是孰非，并不重要，对读者来说，这文字才是最重要的。,庄羽，七十年代生人，当过记者，做过编剧，出版作品涉及小说和散文，近期作品作品包括：小说《半张脸》 、《愿赌服输》、《圈里圈外》，剧本《愿赌服输》，曾在海外留学两年，现回国就职于�望东方周刊。
50,在细雨中呼喊,https://book.douban.com/subject/1009393/,8.4,12780, ,余华,上海文艺出版社, , ,2004-01,295,18.00,平装,余华作品系列,9787532125937,余华是获外国文学奖最多的一位中国当代作家。最近，余华的长篇小说《许三观卖血记》荣获美国巴恩斯－诺贝尔新发现图书奖，他还以另一部长篇小说《在细雨中呼喊》被法国文化交流部授予文学和艺术骑士勋章。 上海文艺出版社最近与余华合作，全新推出“余华作品系列”。作品系列共12册，完整收录了余华现有的作品，包括长篇、中篇和短篇小说以及随笔集，是目前余华唯一的一部作品总集<br>余华，浙江海盐人，海盐这个地方，是杭,余华，1960年4月3日生，浙江海盐人。在文革中读完小学和中学，此后从事过五年牙医。1983年开始写作，至今已出版长篇小说3卷、中短篇小说集6卷、随笔集3卷。其中《活着》和《许三观卖血记》同时入选百位批评家和文学编辑评选的“九十年代最具有影响的十部作品”。其作品被翻译成英文、法文、德文、俄文、意大利文、荷兰文、挪威文、韩文和日文等在国外出版。曾获意大利格林扎纳・卡佛文学奖（1998年），澳大利亚悬念句子文学奖（2002年）。
51,飘（全二册）,https://book.douban.com/subject/1083474/,9.3,9784,美,米切尔,人民文学出版社,Gone with the Wind,李野光,1990-8,1055,38.00,平装,名著名译插图本,9787020039548,小说中的故事发生在1861年美国南北战争前夕。生活在南方的少女郝思嘉从小深受南方文化传统的熏陶，可在她的血液里却流淌着野性的叛逆因素。随着战火的蔓廷和生活环境的恶化，郝思嘉的叛逆个性越来越丰满，越鲜明，在一系列的的挫折中她改造了自我，改变了个人甚至整个家族的命运，成为时代时势造就的新女性的形象。 作品在描绘人物生活与爱情的同时，勾勒出南北双方在政治，经济，文化各个层次的异同，具有浓厚的史诗风格，堪称美国历史转折时期的真实写照，同时也成为历久不衰的爱情经典。,"米切尔（Margaret Mitchell, 1900-1949）美国女作家。出生于美国南部佐治亚州亚特兰大市。父亲是个律师，曾任亚特兰大历史协会主席。米切尔曾就读于华盛顿神学院、马萨诸塞州的史密斯学院。其后，她曾担任地方报纸《亚特兰大报》的记者。1925年与约翰·马尔什结婚，婚后辞去报职，潜心写作。 米切尔一生中只发表了《飘》这部长篇巨著。她从1926年开始着力创作《飘》，10 年之后，作品问世，一出版就引起了强烈的反响。 由于家庭的熏陶，米切尔对美国历史，特别是南北战争时期美国南方的历史产生了浓厚的兴趣。她在家乡听闻了大量有关内战和战后重建时期的种种轶事和传闻，接触并阅读了大量有关内战的书籍。她自幼在南部城市亚特兰大成长，耳濡目染了美国南方的风土人情，这里的自然环境和社会环境成了米切尔文思纵横驰骋的背景和创作的源泉。"
52,好笑的爱,https://book.douban.com/subject/1064828/,8.4,8479, ,米兰・昆德拉,上海译文出版社, ,余中先 / 郭昌京,2004-01,344,20.00,平装,米兰·昆德拉作品系列（2003版）,9787532731565,谁都笑不出来 “再给我倒一杯斯利沃维什。”克拉拉冲我说，我也不反对。我们为开酒瓶找了一个再普通不过的借口，不过，理由十足：我有一篇很长的论文发在一本艺术史杂志上，那天，我刚刚收到了相当丰厚的一笔稿费。 要说呢，我的论文实在是费了一番周折才得以发表的。我早先写的东西招来了不少争议和批评。所以，老派而又审慎的《造型艺术思维》杂志回绝了这篇文章，我只得把它转投给另一家对手杂志。尽管它的名气实在不太大，但它的编辑比较年轻，顾忌也比较少。 邮递员把汇款单送到学校，还捎带来一封信。一封无关紧要的信，上午，我由于陶醉于新赢得的声誉，只是匆匆地浏览了一遍。但是，等到回家后，夜深人静之际，酒也喝得差不多了，为了逗乐子，我从写字台上拿起那封信，冲克拉拉念道： “亲爱的同志――假如您允许的话，我愿使用这样的称呼――亲爱的同行――敬请您原谅一个您素昧平生的人冒昧地给您写信。我找您不为别的，只求您能读一读随信奉上的拙文。我并不认识您，但我很尊敬您，因为您在我眼中并非平凡之人，您的观点，您的推理，您的结论，始终以令人惊奇的方式，证实我本人研究的结果……”接着，就是对我名誉的一番盛情赞美，临了还有一个要求：请我无论如何也要为他的文章写一份阅读报告，推荐给《造型艺术思维》杂志，半年来那家杂志始终拒绝他的文章，并把它贬了一通。他们对他说，我的意见将是决定性的，于是，我从此就成了他惟一的希望，成了他在漆黑的深夜中惟一的一道微光。 我和克拉拉，我们就这一位扎图莱茨基先生开着各种各样的玩笑，这个崇高的姓氏刺激了我们；当然，我们的玩笑都是真诚的，因为他写给我的赞美辞令我慷慨大方，尤其当我手中还握着一瓶美味的斯利沃维什酒时。……,"米兰·昆德拉，捷克小说家，生于捷克布尔诺市。父亲为钢琴家、音乐艺术学院的教授。生长于一个小国在他看来实在是一种优势，因为身处小国，“要么做一个可怜的、眼光狭窄的人”，要么成为一个广闻博识的“世界性的人”。童年时代，他便学过作曲，受过良好的音乐熏陶和教育。少年时代，开始广泛阅读世界文艺名著。青年时代，写过诗和剧本，画过画，搞过音乐并从事过电影教学。总之，用他自己的话说， “我曾在艺术领域里四处摸索，试图找到我的方向。”50年代初，他作为诗人登上文坛，出版过《人，一座广阔的花园》（1953）、《独白》（1957）以及《最后一个五月》等诗集。但诗歌创作显然不是他的长远追求。最后，当他在30岁左右写出第一个短篇小说后，他确信找到了自己的方向，从此走上了小说创作之路。      1967年，他的第一部长篇小说《玩笑》在捷克出版，获得巨大成功，连出三版，印数惊人，每次都在几天内售馨。作者在捷克当代文坛上的重要地位从此确定。但好景不长。1968年，苏联入侵捷克后，《玩笑》被列为禁书。昆德拉失去了在电影学院的职务。他的文学创作难以进行。在此情形下，他携妻子于1975年离开捷克，来到法国。      移居法国后，他很快便成为法国读者最喜爱的外国作家之一。他的绝大多数作品，如《笑忘录》（1978）、《不能承受的存在之轻》（1984）、《不朽》（1990）等等都是首先在法国走红，然后才引起世界文坛的瞩目。他曾多次获得国际文学奖，并多次被提名为诺贝尔文学奖的候选人。      除小说外，昆德拉还出版过三本论述小说艺术的文集，其中《小说的艺术》（1936）以及《被叛卖的遗嘱》（1993）在世界各地流传甚广。      昆德拉善于以反讽手法，用幽默的语调描绘人类境况。他的作品表面轻松，实质沉重；表面随意，实质精致；表面通俗，实质深邃而又机智，充满了人生智慧。正因如此，在世界许多国家，一次又一次地掀起了“昆德拉热”。      昆德拉原先一直用捷克语进行创作。但近年来，他开始尝试用法语写作，已出版了《缓慢》（1995）和《身份》（1997）两部小说。"
53,森林里的秘密,https://book.douban.com/subject/1049190/,8.1,6167, ,几米,辽宁教育出版社, , ,2004-07,64,18.00,平装,幾米作品精选集,9787538269529,窗帘吹开了，梦来了。 害羞寂寞的小女孩跟着毛毛兔， 在梦的梦里嬉戏…… 毛毛见不说再见 就离开了寂寞的城市。 口哨响起，蝙蝠侠黑狗出来了， 小女孩又将拥有一场 奇妙的旅行……,1998年开始个人的绘本创作《森林里的秘密》、《微笑的鱼》。 1999年以《向左走・向右走》、《听�米唱歌》和《月亮忘记了》三部作品，展现惊人的创作力和多变的叙事风格。 2000年创作<森林唱游》、《我的心中每人开出一朵花》。 2001年创作《地下铁》、《照相本子》，《1．2．3．木头人》。 2002年创作《我只能为你画一张小卡片》、《布瓜的世界》。 2003年创作《幸运儿》、《你们我们他们》。 �米的创作热情与强烈的创意，让作品的图像空间饶富诗意，深情而迷人，文字节奏简约而自成风格，并迭有新作，令人惊喜连连。作品广受好评，深受读者喜爱，风靡两岸，美、法、德、希腊、韩、日、泰等国皆有译本。
54,可爱的骨头,https://book.douban.com/subject/1026317/,7.7,10471, ,艾丽斯・西伯德,作家出版社,The Lovely Bones,施清真,2004-06,346,25.00,平装, ,9787506328685,一个十四岁的女孩遭一名连环杀人的歹徒奸杀并碎尸，这样一桩案件如果见诸美国媒体，或许已然引不起耸人听闻的效果。若是以之为素材敷衍成一部小说，可能会是一个以情节取胜的警探侦破故事。但女作家艾丽斯・西伯德却独辟蹊径，倾注了诚挚的深情，抒发出一曲催人泪下的亲情之歌。 作为父母爱情首次结晶的苏茜，天资虽不如妹妹琳茜聪慧，却是一个乖女孩。她帮爸爸业余做玻璃瓶中的帆船工艺品，从中体会到父亲对祖父的怀念；在为妈妈拍摄瞬间快照时，理解了妈妈受过高等教育却不得不充当家庭主妇的郁闷心情；她与小她一岁的妹妹有着难分难舍的手足之情；在小弟巴克利病危之时，挺身而出送他到医院急救；她甚至能和嗜酒贪杯、性情有些浮华的外婆做知心的交流。 但就是这样一个可爱的小女孩却横遭歹徒蹂躏，死后还被肢解，只有一截臂肘被人们发现。 沙蒙一家遭此惨祸，立即就崩溃了。父亲杰克精神恍惚，屡为警方提供可疑线索遭拒之后，在一次夜间去捉嫌犯时被误伤致残；母亲艾比盖尔无法忍受失女之痛，竟和探长苟且，然后离家出走；妹妹在哀伤之中一夜成人，不顾性命之忧去凶犯家窃取证据；年仅四岁的小弟在得知长姐已死之后，成长中心灵受到创伤；外婆义无反顾地来女婿家操持家务，以她的乐观豁达为这个家庭注入活力。而街坊四邻和学校师生更是自发地组织了一个追思仪式，大家悼念亡者，更为了安慰亲人。 在将近十年的时间里，苏茜原先的同学先后从大学毕业，走上各自的生活道路。连她的家人似乎也淡忘了家中失去的这名成员，尽管由于她的遭难给家庭带来的不幸和悲哀始终笼罩着全家，挥之不去。……父亲一次突发心脏病，母亲闻讯匆匆赶回，与家人相见难免一番尴尬；父亲从医院回到家中，全家人再次团聚。在一旁偷看的苏茜的魂灵，这时意识到：一个家庭，犹如人的周身骨骼，即使有一块破损了，缺失了，但骨架终会长全，作为缺损部分的她，固然依恋这个家庭，大家也都在忆念中感到遗憾，但全家经历了这场灾难与悲痛之后，终于融溶和合。《可爱的骨头》的书名，点出的正是这一主题。 或许是有感于当前美国的家庭危机，近年来颇有些美国作家致力于家庭题材的小说创作，不过多以青年和中年的婚恋为骨干故事，因此更像是言情小说。,
55,青铜时代,https://book.douban.com/subject/1082407/,8.8,10122, ,王小波,陕西师范大学出版社, , ,2009-07-01,668页,35.00,精装,王小波作品系列（博集天卷2004修订插图典藏版）,9787561327456,这是以中国古代唐朝为背景的三部作品构成的长篇。这组作品的主人公，是古代的知识分子和传奇人物。他们作为一群追求个性、热爱自由、想按自己的价值观念精神信条生活的人，充满了强烈的创造欲望和人道需求，但被当时的权力斗争控制和扭曲了心态与行状、竟将智慧和爱情演变为滑稽闹剧。作者在这部长篇中，借助才子佳人、夜半私奔、千里寻情、开创伟业等风华绝代的唐朝秘传故事，将今人的爱情与唐人传奇相拼贴，使唐人传奇现代化，在其中贯注现代情趣，并通过对似水流年的追述，让历史与艺术相融合，最终确立了对生命终极价值的体认，引出了一种由叙事者随心所欲地穿行于古今中外的对话体叙述方式。 本书是王小波作品系列之时代三部曲中的一本，是最新典藏插图本。该系列入选《亚洲周刊》“二十世纪中文小说一百强”，中国当代文坛“最美的收获”。 《黄金时代》、《白银时代》和《青铜时代》是王小波作品的精华。 “时代三部曲”表面上是王小波作品的合集，每部之间似乎没有什么联系，但其实是有一个逻辑顺序的。这个逻辑顺序就是：《黄金时代》中的小说写现实世界；《白银时代》中的小说写未来世界；《青铜时代》写的故事都发生在过去。,王小波，当代著名学者、作家。 　　1952年5月13日出生于北京，1968年去云南插队，1978年考入中国人民大学学习商品学专业。1984年至1988年在美国匹兹堡大学学习，获硕士学位后回国，曾任教于北京大学和中国人民大学，后辞职专事写作。1997年4月11日病逝于北京。后辞职专事写作。1997年4月11日病逝于北京。王小波无论为人，为文都颇有特立独物的意味，其作品别具一格，深具批判精神，被人们广泛阅读、关注、讨论并引发了了场持久不衰的〔王小波热〕，王小波荒诞不经的想象力和妙趣橫生的叙述方式一定会赢得更多的会心的微笑。
56,我的野生动物朋友,https://book.douban.com/subject/1017563/,8.7,6969,法,蒂皮·德格雷 / 阿兰·德格雷 茜尔维·罗伯特 图,云南教育出版社,Mon livre d'Afrique,黄天源,2002-6,148,29.00,平装,人与自然文库,9787541520716,《我的野生动物朋友》是蒂皮10岁回到巴黎后写下的她与非洲各种野生动物生活在一起的动人故事和亲身感受，同时编入她父母在非洲拍下的130多幅野生动物照片，文字和照片不仅值得欣赏，而且能唤起人们保护自然野生动物的意识。,蒂皮·德格雷（Tippi Degre）是一个法国女孩，她1990年出生在非洲纳米比亚。她的父母阿兰·德格雷和茜尔维·罗伯特是专业的野生动物摄影师。蒂皮出生后就跟随父母辗转于非洲南部的沙漠、丛林，接触过许多野生动物。
57,哈利・波特与凤凰社,https://book.douban.com/subject/1214898/,8.7,9083, ,J.K.罗琳,人民文学出版社,Harry Potter and the Order of Phoenix,马爱农 / 马爱新,2003-9-1,584,75.00,精装(无盘), ,9787020043354,,"J. K. 罗琳（J. K. Rowling, 1965- ），英国女作家，自小喜欢写作，当过短时间的教师和秘书。二十四岁那年，她在前往伦敦的火车旅途中萌生了创作“哈利·波特”系列小说的念头。七年后，《哈利·波特与魔法石》问世，之后她陆续创作了《哈利·波特与密室》《哈利·波特与阿兹卡班囚徒》《哈利·波特与火焰杯》《哈利-波特与凤凰社》《哈利·波特与“混血王子”》和《哈利·波特与死亡圣器》，完成了该系列的创作，在全球刮起一股股“哈利·波特”飓风，在世界范围内掀起规模宏大的“哈利·波特”阅读狂潮。另外，在此期间，她还因为慈善事业而先后完成了《神奇动物在哪里》和《神奇的魁地奇球》这两部与“哈利·波特”系列相关的图书，最新完成的作品是《诗翁彼豆故事集》。 J.K.罗琳与她的丈夫及三个孩子生活在爱丁堡，一边尽享家庭生活的幸福，一边文学创作。"
58,赫逊河畔谈中国历史,https://book.douban.com/subject/1050175/,8.1,6528, ,黄仁宇,生活·读书·新知三联书店, , ,1997-4,215,9.60,平装,黄仁宇作品系列,9787108004499,本书收入黄仁宇先生在《中国时报》“人间副刊”发表过的33篇文字，发表的时间自1987年年初至1989年夏天。所包括的内容自先秦至元末。其重点则在表彰中国历史有它的特色，经过各朝代及政治上分裂的阶段，前后连贯。各篇虽大致以人物传记之体裁为主，所叙事之影响，已远逾当时人之人身经验。本书和黄仁宇的其他作品一样也较好地体现作者深厚的知识底蕴及其对中国历史的深刻领悟。,黄仁宇（1918-2000），生于湖南长沙，1936年入天津南开大学电机工程系就读。抗日战争爆发后，先在长沙《抗日战报》工作，后来进入国民党成都中央军校，1950年退伍。其后赴美攻读历史，获学士、硕士、博士学位。曾任哥伦比亚大学访问副教授及哈佛大学东亚研究所研究员。参与《明代名人传》及《剑桥中国史》的集体研究工作。
59,万历十五年,https://book.douban.com/subject/1049348/,8.9,3335,美国,黄仁宇,中华书局, , ,1982-5,274,13.00,平装, ,9787101014914,《万历十五年》的风格介于学术专著和历史评论之间。作者从他个人的学理背景出发，侧重于综合而不是分析。他用近乎于历史小说的笔调描绘了万历年间的历史图卷，并表达了他独特的历史观念。这种观念被一些人称为“大历史观”。,黄仁宇 （1918-2000），生于湖南长沙，1936年入天津南开大学电机工程系就读。抗日战争爆发后，先在长沙《抗日战报》工作，后来进入国民党成都中央军校，1950年退伍。其后赴美攻读历史，获学士、硕士、博士学位。曾任哥伦比亚大学访问副教授及哈佛大学东亚研究所研究员。参与《明代名人传》及《剑桥中国史》的集体研究工作。
60,狼的诱惑,https://book.douban.com/subject/1026674/,6.8,15486,韩国,可爱淘,世界知识出版社, ,黄黉,2004-08,332,20.0,平装, ,9787501223053,淳朴的农村女孩彩麻（心地单纯善良，为他人着想，天真中有种成熟的责任感）在父亲去世后来到了住在城市里的妈妈的身边。妈妈已于多年前和父亲离婚，同时带走了彩麻的妹妹忆美（男孩子气，讨厌曲折的东西，业余爱踢足球）。 现在妈妈在城市里已经另外组织了一个幸福的家庭，还生了一个和她同父异母的弟弟。彩麻来到新家以后，一方面接到了初恋男友戴寒（一个谨慎的人，很宠现任女友）已经和自己的好友芷希（一个自私得令人可怕的女人，对朋友歹毒，毫不留情，爱耍手段）走到一起的打击，另一方面又感觉到自己在新家里并不是那么受欢迎，尤其受到小弟弟竹浩（搞怪的小鬼，很有个性）的排斥。但是坚强的彩麻并没有就此气馁，她以笑容面对众人，乐观地面对人生。一次机缘巧合，她认识了让她又怕又恨的妹妹的同班同学君野（超级鼓手，学校的偶像明星，自大却不乏体贴，打架好手），君野是学校众多女生心仪的对象，谁知在一番乱七八糟，糊里糊涂的接触中，这个自我感觉良好的家伙居然爱上了这个一直被他称为“阿乡”的女孩，真不知该说是彩麻运气还是丧气。 彩麻为了挽救初恋男友和自己好朋友的感情，不得已答应成为君野的女朋友，谁知最后竟也慢慢喜欢上了他。同时她的生命中又出现了一个奇怪男孩英奇（心底泪迹斑驳，却永远微笑面对彩麻，私生子的身份让他倍受磨难，不过在受女孩子欢迎和打架方面却极有建树），一个笑容满面有着奇怪手机铃声的帅男孩，可是却屡屡在打架中把自己弄得遍体鳞伤，让人心痛不已。这个奇怪男孩和彩麻之间似乎存在着千丝万缕的联系，暧昧不已的关系弄得君野紧张生气，结果却发现一个惊人的事实，英奇是彩麻同父异母的兄弟。英奇因为一次车祸陷入生命垂危之中，又发现他患有先天性的心脏病，小命几乎不保，究竟他会如何呢，我们拭目以待剧情的发展。,李韵世，1985年出生于韩国忠北制川市，身高：163厘米，家有一男一女，作者为家中长女。2003年毕业于忠北制川女子高中，现就读于韩国成均馆大学国文系。她属于脑中装满衡奇古怪想法的水瓶座，是拥有神秘魅力的AB血型的。作品：《那小子真帅》、《狼的诱惑》；未来志愿：成为贤妻良母；兴趣爱好：睡觉、唱歌、空想；缺点：懒惰、缺乏毅力、很容易改变主意，而对自己不喜欢做的事情往往会临阵脱逃；优点：托脾气很好的福，即使发火也能很快平静下来，所以不容易被拒绝；心目中的理想对象：很有男子气概，不论是外表还是性格，非常聪明，是一个值得尊敬的人；愿望：如果能回到一个月以前…… 最看重的东西：朋友写给我的信；最喜欢的事情：白天睡觉、冷面，还有爸爸；最喜欢的小说人物：智银圣；中文网站：www.keaitao.com
61,当时只道是寻常,https://book.douban.com/subject/1862115/,7.1,14458, ,安意如,天津教育出版社, , ,2006-8,204,23.80,平装,弘文人文馆·漫漫古典情系列,9787530945735,细读纳兰词会发现，豪放是外放的风骨，忧伤才是内敛的精魂。 一个生活在三百多年前的男子，在他的词章中不倦不悔地倾诉对感情的执著，对友请的坚定，像一道道疗伤的温泉汤药，温暖了，唤醒了，我们冰封的情感。,安意如，原名张莉，女，1984年6月出生于安徽宣城一个普通工人家庭，自由写作者。2002年毕业于安徽某职业院校财经系，做过短时的文秘和会计。2003年起以如冰恋枫网名流连于新浪金庸客栈。2004年应书商之约写第一部长篇小说《要定你，言承旭》，于2005年6月由广西人民出版社出版。翌年2月赴京参与动画剧本创作，并写作《看张·爱玲画语》，由云南美术出版社于2005年9月出版。此后与北京弘文馆建立合作关系，创作诗词评赏“漫漫古典情”系列。
62,MONSTER-怪物-02,https://book.douban.com/subject/1419736/,9.4,4979,日本,浦泽直树,東立,MONSTER, ,1999-03-01,210,100,平裝,MONSTER,9789573453628,《怪物》的作者用上「記憶重組」的敘事手法說故事，把真相以角色的凌碎記憶重組、塑造出來，而且不按時序，但讀者卻能自然重組故事原貌，是漫畫的一種破格。 《怪物》是一套以東西德為背景的心理驚悚漫畫，醫術高超的主人公天馬醫生救了一個頭部中槍的小孩。小孩後來和妹妹一同失蹤。多年後，連串殺人案發生，兇手──一個叫約翰的年輕人出現在天馬面前，而他就是當年那個被天馬從鬼門關拉回來的小孩。無辜的天馬成為殺人嫌犯被迫逃亡，一路追查約翰的下落。漸漸地，他發現自己當年所救的，是一隻為害人間的怪物……,
63,七种武器（全三册）,https://book.douban.com/subject/1089523/,8.3,9464, ,古龙,珠海出版社, , ,2005-8,1342,56.00,平装,古龙作品集,9787806070710,长生剑、孔雀翎、碧玉刀、多情环、离别钩、霸王枪、拳头七种非一般江湖武器，件件精妙绝伦。这七件武器在一个个大侠的手里，耍得出神入画。七件武器交织出七个精彩的武林故事。小说故事奇崛诡异，人物性格各异，非常有深意。,古龙，本名熊耀华，原籍江西。古龙毕业于台湾淡江大学外文系，是台湾著名新派武侠小说作家。他从1960年创作《苍穹神剑》始，一生共写了近70部武侠小说，影响巨大。其代表作有《风云第一刀》、《绝代双骄》、《楚留香传奇》系列、《陆小凤传奇》、《七种武器》系列、《白玉老虎》、《流星·蝴蝶·剑》等。
