,书名,豆瓣链接,评分,评分人数,作者国籍,作者,出版社,原作名,译者,出版日期,页数,价格,装帧,丛书,ISBN,内容简介,作者简介
42,山居笔记,https://book.douban.com/subject/1001204/,7.9,16434, ,余秋雨,文汇出版社, , ,2002-1,324,28.00,平装, ,9787806761120,《山居笔记》是余秋雨在1992年至1994年间，全身心地用两年多的时间创作成的，共十一篇文章。写作期间，作者辞去了学院的职务，不再上班；同时写作又与考察联在一起，很多写到的地方一去再去。 在作者的总体计划上，这本《山居笔记》是他以直接感悟方式探访中华文明的第二阶段记述。第一阶段的记述是《文化苦旅》，在那本书中，他背负着生命的困惑，去寻找一个个文化遗迹和文化现场，然后把自己的惊讶和感动告诉读者。但是等到走完写完，发觉还有不少超越具体遗迹的整体性难题需要继续探访。作者将这些问题归为：对于政治功业和文化情结的互相觊觎和生死与共；对于文化灵魂的流放、毁灭和复苏；对于商业文明与中华文化的狭路相逢和擦肩而过；对于千年科举留给社会历史的功绩和留给群体人格的祸害；对于稀有人格在中华文化中断绝的必然和祭奠的必要；对于君子和小人这条重要界线的无处不在和难于划分。,
43,风之影,https://book.douban.com/subject/1917078/,8.6,10538,西,卡洛斯·鲁依斯·萨丰,人民文学出版社,La Sombra del Viento,范湲,2006-10,488,29.90,平装,99畅销文库,9787020058280,二次世界大战后的巴塞罗那，达涅尔十一岁生日那天，父亲带他前往“遗忘之书墓园”，这是一座专门收罗为世人所遗忘的各种书籍的图书馆。在父亲的怂恿之下，达涅尔挑了一本胡利安·卡拉斯的小说《风之影》，并且深深为之着迷。于是他开始寻找同一作者的其他作品，却惊讶地发现一名自称“谷柏”的畸形男人，正四处寻找卡拉斯的所有著作，并欲将之焚毁殆尽。而达涅尔手中的这本《风之影》很可能是最后一本。原本一场单纯的文学寻根之旅，却意外开启了通往巴塞罗那阴暗过去的恐怖冒险之门。当神秘作者胡利安的轮廓一点一滴浮现时，达涅尔的人生却也逐渐和他产生重叠，若不及早找出真相，他身边的至亲至爱，都会沦为谋杀、魔法与疯狂的牺牲品…… 这是一段因追索书中潜藏的灵魂而展开的传奇旅程。在巴塞罗那的光与影中，人性、爱欲、仇恨重重交叠，飘荡如风中的幻影。,卡洛斯·鲁依斯·萨丰（Carlos Ruiz Zafón）1964年生于巴塞罗那，原任职于广告界，后赴美定居，目前在洛山矶从事电影编剧以及文学创作。1993年出版小说处女作《白雪王子》，荣获西班牙重要的「艾德彼儿童文学奖」肯定，接下来几部作品如《午夜皇宫》《九月之光》和《玛丽娜》等，都是极受好评的青少年小说。
44,秘密,https://book.douban.com/subject/3102324/,7.7,53152,日本,东野圭吾,海南出版社, ,赵博,2008-6,377,29.80,平装,日本推理小说大师典藏系列,9787807001508,一场车祸改变了杉田平介平淡而幸福的家庭生活。妻子直子不幸身亡，女儿藻奈美奇迹般苏醒后，平介却发现她的身体里住着的是直子的灵魂…… 平介该如何应对这种“亦妻亦女”的奇妙家庭关系呢？他们的人生又将走向何方？,东野圭吾Keigo Higashino（1958～ ）出生于日本大阪，大阪府立大学毕业。1985年以第31届江户川乱步奖得奖作《放学后》出道。1999年以《秘密》获得第52届日本推理作家协会奖。2006年以《嫌疑犯X的献身》 获得第134届直木奖以及第6届本格推理小说大奖。 早期作品多为精巧细致的本格推理，之后作风逐渐超越传统推理小说的框架，其创作力旺盛的程度，让他跃居日本推理小说界的顶尖作家。1999年推出时序跨越19年，细腻描绘主角与周遭人物的犯罪小说《白夜行》之后，风格愈见圆熟，作品质地进入了全新的境界。2005年发表的《嫌疑犯X的献身》，则被视为到目前为止的最高杰作。
45,圈子圈套1,https://book.douban.com/subject/2309689/,8.0,9767, ,王强,清华大学出版社, , ,2006-1,252,28.00,平装,圈子圈套,9787302163657,虽然没有硝烟，却比战场更血腥；虽然并未战死，却比死亡更痛苦。 洪钧从一个底层的销售人员，成为一家著名的跨国公司的中国区代理首席代表，在即将被扶正，事业情感都志得意满的时候，掉入俞威设计的圈套，跌入职场与情场的双重深渊。两个昔日好友因为同在一个圈子，两成为夙敌……,王强，在清华大学获得工科硕士学位后，出人意料地到联想集团做了一名最底层的销售员，然后先后在SSA中国公司、西门子中国有限公司、Siebel Systems和SAS Institute等多家知名外企工作。短短七年间，从国内企业的一名普通员工飙升到外企在华机构的的最高层，先后担任两家跨国软件巨头在中国区的总经理，堪称职场精英，有着令人称奇的丰富经历。 自2005年开始，王强将自己十数载的商海经历和职场体悟以小说的形式发表于网上，旋即引起哄动，为广大读者所热棒，开创了商界精英创作专业题材小说的先河。
46,漫长的告别,https://book.douban.com/subject/3013903/,8.1,17547, ,雷蒙德·钱德勒,新星出版社,The Long Goodbye,宋碧云,2008-2,392,25.00,平装,午夜文库·大师系列：雷蒙德·钱德勒作品,9787802253872,《漫长的告别》是雷蒙德·钱德勒最重要的一本小说，它是钱德勒风格的集大成者。这部作品发表于1953年，是作者的第六部长篇，荣获了“爱伦·坡奖”年度最佳小说。 一个优雅有礼的酒鬼和一个贫穷高贵的私家侦探相遇，会发生怎样一种诚挚而悲伤的友谊？伦诺克斯酒醉后被马洛送回，他稍后寄來一张五千美元的巨钞做为感谢和告別，然而，一连串谋杀，却使这个告別绵绵不绝……,钱德勒（1888-1959），美国小说史上最伟大的名字之一。 钱德勒以菲利普·马洛为主人翁的侦探系列作品，半世纪以来早已突破一般类型小说的局限，跻身经典文学的殿堂。 钱德勒共创作了七部长篇小说和20部左右的短篇。他被誉为硬汉派侦探小说的灵魂，代表着硬汉派书写哲学的最高水平。他是美国推理家协会（MWA）票选150年侦探小说创作史上最优秀作家的第一名，他塑造的侦探菲利普·马洛被评为最有魅力的男人。在四十年代好莱坞男演员以能扮演菲利普·马洛为荣，其中以亨弗莱·鲍嘉扮演的马洛最为成功。 钱德勒是电影史上最伟大的编剧，他为好莱坞缔造了激动人心的“黑色电影”。他与比利·怀尔德合作的《双重赔偿》被称为黑色电影的教科书。自1942年到1947年，他的4部小说6次被搬上银幕，连诺贝尔文学奖得主威廉·福克纳都只能给他当助手，与他合作过的大牌导演有希区柯克、比利·怀尔德、罗伯特·艾特曼等。似乎至今没有一个作家享有好莱坞如此的厚爱。
47,一九八四,https://book.douban.com/subject/1045466/,9.2,2502, ,奥威尔,辽宁教育出版社,Nineteen Eighty-Four,董乐山,1998-3,279,11.10,平装,新世纪万有文库·外国文化书系,9787538250855,,乔治•奥威尔（1903-1950），                                                                         英国著名作家。主要作品有《动物农场》、《1984》等。 1903年出生于印度，1907年举家迁回英国，后因经济原因无力深造，被迫远走缅甸，参加帝国警察部队。终因厌倦殖民行径、痴迷写作而辞去公职，辗转回到欧洲，流亡伦敦、巴黎等地，一边深刻体验下层民众生活，一遍从事文学创作，有多部作品出版。1936年西班牙内战爆发，参加左翼组织，因重伤返回英国，但最终树立社会主义信念。1939年，二战爆发，积极参加反纳粹的活动。由于西班牙内战与二战的苦痛经历，对战争与和平、极权与民主、社会关怀与人类理想进行了深刻的思考。 1945年，著名的政治寓言小说《动物农场》出版。1949年，《1984...(展开全部)
48,史记（全十册）,https://book.douban.com/subject/1077847/,9.6,24026, ,司马迁 / 张守节,中华书局, ,（索隐）司马贞，（正义）张守节,1982-11,3356,125.00,平装,点校本二十四史,9787101003048,史记是我国第一部通史。在史记之前，有以年代为次的“编年史”如春秋，有以地域为限的“国别史”如国语、战国策，有以文告档卷形式保存下来的“政治史”如尚书，可是没有上下几千年，包罗各方面，而又融会贯通，�络分明，像史记那样的通史。 唐刘知几的史通分叙六家，统归二体。所谓“二体”，就是“编年体”和“纪传体”，而史记是纪传体的创始。从此以后，历代的所谓“正史，从汉书到明史，尽管名目有改变（例如汉书改“书”为“志”，晋书改世家”为“载记”），门类有短缺（例如汉书无“世家”，后汉书、三国志等都无“表”、“志及世家”），但都有“纪”有“传”，绝无例外地沿袭了史记的体例。 据司马迁自序，史记全书本纪十二篇，表十篇，书八篇，世家三十篇，列传七十篇（包括太史公自序），共一百三十篇。今本史记一百三十卷，篇数跟司马迁自序所说的相符。但汉书司马迁传说其中“十篇缺，有录无书。三国魏张晏注：“迁没之后，亡景纪、武纪、礼书、乐书、兵书（按：即律书）、汉兴以来将相年表、日者传、三王世家、龟策列传、传靳列传。兀成之间，褚先生补缺，作武帝纪、三王世家、龟策、日者列传，言辞鄙陋，非迁本意也。可见司马迁编写史记，只能说是基本上完成，其中有若干篇，或者没有写定，或者已经定稿而后来散失了。,
49,你在天堂里遇见的5个人,https://book.douban.com/subject/1069885/,8.1,7398,美,米奇·阿尔博姆,上海译文出版社,The Five People You Meet in Heaven,赵晓春,2004-7,214,16.00,平装, ,9787532735204,《相约星期二》随着莫里的溘然长逝而告终。六年后，在米奇·阿尔博姆的新作中，纪实换成厂虚构；死亡从结局演变成了开端；主角还是一位老人——不是洞明世事的教授，而是到死都对自己的一生心存惶惑的退伍老兵，游乐场维修工。 他叫爱迪，83岁生日那大，为了拯救在突发事故中身处险境的女孩而殒命游乐场。醒来时，爱迪巳身处天堂，这才发现：那里并不是牧歌蒙绕的伊甸园，而是地球上生活片断的交叠重现。五个被爱迪或铭记或忽略或遗忘的人，轮流登场，引领他寻找逝去的时光，追间人生的谜底。无形间，天地间仿佛有一条巨大的锁链，爱迪只是其中的一环。 《你在天堂里遇见的五个人》让每一个读完这本书的人都成了锁链中的一环，分享着同一个秘密：天堂里，会有五个人，为了五段不同的记忆，等候你长大，相爱、衰老、死亡，等待着解答你最后的疑问。因为，我们每一个人都会影响到另一个人，世界上各式各样的故事，说到底都是同一个。,米奇·阿尔博姆（1959- ），美国著名专栏作冢，电台主持，电视评论员，此外还是活跃的慈善活动家。迄今为止，阿尔博姆已出版九部畅销著作，其中纪实作品《相约星期二》在全美各大图书畅销排行榜上停留四年之久，被译成包括中文在内的三十一种文字，全球累计销量超过一千一百万册。2003年，阿尔博姆六年磨一剑的小说《你在天堂里遇见的五个人》将“星期二神话”继续延伸，迄今已累计售出八百万册。 米奇·阿尔博姆目前与妻子简宁居住在美国密歇根州。
50,怪诞行为学,https://book.douban.com/subject/3223711/,8.1,15285,美,丹·艾瑞里,中信出版社,Predictably Irrational: The Hidden Forces That Shape Our Decisions,赵德亮 / 夏蓓洁,2008-10,252,39.00,平装,人人经济学,9787508612799,生活中我们常有莫名其妙的举动。你真的会失控？一时冲动就是没道理可言？本书作者丹·艾瑞里告诉你：错！所有的现象，背后都有经济的力量！社会当实验室，真人做小白鼠，丹·艾瑞里的这本《怪诞行为学》一语道破，用轻松幽默的方式告诉我们这是为什么，又该如何改变。他比别的所有经济学家都更好地揭示、解释了我们不可思议的行为背后的原因。,丹·艾瑞里，18岁时的一场爆炸意外，让艾瑞里全身皮肤70％灼伤，住在烧伤病房达三年之久。身穿治疗用黑色弹性紧身衣、头戴面罩的他，自嘲为“蜘蛛侠”。但恰恰是在这段漫长、无聊，而又痛苦不堪的岁月里，那套奇异的“蜘蛛侠”服装拉开了他与外界的距离，使他可以以局外人的眼光重新看待身边的世界，从此有了探索人类行为与经济关系的兴趣。最终，他成为著名行为经济学家。 丹·艾瑞里是美国麻省理工学院传媒实验室艾尔弗雷德·P·斯隆基金会和斯隆管理学院行为经济学教授、波士顿联邦储备银行研究员、普林斯顿高等研究中心研究员。在麻省理工学院期间他写了这部行为经济学的重要著作。他的文章一直在重要的学术期刊，以及《纽约时报》和《华尔街日报》的专栏上发表。
51,列克星敦的幽灵,https://book.douban.com/subject/1101607/,8.0,5757,日,村上春树,上海译文出版社,レキシントンの幽霊,林少华,2002-9,134,11.50,平装,村上春树文集（2001版）,9787532729609,《列克星敦的幽灵》是村上春树1991-1996年间创作的短篇小说集，共7篇。 独处于郊外旧宅给人看家，夜半客厅里居然响起了恐怖的说笑声，捱到天亮去窥看却无人迹可觅（《列克星敦的幽灵》）；肌肉冰冷的手指挂霜的“冰男”娶到了娇妻已是大幸，当上了冷库保管员也算是人尽其才，可他还不安分偏要去南极生活定居（《冰男》）；近乎完美的妻子偏生有购衣癖，一个房间整个改建成了衣装室，待她死后那密密麻麻的衣服真叫他愁死（《托尼瀑谷》）；“我”的好友刚被台风卷走，却又横浮在第二波巨浪的浪尖上冲“我”咧嘴一笑，这一笑吓得“我”四十年连游泳都怕见（《第七位男士》）…… 这些作品构思新颖奇特、诡异，充满神秘恐怖色彩，与作者其它作品风格上较有区别，是他受美国文学影响的产物。其中《列克星顿时的幽灵》和《冰男》曾收入漓江出版社的短篇小说集《象的失踪》中。,村上春树（1949- ），日本小说家。曾在早稻田大学文学部戏剧科就读。1979年，他的第一部小说《听风之歌》问世后，即被搬上了银幕。随后，他的优秀作品《1973年的弹子球》、《寻羊冒险记》、《挪威的森林》等相继发表。他的创作不受传统拘束，构思新奇，行文潇洒自在，而又不流于庸俗浅薄。尤其是在刻画人的孤独无奈方面更有特色，他没有把这种情绪写成负的东西，而是通过内心的心智性操作使之升华为一种优雅的格调，一种乐在其中的境界，以此来为读者，尤其是生活在城市里的人们提供了一种生活模式或生命的体验。
52,unknow,https://book.douban.com/subject/1456034/,unknow,unknow, , ,, , , , , , , , ,,
53,悟空传,https://book.douban.com/subject/1485224/,8.4,17038, ,今何在,二十一世纪出版社,今何在, ,2006-1,314,19.90,平装, ,9787539132167,“我要这天，再遮不住我眼，我要这地，再埋不了我心，要这众生，都明白我意，要那诸佛，都烟消云散！”这段话引自被誉为“最佳网络作品”而在网上广为流传的《悟空传》，这是一部同时受到《西游记》和《大话西游》影响的优秀作品，但是又绝不是二者的简单复制，解读悟空传是个仁者见仁，智者见智的过程，所以究竟怎样，你一定要看了才知道。 猪八戒和孙悟空虽然都神通广大，但在命运面前终究是软弱无力的小人物。顶天立地的美猴王实际上仍然是那个充满惊恐的小猴子，而决心与命运抗争的天逢若非紧急也终究不肯以猪的面目见阿月。神仙尚且如此，何况吾辈生来渺小的小人物呢？随着年纪的增长，少年时素怀的“愿乘长风破万里浪”的豪情壮志早已经烟消云散，只剩下一个行尸走肉的家伙还在苟延残喘。自己何尝不是一只因为知道自己身份而在午夜对月痛哭的猪啊！但他们最终战胜了命运，而我呢？,今何在，网络文学作家，1977年生人。《悟空传》、《诺星汉天空》作者。做过网站管理，游戏策划，影视编剧。
54,情人 乌发碧眼,https://book.douban.com/subject/1023048/,8.0,3391,法,玛格丽特·杜拉斯,上海译文出版社, ,王道乾,1997-12,218,20.00,平装,现当代世界文学丛书,9787532720682,《情人》是一本野蛮的书，它带来所有它遇见的东西，毫无区分，几乎无选择地迸出。 《情人》获1984年龚古尔文学奖。在此之前的一年，就销售了420万册，翻成42国语言。,
55,哲学的慰藉,https://book.douban.com/subject/1045201/,8.1,8546, ,德波顿 著,上海译文出版社,The Consolations of Philosophy,资中筠,2004-04,284,18.00,平装,阿兰·德波顿文集（平装版）,9787532733460,不受欢迎、缺钱、遭遇挫折、被瞧不起、心碎、困顿的哲学心灵良方，六个哲学家的智能解决六种人生问题！ 英伦才子艾伦・德波顿了解现实人生的苦难，深深体会到这些苦难引起的伤痛；他认为哲学不应只是躲在象牙塔中的文字游戏，而是帮助人们解决心灵伤痛的良方。因此，他回到伟大哲学家身上，探索这些哲学家的智能，为我们提供舒缓现实生活郁闷的慰藉。 针对六个不同的人生问题──不受欢迎、缺钱、遭遇挫折、被认为有缺陷、心碎、困顿──德波顿分别向苏格拉底、伊比鸠鲁、塞内卡、蒙田、叔本华、尼采这六位哲学家取经，希望这些哲学家的个人体验与思想学说能够在我们饱受痛苦时，舒缓我们的症状，甚至根治我们的问题。,阿兰・德波顿（Alain de Botton），英伦才子型作家，生于1969年，毕业于剑桥大学，现住伦敦。著有小说《爱情笔记》（1993）、《爱上浪漫》（1994）、《亲吻与诉说》（1995）及散文作品《拥抱逝水年华》（1997）、《哲学的慰藉》（2000）、《旅行的艺术》（2002）。他的作品已被译成二十几种文字。...
56,走到人生边上,https://book.douban.com/subject/2240482/,8.1,17425, ,杨绛,商务印书馆, , ,2007-8,191,16.00,平装, ,9787100056106,人生据说是一部大书。“生、老、病、死”是人生的规律，谁也逃不过。《写在人生边上》是钱钟书先生的第一个集子，由杨绛女士编定。本书则是这个集子的注释，回答了神和鬼的问题，有关人的问题，灵与肉的斗争和统一，修身之道，人生的价值等。 此书共分为两部分，在书中杨绛关注了神和鬼的问题，人的灵魂、个性、本性，灵与肉的斗争和统一，命与天命以及人类的文明等问题。融会了文学、哲学、伦理学精神分析等学科的知识，并形成了自己的思考。 后一部分则由注释《写在人生边上》多篇散文构成。在《论语趣》一文中，杨绛提到，钱钟书和她都认为，孔子最喜欢的弟子是子路而不是颜回，最不喜欢的是不懂装懂、大胆胡说的宰予。,杨绛，1911年生，原名杨季康，中国社会科学院外国文学研究员，著名学者、作家、翻译家。
57,伊藤潤二恐怖漫畫精選【1】,https://book.douban.com/subject/1442680/,8.7,8690, ,伊藤潤二,東立, ,何力,1998-9-5,254,新台币100,平裝,伊藤润二恐怖漫画精选,9789573469155,難以形容的恐懼！死後不斷再生的【富江】，她如妖女般的神奇魅力，吸引你我的目光！由伊藤潤二執筆的恐怖女王淒絕的微笑！（來源：博客來書籍館）,
58,魍魉之匣（上）,https://book.douban.com/subject/3162513/,8.4,15799, ,京极夏彦,上海人民出版社,魍魎の匣 上,林哲逸,2009-1,473,29.00,平装,京极夏彦作品,9787208080430,两个美貌且彷佛不食人间烟火的少女，相偕在夜里去湖边欣赏月光，其中一名少女却意外落车而身受重伤。无意间搭同一班车下班的刑警木场修在强忍疲惫下接手处理案件，却意外发现身受重伤少女的亲人，是他暗恋了许多年的女演员。木场一面强自按捺内心情感浮动，一面却也深陷难缠案件。身受重伤的少女在送到一栋盒状的建筑物后，在众目睽睽之下居然凭空消失了…… 作家关口偶尔为之取材写作的三流杂志《月刊实录犯罪》，正在追查相模湖发生的分尸杀人案，编辑鸟口和关口联袂前往现场追查，却在路途中迷路而误入一栋奇怪的盒状建筑物…… 在病床上消失的少女、相模湖分尸杀人案、追查案件的木场和关口、盒子般奇怪的建筑物，到底是什么将他们联系在一起？魍魉，真的只存在人心吗？ 【魍魉】 最早称作“罔两”，为影子之意。东汉的《说文解字》中，则成了“罔两，山川之精物也”，不过魍魉确切的形象，《淮南子》中始见真章，形容其为“状如三岁小儿，赤黑色、赤目、赤爪、长耳、美发”；《搜神记》中引“夏鼎志”云“‘罔象’如三岁儿，赤目，黑色，大耳，长臂，赤爪。索缚，则可得食。”《本草纲目》 则称其“喜食人尸肝”。 【火车】 西国云州萨摩边境或东国一带有异事。葬送之时，俄有大风雨，其烈足以吹倒往来行人，葬棺时被吹飞。若掷守护数珠则异事消。否则棺木飞走，失其尸。此即火车捉尸，乃甚为恐怖耻辱之事也。愚俗有言：生涯多为恶事，地狱火车来迎。火车携走死尸后撕裂其身，挂于山中树枝岩头。火车之名，乃佛者先言（中略）。捉火车事，和汉多有事例。曰此乃魍魉之兽所为，魍魉或作罔两、方良。酉阳杂俎引周礼曰：“方相氏殴罔像。好食亡者肝。而畏虎与栢。墓上树栢，路口致石虎为此也。”此兽常于送葬之时出来危害。故汉土圣人之世，方相氏披熊皮，作四目之形，大丧之时立于棺柩前，持戈入穴，击四隅，乃为殴此兽是也。此即险道神。或可见事物之源。,京极夏彦1963年3月26日出生于北海道小樽。在成为作家之前，原本是平面设计，业务内容包括书籍的装帧等。他在工作之余，写下了处女作《姑获鸟之夏》，而于1994年出版的此作如今已成为推理史上的不朽名著。1995年出版的《魍魉之匣》只是他的第二部小说，就拿下第四十九届日本推理作家协会奖。 京极堂系列小说人物设定鲜明、布局精彩，架构繁复，举重若轻的书写极具压倒性魅力，书籍刚出版便风靡大众，读者群遍及各年龄层与行业。目前正以让人瞠目结舌的奇快速度创作。在由他亲手开启的这一轮推理小说的太平盛世里，京极夏彦无疑尽得轻、快、准、简、繁之粹。 系列小说作品除了已出版七本的京极堂系列之外，尚有巷说百物语系列。《后巷说百物语》让京极夏彦拿下了2003年第130届的直木奖，成为他的另一个高峰。除了小说系列创作外，京极夏彦更参与妖怪专门志《怪》的封面设计、装帧、妖怪研究，和小说连载。别人难以模仿、难以企及的作品，对他来说只是兴趣。
59,玫瑰的故事,https://book.douban.com/subject/2115040/,7.8,15352, ,亦舒,新世界出版社, , ,2007-5,358,25.00,平装,亦舒新经典,9787802283398,黄玫瑰因美貌而追求者不断，并给她带来诸多烦恼。当她将自己的感情倾注于庄国栋时，庄却绝情而去。极度悲伤的玫瑰赴美留学，并与方协文结婚。十年后，玫瑰与丈夫离婚，独自返港，在孤独，寂寞之中结识了身患绝症的溥家明，三个月的热恋使她柔肠寸断。几年后，已然再婚的玫瑰巧遇十几年来一直思念着她并已离异的庄国栋，在内心极度的矛盾与痛苦中，玫瑰毅然选择了自己最后的归宿。,亦舒，生于上海。曾在《明报》任职记者及担任电影杂志采访记者和编辑。后赴英国留学，任职酒店公关部。进入香港政府新闻处担任新闻官，七年后辞职。现为全职作家及家庭主妇，并移居加拿大。
60,如彗星划过夜空,https://book.douban.com/subject/1762869/,8.9,11594, ,林达,生活·读书·新知三联书店, , ,2006-3,392,21.00,平装,林达作品系列,9787108023803,“近距离看美国”之四《如彗星划过夜空》，依旧是以书信形式来表达内容。全书主要分为两部分：一、通过记述发生在1787年美国费城制宪会议前后的一系列故事，梳理美国宪政民主从源头、发展到相对成熟和付诸实践的基本过程。作者循着制宪会议的进程，一步步讲述并层层推出对美国宪法中有关制度设计的思想土壤、历史机遇、基本理念的思考；描述出美国早期的思想家和政治家面对各种不同的思想观点，遵从游戏规则，于交锋和妥协中显示的政治智慧。同时也对美国宪政制度中可忧虑的问题和历史的局限等做了分析。,林达为两名作者合用的笔名。他们都于1952年出生在上海，1978年进入大学。现居美国。作品有“近距离看美国”系列：《历史深处的忧虑》、《总统是靠不住的》、《我也有一个梦想》，以及《带一本书去巴黎》。译著有《汉娜的手提箱》、《克拉拉的战争》、《盖比橱柜的秘密》等。
61,亮剑,https://book.douban.com/subject/1088022/,9.0,29910, ,都梁,解放军文艺出版社, , ,2005-3,570,28.00,平装, ,9787503311864,李云龙是一个叱咤风云、百战沙场的职业军人，是一个一生都在血与火中搏斗的名将。他的人生信条是：面对强大的对手，明知不敌，也要毅然亮剑，即使倒下，也要成为一座山、一道岭。在战争与和平的时空转换中，他的命运注定要充满悲欢离合—无论是政治生涯还是婚姻、爱情。,都梁，50年代出生，做过教师、公务员、公司经理、石油勘探技术研究所所长，现为自由撰稿人。 2000年1月出版长篇小说《亮剑》。同名电视连续剧由海润影视传播忪司拍摄。
62,我讨厌妈妈,https://book.douban.com/subject/2150240/,8.8,4609, ,酒井驹子,南海出版公司, ,彭懿,2007-6,32,22.00,精装,新经典文库·爱心树绘本馆,9787544237185,《我讨厌妈妈》表现亲子之爱的独特绘本，让每个孩子都看见自己的影子，让每个妈妈都露出会心的微笑！小兔子对妈妈满腹牢骚：没帮他洗袜子、乱发脾气、一直催他快点、不准他看动画片、礼拜天赖床不起让他饿肚子……最令小兔子不满的是，妈妈不愿和他结婚！小兔子气得想离家出走，但终究还是离不开妈妈的爱。 这个看似“小题大做”实则温馨无比的故事，用可爱的童言童语表达出母子间最真挚的情感。书中画面以大片淡蓝色为主，配合白色、淡黄色、黑色等色块强调重点；颜色的刻意不均匀造成丰富的纹理变化，使画面更显活泼；生动的表情与动作刻画让人物形象跃然纸上。 这个满腹抱怨的小兔子，让每个孩子都看见自己的影子，让每个妈妈都露出会心的微笑，让我们每个人都感受到爱的自私与伟大。,
63,撒哈拉的故事,https://book.douban.com/subject/2068211/,9.3,12685, ,三毛,北京十月文艺出版社, , ,2007-5,310,28.00,精装,三毛集,9787530208892,《撒哈拉的故事》记录了三毛在撒哈拉的生活，共十八篇。《沙漠中的饭店》原名《中国饭店》，最初发表于一九七四年十月六日《联合报》，这是三毛第一次使用笔名“三毛”。,三毛，台湾著名作家，1943年3月26日出生于重庆，浙江省定海县人。本名为陈懋平，1946年改名陈平，笔名“三毛”，1964年进入文化大学哲学系，肄业后曾留学欧洲，婚后定居西属撒哈拉沙漠加那利岛，并以当地的生活为背景，写出一连串情感真挚的作品。1981年回到台湾，曾在文化大学任教，1984年辞去教职，专职从事写作和演讲，1991年1月4日去世，享年48岁。
64,无知,https://book.douban.com/subject/1057197/,8.2,7188,捷克,米兰·昆德拉,上海译文出版社,L'ignorance,许钧,2004-8,203,15.00,平装,米兰·昆德拉作品系列（2003版）,9787532734641,《无知》是被法国读书界称为“遗忘三部曲”的最后一本（前两本分别是《缓慢》和《身份》）。米兰·昆德拉早期作品的主题往往离不开政治和性这两个主题，但在后期，他的作品中关于政治的题材渐渐淡化而哲思的倾向更为明显。《无知》述说流亡西方的捷克人回乡寻根，却在现实巨大的落差中经历迷惘、失望及寻找自我的过程。 人们不断地批评那些歪曲、重写、伪造自己的过去，或是扩大某一事件的重要性而不提另一事件的人；这样的批评是公正的（它们不可能不公正），但如果在此之前不做一项更基本的批评，也就是对人的记忆本身的批评，它们就是具备重要性，因为人的记忆，可怜的记忆，真的能做些什么呢？它只能留住过去可怜的一小部分，没人知道为什么留住的恰恰是这一部分，而不是另一部分，这一选择，在我们每个人身上，都在神秘地进行，超越我们的意志和我们的兴趣。我们将无法理解人的生命，如果我们竭力排除下面这一最为明显的道理：事实存在时的原来模样已不复存在；它的还原是不可能的。,"米兰·昆德拉（Milan Kundera, 1929- ），捷克小说家，生于捷克布尔诺市。父亲为钢琴家、音乐艺术学院的教授。生长于一个小国在他看来实在是一种优势，因为身处小国，“要么做一个可怜的、眼光狭窄的人”，要么成为一个广闻博识的“世界性的人”。童年时代，他便学过作曲，受过良好的音乐熏陶和教育。少年时代，开始广泛阅读世界文艺名著。青年时代，写过诗和剧本，画过画，搞过音乐并从事过电影教学。总之，用他自己的话说， “我曾在艺术领域里四处摸索，试图找到我的方向。”50年代初，他作为诗人登上文坛，出版过《人，一座广阔的花园》（1953）、《独白》（1957）以及《最后一个五月》等诗集。但诗歌创作显然不是他的长远追求。最后，当他在30岁左右写出第一个短篇小说后，他确信找到了自己的方向，从此走上了小说创作之路。 1967年，他的第一部长篇小说《玩笑》在捷克出版，获得巨大成功，连出三版，印数惊人，每次都在几天内售馨。作者在捷克当代文坛上的重要地位从此确定。但好景不长。1968年，苏联入侵捷克后，《玩笑》被列为禁书。昆德拉失去了在电影学院的职务。他的文学创作难以进行。在此情形下，他携妻子于1975年离开捷克，来到法国。 移居法国后，他很快便成为法国读者最喜爱的外国作家之一。他的绝大多数作品，如《笑忘录》（1978）、《不能承受的存在之轻》（1984）、《不朽》（1990）等等都是首先在法国走红，然后才引起世界文坛的瞩目。他曾多次获得国际文学奖，并多次被提名为诺贝尔文学奖的候选人。 除小说外，昆德拉还出版过三本论述小说艺术的文集，其中《小说的艺术》（1936）以及《被叛卖的遗嘱》（1993）在世界各地流传甚广。 昆德拉善于以反讽手法，用幽默的语调描绘人类境况。他的作品表面轻松，实质沉重；表面随意，实质精致；表面通俗，实质深邃而又机智，充满了人生智慧。正因如此，在世界许多国家，一次又一次地掀起了“昆德拉热”。 昆德拉原先一直用捷克语进行创作。但近年来，他开始尝试用法语写作，已出版了《缓慢》（1995）和《身份》（1997）两部小说。"
