,书名,豆瓣链接,评分,评分人数,作者国籍,作者,出版社,原作名,译者,出版日期,页数,价格,装帧,丛书,ISBN,内容简介,作者简介
41,九故事,https://book.douban.com/subject/2161892/,8.6,8060, ,J·D·塞林格,人民文学出版社,Nine Stories,李文俊 / 何上峰,2007-8,225,17.00,平装,J. D. 塞林格作品系列,9787020062133,短篇小说集《九故事》是美国当代著名作家J.D.塞林格继《麦田里的守望者》之后出版的第二本书，初版于一九五三年，其中除《下到小船里》《德·杜米埃-史密斯的蓝色时期》外，其余七篇均发表于《纽约客》杂志。 《九故事》是J.D.塞林格的代表作，也是世界公认的当代经典短篇小说集。,J.D.塞林格（Jerome David Salinger，1919年1月1日生）出生于纽约的一个犹太富商家庭，他在15岁时就被父亲送到宾夕法尼亚州的一所军事学校。1936年塞林格从军事学校毕业，1937年又被做火腿进口生意的父亲送到波兰学做火腿。塞林格在纽约的时候就开始向杂志投稿，其中大部分都是为了赚钱，但也不乏一些好文章，其中包括了《逮香蕉鱼的最佳日子》。 二战中断了塞林格的写作。1942年塞林格从军，1944年他前往欧洲战场从事反间谍工作。战争令塞林格恐惧，他之后写了多本以战争为题材的书。 1946年塞林格退伍，回到纽约开始专心创作。他的第一本长篇小说《麦田里的守望者》1951年出版，获得了很大的成功，塞林格一举成名。他之后的作品包括了《弗兰尼与卓埃》（1961年）、《木匠们，把屋梁升高》和《西摩小传》（1963年）和收录了他的短篇故事的《九故事》（1953年）。塞林格擅长塑造早熟、出众的青少年的形象。 《麦田里的守望者》获得成功之后，塞林格变得更孤僻。他在新罕布什尔州乡间的河边小山附近买下了90多英亩的土地，在山顶上建了一座小屋，过起了隐居的生活。他虽然从未放弃写作，但他在1951年之后，就很少公开出版自己的作品。他后期的作品也越来越倾向于东方哲学和禅宗。 塞林格在欧洲期间曾经与一个女医生结婚，但不久便离异。1953年他与一个叫克莱尔·道格拉斯（Claire Douglas）的女学生相识，两人后来在1955年结婚，但是后来又离婚。1972年塞格林在一本杂志上看到一个名叫乔伊斯·梅纳德（Joyce Maynard）的耶鲁大学女学生的文章和照片，立即被她吸引，两人开始通信。两人的关系在十个月后破裂。如今，塞林格娶了三任妻子科琳。科琳是一名护士，比他小50岁左右。 1999年，塞林格在34年没有发表任何作品后终于发表了新的长篇小说《哈普沃兹16，1924》。《哈普沃兹16，1924》最早是以短篇的形式出现在1965年的《纽约时报》上。塞林格将这部作品授权一个小的出版公司，但是到现在他的作品都还没有出版。
42,追忆似水年华 Ⅰ,https://book.douban.com/subject/1082584/,8.7,11303,法国,马塞尔·普鲁斯特,译林出版社,A la recherche du temps perdu,李恒基,1989-6,422,5.80,精装,追忆似水年华,9787805670195,《追忆似水年华》以独特的艺术形式，表现出文学创作上的新观念和新技巧。小说以追忆的手段，借助超越时空概念的潜在意识，不时交叉地重现已逝去的岁月，从中抒发对故人、往事的无限怀念和难以排遣的惆怅。普鲁斯特的这种写作技巧，不仅对当时小说写作的传统模式是一种突破，而且对日后形形色色新小说流派的出现，也产生了深远的影响。,
43,哈姆莱特,https://book.douban.com/subject/1006197/,8.7,48954,英,莎士比亚,人民文学出版社,Hamlet,朱生豪,2001-1,125,7.00,平装,大学生必读,9787020035946,本书是大学生必读丛书中的一册，书中以教育部全国高等学校中文学科教学指导委员会指定书目为依据，收录了英国著名作家莎士比亚先生的话剧《哈姆莱特》。 本书具有很强的经典性及学术性，该书不仅是语言文学专业大学生从事专业学习和学术研究不可缺少的重要书籍，同时也是其他专业大学生加强人文素养、丰富文化底蕴、促进专业学习的重要读物。可供不同专业的大学生阅读收藏。,
44,白马啸西风,https://book.douban.com/subject/1793132/,7.7,24082, ,金庸,海口-南海出版社, , ,1993.11,114, , , ,9787805702513,这是篇言情故事，写出了单恋的种种动人之处。,金庸（1924年2月6日—），香港“大紫荆勋贤”。原名查良镛(zhā liáng yōng，英：Louis Cha)，浙江海宁人，当代著名作家、新闻学家、企业家、社会活动家，《香港基本法》主要起草人之一。金庸是新派武侠小说最杰出的代表作家，被普遍誉为武侠小说作家的“泰山北斗”，更有金迷们尊称其为“金大侠”或“查大侠”。 金庸生于1924年，祖籍为安徽省桐城，出生在浙江海宁，查家为当地望族，历史上最鼎盛期为清康熙年间，以查慎行为首叔侄七人同任翰林。现代查氏家族还有两位知名人物，南开大学教授查良铮（穆旦）（四十年代九叶派代表诗人，翻译家），台湾学术界风云人物、司法部长查良钊。出自海宁的著名人物还有王国维和徐志摩。徐志摩是金庸的表兄。金庸祖父查沧珊是“丹阳教案”的当事人。 1937年，金庸考入浙江一流的杭州高中，离开家乡海宁。1939年金庸15岁时曾经和同学一起编写了一本指导学生升初中的参考书《给投考初中者》，畅销内地，这是此类书籍在中国第一次出版，也是金庸出版的第一本书。1941年日军攻到浙江，金庸进入联合高中，那时他17岁，临毕业时因为写讽刺黑板报《阿丽丝漫游记》被开除。另一说是写情书.1944年考入重庆国立政治大学外文系，因对国民党职业学生不满投诉被勒令退学，一度进入中央图书馆工作，后转入苏州东吴大学(今苏州大学)学习国际法。抗战胜利后回杭州进《东南日报》做记者，1948年在数千人参加的考试中脱颖而出，进入《大公报》，做编辑和收听英语国际电讯广播当翻译。不久《大公报》香港版复刊，金庸南下到香港。 1950年，《大公报》所属《新晚报》创刊，金庸调任副刊编辑，主持《下午茶座》栏目，也做翻译、记者工作，与梁羽生（原名陈文统）一个办公桌，写过不少文艺小品和影评（笔名姚馥兰和林欢）。姚馥兰的意思是英文的Your friend.(你的朋友)。1955年开写《书剑恩仇录》，在《大公报》与梁羽生、陈凡（百剑堂主）开设《三剑楼随笔》，成为专栏作家。1957年进入长城电影公司，专职为编剧，写过《绝代佳人》、《兰花花》、《不要离开我》、《三恋》、《小鸽子姑娘》、《午夜琴声》等剧本，合导过《有女怀春》、《王老虎抢亲》（所用笔名为林欢）。 建国不久，金庸为了实现外交家的理想来到北京，但由于种种原因而失望地回到香港，从而开始了武侠小说的创作。 1959年离开长城电影公司，与中学同学沈宝新合资创办《明报》，任主编兼社长历35年，期间又创办《明报月刊》、《明报周刊》、新加坡《新明日报》及马来西亚《新明日报》等。金庸任董事长期间，《明报》成为香港最有影响的报纸之一，有人把它比喻成香港的《泰晤士报》。其对中国时局的预测和分析，是其它报纸不能比拟的。《明报月刊》则是华人世界最文人化的刊物，其对大中华关怀，深受全世界华人好评。 从五十年代末——七十年代初，金庸共写武侠小说15部，1972年宣布封笔，开始修订工作。 1981年后金庸数次回大陆，先后受到邓小平、江泽民等领导人的接见，1985年任香港基本法起草委员会委员，1986年被任命为基本法起草委员会“政治体制”小组港方负责人，1989年辞去基本法委员职务，卸任《明报》社长职务，1992年到英国牛津大学当访问学者，1994年辞去《明报》企业董事局主席职务。1999~2005年任浙江大学人文学院院长。 金庸博学多才。就武侠小说方面，金庸阅历丰富，知识渊博，文思敏捷，眼光独到。他继承古典武侠小说之精华，开创了形式独特、情节曲折、描写细腻且深具人性和豪情侠义的新派武侠小说先河。举凡历史、政治、古代哲学、宗教、文学、艺术、电影等都有研究，作品中琴棋书画、诗词典章、天文历算、阴阳五行、奇门遁甲、儒道佛学均有涉猎，金庸还是香港著名的政论家、企业家、报人，曾获法国总统“荣誉军团骑士”勋章，英国牛津大学董事会成员及两所学院荣誉院士，多家大学名誉博士。 金庸一支笔写武侠，一支笔纵论时局，享誉香江；少年游侠，中年游艺，老年游仙；为文可以风行一世，为商可以富比陶朱，为政可以参国论要：金庸一生的传奇，可谓多姿多彩之至。佛学对金庸的影响很大。在他的文学作品中处处可见金庸中庸平和的风格。
45,暖暖,https://book.douban.com/subject/2340955/,7.5,11281, ,蔡智恒,作家出版社, , ,2007-11,236,19.90,平装, ,9787506341684,台湾男孩凉凉毕业后参加了一个海峡两岸学生夏令营活动，来到了古都北京，在那里他遇见了在北京读书的东北女孩暖暖。他们和其他学生一起快乐地游览了北京诸多名胜古迹。在此过程中，凉凉和暖暖的感情也与日俱增。夏令营活动结束后，凉凉依依不舍地离开北京，离开暖暖，回到了台湾，他找了工作，和暖暖一起约定，不管现实如何，都要努力地生活着。 此后，凉凉因为工作关系，再次来到大陆出差，掩不住对暖暖的强烈思念之情，他在回台湾之前去了北京，见到了暖暖。并且和暖暖一起去了哈尔滨，在那里两人的感情更近了一步。最后凉凉虽然仍要和暖暖分开，但彼此的内心跨越台湾海峡，离得更近了。 这篇蔡智恒的最新爱情小说，用他一贯俏皮清新的语言，讲述了一段看似平凡又不平凡的男女感情。再长的物理距离，都无法割舍人内心的感情交流和共鸣。美好真挚的情感，是无论身处何处的人们都梦想拥有的。,蔡智恒，网上昵称痞子蔡。1969年出生于台湾嘉义县，台湾成功大学水利工程博士。1998年在BBS上发表第一部小说《第一次的亲密接触》，形成全球华文地区的痞子蔡热潮。自此以后，左脑创作小说，右脑书写学术论文，独树一格。现任教于立德大学。
46,高老头,https://book.douban.com/subject/1119528/,8.1,14700, ,(法)巴尔扎克,人民文学出版社, ,傅雷,1989-09-01,283,5.60,平装,巴尔扎克选集,9787020008100,这部名闻遐迩，常盛不衰的小说，一般被视为《人间喜剧》的序幕。《人间喜剧》中的许多重要人物，都在本书中初次登场。小说以大学生拉斯蒂涅入世之初的经国为线索，展示了一个令人眼花缭乱而又骇人呼闻的巴黎社会，作者让这位未来的风云人物从不同的社会阶层，以不同的方式接受到同样性质的“启蒙教育”，终于使这个来自外省的青年丧失了天真，正直和良心，为今后的飞黄腾达打下了基础。在所有这些“教育中”，最惊心动魄的莫过于高老头的惨剧，正是在埋葬了自己最后一滴眼泪，从此以野心家的姿态向社会发起了进攻。,奥诺雷·德·巴尔扎克，法国小说家，被称为现代法国小说之父，生于法国中部图尔城一个中产者家庭，1816年入法律学校学习，毕业后不顾父母反对，毅然走上文学创作道路，但是第一部作品五幕诗体悲剧《克伦威尔》却完全失败。尔后他与人合作从事滑稽小说和神怪小说的创作，曾一度弃文从商和经营企业，出版名著丛书等，均告失败。商业和企业上的失败使他债台高筑，拖累终身，但也为他日后创作打下了厚实的生活基础。1829年，他发表长篇小说《朱安党人》，迈出了现实主义创作的第一步，1831年出版的《驴皮记》使他声名大震。他要使自己成为文学事业上的拿破仑，在30至40年代以惊人的毅力创作了大量作品，一生创作甚丰，写出了91部小说，合称《人间喜剧》。《人间喜剧》被誉为“资本主义社会的百科全书”。但他由于早期的债务和写作的艰辛，终因劳累过度于1850年8月18日与世长辞。
47,如何阅读一本书,https://book.douban.com/subject/1013208/,8.3,77198,美国,莫提默·J·艾德勒,商务印书馆,How to Read a Book: The Classic Guide to Intelligent Reading,郝明义,2004-1,376,38.00,平装, ,9787100040945,每本书的封面之下都有一套自己的骨架，作为一个分析阅读的读者，责任就是要找出这个骨架。一本书出现在面前时，肌肉包着骨头，衣服包裹着肌肉，可说是盛装而来。读者用不着揭开它的外衣或是撕去它的肌肉来得到在柔软表皮下的那套骨架，但是一定要用一双X光般的透视眼来看这本书，因为那是了解一本书、掌握其骨架的基础。 《如何阅读一本书》初版于1940年，1972年大幅增订改写为新版。不懂阅读的人，初探阅读的人，读这本书可以少走冤枉路。对阅读有所体会的人，读这本书可以有更深的印证和领悟。,莫提默·J. 艾德勒（1902－2001）以学者、教育家、编辑人等多重面貌享有盛名。除了写作《如何阅读一本书》外，以主编《西方世界的经典人并担任1974年第十五版《大英百科全书》的编辑相异而闻名于世。 查尔斯·范多伦（1926－）先曾任美国哥伦比亚大学教授。后因故离任，和艾德勒一起工作。一方面襄助艾德勒编辑《大英百科全书》，一方面将本书1940年初版内容大幅度增补改写。
48,古文观止,https://book.douban.com/subject/1014561/,9.1,18674, ,吴楚材 / 吴调侯,中华书局, , ,1987-1-1,527,21.00,平装, ,9787101000290,《古文观止》是清康熙年间吴乘权、吴大职编选的一部古文读本，凡十二卷，收录自先秦至明末的散文二百二十二篇，每篇都有注释和评论。据《左传》襄公二十九年记载，吴公子季札在鲁国观看乐舞《韶�》时，以为尽善尽美，无以复加，赞叹道：“观止矣：若有他乐吾不敢请已！”本书书名中“观止”二字即由此而来，是表示所选的古文极好，堪称最佳读本。,吴乘权和吴大职是叔侄二人，浙江山阴（今绍兴）人。吴乘权字楚村，博览经史，学识丰富，一生以授馆为业，所著除《古文观止》外，尚有《纲鉴易知录》传世。吴大职字调侯，秉承家学，颇有才气。他同叔父吴乘权一起在家乡“课业子弟”。《古文观止》就是他们教授弟子诵读古文的讲义。
49,退步集续编,https://book.douban.com/subject/2052596/,8.2,6315, ,陈丹青,广西师范大学出版社, , ,2007-4,401,36.00,平装,理想国·陈丹青作品,9787563365333,这本书是《退步集》之后陈丹青的又一部杂文集。由近两年陈丹青所撰杂文、演讲、访谈汇编而成，内容涵盖绘画、艺术教育、城市文化诸领域，亦收录陈丹青论鲁迅及木心的文章数篇。,陈丹青，1953年生与上海，1970年至1978年辗转赣南与苏北农村插队落户，其间自习绘画。1978年以同等学历考入中央美术学院油画系研究生班，1980年毕业留校，1982年赴纽约定居，自由职业画家。2000年回国，现定居北京。早年作《西藏组画》，近十年作并置系列及书籍景物系列。业余写作，2000年出版文集《纽约琐记》，2002年出版《陈丹青音乐笔记》，2003年出版杂文集《多余的素材》。2005年出版杂文集《退步集》。
50,非常道,https://book.douban.com/subject/1291355/,7.9,4521, ,余世存 编,社会科学文献出版社, , ,2005-5,290,28.00,平装,非常道,9787801905758,以类似《世说新语》的体裁，截取自晚清、民国而至解放后的历史片断，记录了以曾国藩、左宗棠、李鸿章为代表的同治重臣，以孙中山、袁世凯为代表的辛亥豪雄，以胡适、陈独秀为代表的新文化先锋，以毛泽东、蒋介石为代表的国共两党，以钱锺书、陈寅恪为代表的传统文人，以李敖、王小波为代表的文坛斗士，等等。分为：史景、政事、文林、武运、革命、问世、人论、英风、狂狷、等共三十二编。,余世存，1969年2月生于湖北随州。1990年毕业于北京大学中文系，曾在北京市一中任教，现供职于《战略与管理》杂志社。发表有诗、文论、散文若干。
51,十年一觉电影梦,https://book.douban.com/subject/2275502/,8.3,10022, ,张靓蓓 编著,人民文学出版社, , ,2007-10,380,38.00,平装, ,9787020058150,《十年一觉电影梦》以第一人称口述的方式，讲述李安电影生涯第一个十年的追梦历程。书中真实回顾了他的成长岁月、每部电影创作的用意、遭遇的困难、对演员的看法及相处、参加影展的经验、得奖的幕后、对东西方文化的思考、对人生的感悟等。,张靓蓓，美国乔治亚大学视听传播硕士、台湾辅仁大学大众传播系学士。曾任台湾辅仁大学大众传播系讲师、台湾东海大学美术系讲师、台湾台北市立美术馆编辑、台湾《中国时报》主任记者。纪录片《无米乐》、《生命》、《部落之音》、《梅子的滋味》、《天下第一家》媒体总监。现专事写作。 著有：《艺术家素描》之《侯孝贤》、《杜笃之》篇等。主编：《视角边缘——吴其谚文集》。译有：《大英视觉艺术百科》、《纽约大都会博物馆全集》第一集《埃及与古代近东》、《再见特吕弗》。
52,半饱,https://book.douban.com/subject/1057601/,7.7,4371, ,欧阳应霁,生活·读书·新知三联书店, , ,2004-12,221,34.80,平装,Home书系,9787108021830,《半饱－－生活高潮之所在(欧阳应霁)》的作者一个擅长设计、见闻广博，对生活永远有热力永远有好奇的创作人，如果他恰巧又精于厨艺，你可以想像，他的美食世界必定也精彩万分。他对待厨房不会规规矩矩，每道料理每样食材都有乐趣。他又坚持半饱，让自己有余裕去容纳其他美好；享受恬适的同时，还有动力追求刺激。半饱，其实更贪心。 为什么半饱？ 身边大吃大喝至死方休的多的是，半饱，是不是故作另类？ 半饱，开始最初其实是被迫的—— 因为平日工作实在太忙，吃到一半就要赶着翻江倒海地做别的事情，所以常常不知不觉半饱着肚。 也因为如此这般活着太累，吃到一半就想睡觉了，饭桌旁沙发上一躺下，马上沉沉睡去，剩下半桌饭菜明天收拾。 生活迫人累人之外，也因为头发都白了，不再像少年时代饥不择食，多了点选择，真的好吃的才动心动情。偶然有放肆乱吃的，都挤得饱得苦不堪言，而且一团腹肌马上跑出来，后悔也来不及。 所以不是念营养学出身不是专业厨师的我，也大胆走出来身体力行振臂一呼：半饱就好！,
53,魚,https://book.douban.com/subject/1442678/,8.6,11395,日,伊藤潤二,東立, ,蔡夢芳,2002-11-13, ,新台币95,平裝,鱼,9789861112794,一对情侣渡假时发现了许多散发尸气并且有脚可在岸上行走的鱼，然后就马上逃了回来，没想到没多久鱼也来到了他们居住的城市，男的的叔叔是一个博士，那个男的就把自己捉到的“鱼”给他的叔叔看，他叔叔说鱼身上散发的尸气是他父亲死在一工厂后散发出来的尸气，他的父亲以前是在某战争期间研究细菌武器的人员，他们把瓦斯放到鱼的身体里，然后安上机器脚，潜入敌方，据说被攻击者会染上细菌，然后细菌会使其全身浮肿……,
54,蜗居,https://book.douban.com/subject/2345727/,7.4,15044, ,六六,长江文艺出版社, , ,2007-12,303,25.00,平装, ,9787535435828,故事发生在上海房价飙升时期。主人公海萍与丈夫苏淳下决心离开租住了5年的10平米的小屋，买一套属于自己的房子，却发觉“攒钱的速度永远赶不上房价上涨的速度”。况且儿子吃奶粉要花钱，穿纸尿裤也要花钱，“进出口双向收费，比中国移动还狠”，郁闷与争执成了这对白领夫妻每一天的家常便饭。海萍在丈夫面前淑女变悍妇，哀叹“是这个没用的男人给了我做泼妇的能量”。海萍的妹妹海藻一边帮忙筹钱，一边为姐姐的转变感到心痛，“婚姻是爱情的坟墓，房子是婚姻的坟墓。”等到他们终于筹齐首付，在上海郊区挑中一套两居室，手机上竟收到“江苏移动欢迎您”的短信。即便如此，海萍依然能举出一长串理由说服苏淳买下这套房子，并要在20年内还清贷款。“如果30年才还完，利息都要滚出一套房子来了。”……,六六，著名都市女性题材作家。著有小说《王贵与安娜》、《双面胶》、《蜗居》和随笔集《温柔啊温柔》、《仙蒂瑞拉的主妇生涯》。《双面胶》一面世便引来广泛热议，成为尖锐的社会话题，先后被改编为电视剧和话剧，引起强烈轰动。
55,沉思录,https://book.douban.com/subject/2359003/,8.1,23051, ,马可·奥勒留,中央编译出版社,Meditations,何怀宏,2008-2,211,20.00,平装, ,9787802115743,《沉思录》是古罗马皇帝奥勒留写给自己的书，内容大部分是他在鞍马劳顿中写成的。作品来自奥勒留对身羁宫廷的自己和自己所处混乱世界的感受，追求一种冷静而达观的生活。这部著作是斯多葛学派的一个里程碑。,马可·奥勒留（Marcus Aurelius，公元121—180年），著名的“帝王哲学家”，古罗马帝国皇帝，在希腊文学和拉丁文学、修辞、哲学、法律、绘画方面受过很好的教育，晚期斯多葛学派代表人物之一。奥勒留也许是西方历史上唯一的一位哲学家皇帝。他是一个比他的帝国更加完美的人，他的勤奋工作最终并没有能够挽救古罗马，但是他的《沉思录》却成为西方历史上的伟大名著。 马可·奥勒留是一个悲怆的人；在一系列必须加以抗拒的欲望里，他感到其中最具有吸引力的就是想要引退去过一种宁静的乡村生活的那种愿望。但是实现这种愿望的机会始终没有来临。
56,两个人住,https://book.douban.com/subject/1011882/,7.6,3708, ,欧阳应霁,生活·读书·新知三联书店, , ,2003-09,212,29.00,平装,Home书系,9787108018939,《两个人住》是欧阳应霁设计生活的又一典范，它虚拟了这样一种情景：在茫茫人海中，两个人相遇相识，从素昧平生到相亲相爱，最后决定在同一个屋顶下生活，他们如何从家徒四壁开始，建构他们的家，营造他们的家居情调和氛围？从一把椅子、一只杯子、一幅窗帘的寻寻觅觅，到一盏灯、一只花瓶、一面镜子的挑挑拣拣，这中间还夹杂着两个人的口味和品位、争执与协调、恋物与超脱，颇能捕捉现代都市人飘忽的心绪。 家在这书里被分解成一件又一件细微的器具性物质元素，一事一题，题目先就取得精巧，如谈窗帘的“帘卷东西风”、谈厨房兵器的“十八般厨艺”、谈沙发的“软硬兼施”。由物质而文化，而设计，而自我们熟视无睹的对象中提取出精致的意味和艺术的底蕴，如同一花一世界，一叶一菩提的禅意，谈的是物质和空间层面的家，解读的却是精神和心灵的家园。文字的灵动配上图片的诱人，那份细腻和体贴，对正在都市半空漂泊，却随时准备或正在进入家居状态的读者，多少还有一层实用意义。,欧阳应霁：一个不甘心因此也不容易被标签定位的创作人。时而涂鸦漫画荒谬奇情一心造反，时而登堂入室访亲会友大做文章，或者驻守厨中舞刀弄叉饮饱食醉，或者离家出走天南地北浪荡终日。 自香港理工大学设计系获取荣誉学士及哲学硕士以来，长期对现代家居生活及建筑设计潮流观察研究，大量撰写相关评论推介文章，发表于大陆港台报章杂志。出版有生活写作系列《一日一日》、《寻常放荡》、《两个人住》、《回家真好》及《设计私生活》。文字写作以外同时热衷漫画创作，出版有《我的天》、《爱到死》、《小明》、《三七廿一》、《我的天使》等等漫画系列及专集。 始终迷恋文字和图像，愿意在两者的微妙关系中纠缠成长，矢志做个贪心的，快活的，认真的跨媒体导游。
57,红拂夜奔,https://book.douban.com/subject/1763809/,8.7,7844, ,王小波,北方文艺出版社, , ,2006-3,246,19.80,平装,王小波作品选集,9787531719243,长篇小说《红拂夜奔》原为《青铜时代》第二篇。书中插画由插画家胡晓江创作。 假如本书有怪诞的地方，则非作者有意为之，而是历史的本来面貌。 其实每一本书都应该有趣，对于一些书来说，有趣是它存在的理由；对于另一些书来说，有趣是它应达到的标准。 ——王小波,王小波，1993年，四十一岁。写作完成并曾计划将《红拂夜奔》、《寻找无双》和《革命时期的爱情》，合编成《怀疑三部曲》。1997年，四十五岁。4月11日，因心脏病突发辞世。4月，电影剧本《东宫西宫》在阿根廷国际电影节上获得最佳编剧奖。同年，电影《东宫西宫》入围戛纳电影节。
58,过把瘾就死,https://book.douban.com/subject/1207819/,8.2,9833, ,王朔,云南人民出版社, , ,2002-1,331,19.00,平装,王朔文集,9787222034051,选收《过把瘾就死》、《一半是火焰 一半是海水》、《浮出海面》和《空中小姐》四部中篇小说。,王朔，当代作家。1958年出生。1976年中学毕业后，曾先后在海军北海舰队服役、在北京医药公司工作。1978年开始创作。曾发表了《空中小姐》、《浮出海面》、《一半是火焰，一半是海水》、《顽主》、《千万别把我当人》、《橡皮人》、《玩的就是心跳》、《我是你爸爸》、《看上去很美》等中、长篇小说，出版有《王朔文集》和《王朔自选集》等。
59,365夜,https://book.douban.com/subject/1483522/,9.3,5027, ,鲁兵主编,少年儿童出版社, , ,1981-04,602,1.30,平装, , ,这本故事集，是给孩子们的一束繁花，其中有反映孩子们自己的生活的故事和童话，有非常古老的神话和寓言，有外国的童话和传说，也有增进知识，启迪指挥的故事和童话，其间还点缀了几首儿歌，几则谜语。凡是于孩子们有益而有趣的故事，我们能找到的都尽量收了进去。 为了适应四岁至六岁孩子的年龄特点，便于年轻的父母口述，这本集子里的故事大多作了剪裁，或者经过改编，情节简化了，语言口语化了，这对有些原作来说，可能有所逊色，不过孩子们长大之后读到原作，是会得到补偿的。 一年三百六十五天，这本集子供年轻的父母每晚给孩子讲一个故事，就象莳花人每天一早起来，给刚刚吐芽的花木浇一勺水。,
60,西方哲学史（上卷）,https://book.douban.com/subject/1008189/,8.9,13147,英,罗素 / [英,商务印书馆,A History of Western Philosophy,何兆武 / 李约瑟,1963-9,590,25.00,平装,汉译世界学术名著丛书·哲学,9787100004824,本书是英国哲学家伯特兰·罗素（1872—1970）的重要代表作之一，根据其在美国讲学时的讲稿整理而成。在书中，罗素特别对他认为对西方哲学发展有着重要影响的历史事件多有着墨，力图将哲学家及其思想与之所处的时代与社会环境结合起来，形成了自己独特的见解。在哲学与社会生活的相互作用和密切联系中讲述西方哲学发展的历史，这也是本书区别于其他哲学史著作的特色之一。本书线索清晰，语言风趣，在我国印行多年，至今仍长销不衰，影响深广。,罗素（1872—1970），当今时代理性主义和人道主义的代言人，是西方思想解放与言论自由的见证人。作为哲学家，罗素的主要贡献在于数理逻辑方面，是逻辑原子论和新实在论的主要创始人之一。以此为基础的现代分析哲学在西方近代哲学史上具有重要的地位。代表作有《西方哲学史》、《神秘主义与逻辑》、《怀疑论》、《婚姻与道德》等。
61,荒村公寓,https://book.douban.com/subject/1019431/,6.8,15360, ,蔡骏,接力出版社, , ,2005-02,244,19.80,平装,接力社·蔡骏作品,9787806796580,某天，四个大学生突然来访。他们说看了“我”在《萌芽》杂志上发表的中篇小说《荒村》以后，被激起一睹究竟的欲望，执意去荒村探险。四人从荒村返回后，短短几天内纷纷遭遇意外。而“我”也收到了一个自称“聂小倩”的神秘女子的E-mail。从此，种种离奇古怪的现象便如鬼魅般死死缠上了我，根本无法摆脱。在极度恐惧的三十个白天黑夜里，我和小倩竟然深深相爱了。可是，来自荒村的笛声唤醒了她的记忆。小倩并不属于这个人间。我却期望还能见到她。当圣物玉指环回归地宫时，灵光闪现，千古之谜终于揭晓谜底……《荒村公寓》讲述了一个恐怖至极又唯美伤感的故事。贯穿始终的除了紧贴皮肤、深入骨髓的恐惧，更有亘古不变爱的召唤。在令人窒息的紧张气氛中，深沉的爱超越了五千年的时空，超越了都市与荒村，超越了生命与死亡――惟有在绝对恐惧的考验下，才能迸发出如此动人如此炽热的浪漫。一旦打开《荒村公寓》，就会拥有一个刻骨铭心的夜晚……,蔡骏，摩羯座，O型血。生于上海，长于上海，小时梦想成为国家地理绘图员，后来又与美术学院擦肩而过。因为离不开母语的土壤，遂认定汉语是地球上最美的语言，誓言以汉语写出世界上最好的小说。自称“灵感的宠儿”，依靠上帝赐予的灵感吃饭，常担心脑子被各种突如其来的灵感撑破。二十二岁即开始发表小说，同年获得全国性文学新人奖。2001年长篇惊悚小说《病毒》横空出世，从此一发而不可收，翱翔于惊悚悬念小说之天地，至今已出版《猫眼》、《幽灵客栈》等数部长篇小说，其中《诅咒》被拍摄成电视连续剧。2004年继在《萌芽》杂志发表多部小说后，长篇小说《荒村公寓》接踵而至，在历史与现实、爱情与惊悚、悬念与推理之间游刃有余，显示出作者超人的才情。作者以其天马行空般的想像力，严密紧凑的逻辑思维，致力打造属于中国人自己的经典悬疑小说，大有直追斯蒂芬.金、希区柯克诸大师之嫌。
62,设计，不安于室,https://book.douban.com/subject/2036343/,7.2,3260, ,林桂岚,生活·读书·新知三联书店, , ,2007-3,189,32.00,平装, ,9787108025258,这是一本小题大作的书！书中谈的不是令人肃然起敬的建筑和艺术，而是把橡皮圈、马桶刷、胡椒罐和碗盘看待得和建筑、艺术一样认真！ 我们生活中不知不觉围绕了许多杂货小物，而我们和这些家中生活杂货似乎培养出了某种默契，这种默契让你习惯忽视它的存在。然而当杯子只能喝水，榨果汁机只榨果汁，椅子只能坐时，对於设计至上的浪漫主义者来说，就像老夫老妻相处的关系，因此不安分的他们会一再寻找新欢，想找回刺激的兴奋感。所以Alessi、Kartell、Georg Jensen都可能成了这些“不安于室”的人外遇的对象。 这本书正是作者不安于室的胡思乱想：“设计新观念”与读者分享设计新观点，感受不同文化创意的衝击，及设计产业的日新月异；“品牌故事”则是知名厂商如何创造自己的利基，写下自己的品牌神话；“杂货生活家”从厨房到卧房、从客厅到饭厅，搜集各式好玩有创意的生活用品，让这些设计搅乱我们的脑袋、翻新我们的生活。,林桂岚，撰写了许多歌手、演员、作家、艺术家的故事后，新年，在日本东京街头闲逛时，在龟有的神社，许下为家中的胡椒罐、糖罐写故事的愿望，虽然有时也会板起脸解说设计师的野心，但更喜欢自嘲，对咖啡杯、椅子、桌子开玩笑。对音乐、美食、旅行情有独钟，但也从不把它们看得太伟大。台湾铭传大学大众传播系毕业，曾任《哈泼时尚》采访编辑、希代出版企划编辑，后来为自由艺术策展人，目前为自由作家，为台湾、香港、内地的多家报章杂志撰写设计、生活时尚、城市观察等文章。
