,书名,豆瓣链接,评分,评分人数,作者国籍,作者,出版社,原作名,译者,出版日期,页数,价格,装帧,丛书,ISBN,内容简介,作者简介
75,タッチ 完全版（1）,https://book.douban.com/subject/2360269/,9.4,4148, ,あだち充,小学館, , ,2005-7, ,900 （税込）, ,タッチ 完全版,9784091278418,經典棒球漫畫，除了棒球元素之外，還有手足情、友情、愛情！ 說到《TOUCH》，漫畫迷中可說無人不識，無人不喜歡，它的特點在於作者擅用含蓄的手法，引你笑引你哭，卻又不會多費一句對白或令人豎起一根汗毛。 就算未看過《TOUCH》，也會感到故事似曾相識：達也、和也是對孿生兄弟，和隔壁的女孩南青梅竹馬。弟弟和也溫文有禮，成績優異，在棒球場上是個出色的投手，在學校大受女生歡迎，是長輩眼中的好孩子，和南是公認的一對。相反，達也卻是一無是處，但南真正喜歡的卻是達也…… 後來，和也為了救一個小孩而被車撞死了，達也為了代替弟弟完成心願，遂發揮出令人夢想不到的天份，在驚奇和讚嘆聲中……,touch其他版本叢書地址 タッチ 小学館单行本 共26卷 http://book.douban.com/series/10606 タッチ 小学館文庫版 共14卷 http://book.douban.com/series/10605 タッチ 小學館完全版 共12卷 http://book.douban.com/series/7662 鄰家美眉 青文完全版 共12卷 http://book.douban.com/series/4638 タッチ 小学馆 ワイド版 共11卷 http://book.douban.com/series/10604 鄰家女孩 台灣大然版 共26卷 http://book.douban.com/series/4799 touch 香港天下版 共26卷 http://book.douban.com/series/10597
76,潘金莲之前世今生 诱僧,https://book.douban.com/subject/1009931/,7.7,5367, ,李碧华,花城出版社, , ,2001-5,272,15.00,平装,李碧华文集,9787536035041,收入《潘金莲之前世今生》和《诱僧》两个长篇，前者杜撰了一个当代潘金莲的悲剧人生，主人公单玉莲自幼在上海艺校习舞，后遭批斗下放到乡下，辗转到香港，经历四个男人，一生都在前世孽缘的阴影中，遭遇性别的压迫。《诱僧》写的是唐代初年李世民为争夺王位炮制血腥惨案，深知内情的将军石彦生被红萼公主救出，削发为僧，却无法割断情缘，于是衍生一段令人肝肠寸断的爱情故事。,李碧华原名李白，是香港文坛大名鼎鼎的才女。她才高意广，行踪神秘，从不在大庭广众前抛头露面，坚持不公开照片、身世、年龄，容貌不详。曾任教师兼任多份职业。1976年秋至今，任记者及电影、电视编剧，并撰写专栏。著有《白开水》、《爆竹烟花》、《青红皂白》、《胭脂扣》、《霸王别姬》、《纠缠》、《秦俑》、《诱僧》、《青蛇》等，多部作品改编成电影。擅长写情，揭示人物复杂丰富的心灵世界，表达了作者对情的执著追求，并融入历史的、社会的、美学的、哲学的意蕴，所以她书中的人物独具一格，故事别出心裁、瑰奇诡异、雅俗共赏，为她赢得了“天下言情第一人”的美誉。
77,开到荼蘼,https://book.douban.com/subject/2284090/,7.5,12569, ,亦舒,新世界出版社, , ,2007-9,201,18.00,平装,亦舒新经典,9787802284258,人和本性，也许不会变，但观点、嗜好、习惯、品味，这些都随时日成熟，留于原地不长大是极其可怕的一件事。每一段感情都是一样，开头的时候，看表面情况，简直美得如天赐良缘，慢慢底牌露出角落，才发觉不是那么一回事。 我忽然发现女人，不论是什么年纪，什么身份，什么环境，什么性情，什么命运，什么遭遇，生在一千年前，或是一千年后，都少不了这盒胭脂。,亦舒，言情文学作家。原名倪亦舒，兄长是香港作家倪匡。1946年生于上海，祖籍浙江镇海，五岁时定居香港。中学毕业后，曾在《明报》任职记者，及担任电影杂志采访和编辑等。1973年，亦舒赴英国修读酒店食物管理课程，三年后回港，任职富丽华酒店公关部。后进入政府新闻处担任新闻官，另还作过电视台编剧。现为专业作家，已移居加拿大。
78,理想国与哲人王,https://book.douban.com/subject/1082578/,9.0,3918, ,王小波,陕西师范大学出版社, , ,2004-1,257,14.00,平装,王小波作品系列（博集天卷2004修订插图典藏版）,9787561327692,《理想国与哲人王》(新版)收录了王小波的部分杂文。为了避免陷入一味赞美死者的俗套，读者可以在探讨王小波杂文的思想渊源的同时探讨其意义和局限，得出自己对王小波的看法。王小波去世以后，中国文化界对他的态度呈现出明显的分化趋势：部分人文学者认为王小波是中国当代最好的作家，但大多数文化界人士仍然对他和他的作品保持沉默。产生这种现象的原因是复杂的，其中一个关键因素乃是王小波的思想渊源：他所师承的英美经验主义和自由主义在中国知识界是接受者较少的流派，在文学界的影响更小。所以，细致地把握王小波的思想渊源对理解王小波在中国文化史上的独特处境有十分重要的作用，也是真正把握王小波作品的意义和局限的前提之一。,
79,寂寞的心俱乐部,https://book.douban.com/subject/1322248/,7.1,4700, ,亦舒,新世界出版社, , ,2005-5,187,16.00,平装,亦舒新经典,9787801876386,诺芹外文系毕业，笔耕为生。她像都会中所有年轻人一样，是被宠坏的一代，穿意大利时装，吃日本菜，喝法国酒，聘菲律宾家务助理，从来没有受过什么打击，因为没有刻骨铭心的对象，连失恋都未曾试过，可是，今日她也不禁跌坐在沙发里。 岑诺芹极不情愿地接受了宇宙杂志的邀请，在新辟专栏“寂寞的心俱乐部”中与素未谋面的文思一起担任主持，笔名：文笔。文思文笔各执己意，二人时时针锋相对。 诺芹在考虑是否要与并无感情的男友结婚时咨询了搭档文思，文思耐心解答，从此反而日见默契，诺芹越发好奇搭档是男是女。 “寂寞的心俱乐部”不再有争执，平静的乐园不再有看点，文思文笔相继辞笔。虽不曾谋面，此时二人明查暗访已对对方有些了解，并且彼此爱慕。 两个寂寞的心俱乐部的主持人在异国见面了。他，会是她感情的归宿吗？,亦舒，言情文学作家。原名倪亦舒，兄长是香港作家倪匡。亦舒1946年生于上海，祖籍浙江镇海，五岁时定居香港。中学毕业后，曾在《明报》任职记者，及担任电影杂志采访和编辑等。1973年，亦舒赴英国修读酒店食物管理课程，三年后回港，任职富丽华酒店公关部，后进入政府新闻处担任新闻官，也曾当过电视台编剧。现为专业作家，并已移居加拿大。
80,神了,https://book.douban.com/subject/1865891/,7.8,2239, ,连岳,中国友谊出版公司, , ,2006-8,180,18.00,平装, ,9787505722262,这本书是作家连岳有关圣经的专栏随笔。连岳借《圣经》为支点，以人类社会始终存在着的“自然宗教情结”（像爱因斯坦说的，是一种对星空及自然之美的赞叹与感激）作为梳理工具，切入人文、社会、心灵等议题。,连岳，1970年出生。原《南方周末》记者，现为专栏作家。先后在《南方周末》、《南方都市报》、《城市画报》、《第一财经日报》、《外滩画报》、《上海壹周》等媒体开设专栏。出版作品有《来去自由》、《我是鸡汤》。
81,萤,https://book.douban.com/subject/1212152/,7.9,5256,日,村上春树,上海译文出版社, ,林少华,2002-12,138,12.00,平装,村上春树文集（2001版）,9787532729968,《萤》是村上春树1987年发表的短篇小说集，共五篇。其中1983年发表的《萤》是《挪威的森林》的前奏曲，四年后村上春树以此为基础写出了《挪》。另外四篇，《跳舞的小人》是有趣的求爱故事，《烧仓房》、《盲柳与睡女》描写人生的和无奈，表现了村上春树深沉的另一面，《三个德国幻想》描写了东西德统一前的柏林。,村上春树（1949- ），日本小说家。曾在早稻田大学文学部戏剧科就读。1979年，他的第一部小说《听风之歌》问世后，即被搬上了银幕。随后，他的优秀作品《1973年的弹子球》、《寻羊冒险记》、《挪威的森林》等相继发表。他的创作不受传统拘束，构思新奇，行文潇洒自在，而又不流于庸俗浅薄。尤其是在刻画人的孤独无奈方面更有特色，他没有把这种情绪写成负的东西，而是通过内心的心智性操作使之升华为一种优雅的格调，一种乐在其中的境界，以此来为读者，尤其是生活在城市里的人们提供了一种生活模式或生命的体验。
82,支离破碎,https://book.douban.com/subject/1072842/,7.1,1974, ,石康,长春出版社, , ,1999-10,261,15.00,平装, ,9787806049181,你就是那种比照片还要好看的人，你就是那种睡着了也好看的人，你就是那种能够叫我笑出声的人，你就是那种不要音乐也可以在北京肮脏的灯影里跳舞的人，就是用《圣经》里的赞美诗来歌唱你也不为过，就是用再细腻的柔情缠绕你抚摸你也不为过，就是用再纯净的水滋润你浇灌你也不为过，你是那么可爱，比可爱还要可爱，你是长在北京的奇葩，每一条街道、每一幢房屋、每一阵风、每一束光都会因为能够在你的周围而颤栗、而欣喜。 这是第一,石康，编剧、作家。1968年生，北京人。联大航天工程学院电子系计算机软件专业毕业，又在哈工大管理学院技术经济专业获理科硕士学位，毕业后编程一年，1993年至今从事写作。著有长篇小说《晃晃悠悠》、《支离破碎》、《一塌糊涂》、《在一起》、《激情与迷茫》、《心碎你好》，随笔集《鸡一嘴鸭一嘴》，代表剧本有《大腕》、《北京风情画》、《奋斗》等。
83,unknow,https://book.douban.com/subject/3577218/,unknow,unknow, , ,, , , , , , , , ,,
84,裂舌,https://book.douban.com/subject/3672237/,7.1,6465,日本,金原瞳,上海译文出版社, ,秦岚,2009-4,118,18.00,精装,译文·芥川奖作品,9787532748013,金原瞳冲击性处女作。 痛苦和快乐，暴力和死亡，热恋与绝望。 小说鲜明地刻画出了现在生存着的人们的“生”的本质。 《裂舌》描述了迷上身体改造、最终把舌头一割为二的一个女孩和两个另类男青年之间的痛苦关系。内容“惊世骇俗”，在日本引起广泛争议。小说获奖后畅销一时，单行本发行逾五十万册，被称为日本的“少年维特之烦恼”，《裂舌》及其作者的出现在日本甚至成为一种社会现象。著名作家村上龙认为：“《裂舌》细节真实，无懈可击。从时下年轻人放纵的生活方式中，捕捉到了偶尔闪露出的纯粹的情感。不仅构建出光怪陆离的神秘世界，同时也深刻传达了生于现世的女子心情。”,金原瞳，日本“80后”新秀作家，生于1983年。上小学六年级时，她因其父金原瑞人（日本法政大学教授、翻译家、儿童文学研究家）的工作关系，跟随父亲在美国旧金山逗留了一年，其间接触山田咏美和村上龙等人的小说，思想受到冲击，从此开始写小说，每写一篇必请父亲品评。所作《裂舌》于2003年获第27届昴文学奖后，2004年再夺第130届芥川奖，成为芥川奖历史上最年轻的得主。另有作品《灰宝贝》、《AMEBIC》等。
85,卓有成效的管理者,https://book.douban.com/subject/1322025/,8.7,18006, ,彼得·德鲁克,机械工业出版社,The Effective Executive,许是祥,2005-6,177,28.00,平装,德鲁克管理经典丛书,9787111165170,《卓有成效的管理者》的基本观念： 对组织负有责任，能影响组织经营成果的人，就是管理者。 管理者，就必须卓有成效。 卓有成效是可以学会的！ 如此，一群平凡的人，就做出不平凡的事。 书中，德鲁克集中论述了一个管理者如何做到卓有成效。这本书是德鲁克最著名的管理学著作之一，倾注了德鲁克极大的心血。一位卓有成效的管理者，一般具有以下6个特征： 1、重视目标和绩效；只做正确的事情。 2、一次只做一件事情，并只做最重要的事情；他极为审慎地设定自己的优先顺序，随时进行必要的检讨，毅然决然地抛弃那些过时的任务，或者推迟做那些次要的任务；他知道时间是他最为珍贵的资源，必须极为仔细地使用它。 3、作为一名知识工作者，他知道自己所能作出的贡献在于：创造新思想、远景和理念；他的原则是：我能作哪些贡献？为了达成整体目标，我如何激励他人做出自己的贡献？他的目标在于提高整体的绩效。 4、在选用高层管理者时，他注重的是出色的绩效和正直的品格。他能敏锐地感觉到为一个关键职务选用人才，是一项非常艰巨的任务。卓有成效的管理者也知道，还没有人能永无过失。他知道人无完人。即使是最有能力的人也有弱点。他关心的是一个人能做什么，而不是他不能做什么。他致力于充分集中人员的知识和技能，利用这些优势达成组织的目标。 5、他知道增进沟通的重要性；他有选择性地搜集所需要的信息。他知道有些事物不能被量化，而过多的信息会导致混淆和混乱。 6、他只做有效的决策。,彼得·德鲁克（Peter F. Drucker）：现代管理大师，对世人贡献卓越，影响深远，被尊为“大师中的大师”、“现代管理之父”。2002年6月20日，美国总统乔治·W·布什宣布彼得·德鲁克成为当年的“总统自由勋章”的获得者，这是美国公民所能获得的最高荣誉。 彼得·德鲁克于1909年生于奥匈帝国的维也纳，祖籍为荷兰人。其家族在十七世纪时从事书籍出版工作（Drucker原意为“印刷者”）。德鲁克在哈佛商业评论发表文章已超过30篇，著作多达50余本，传播及130多个国家，甚至在前苏联、波兰、南斯拉夫、捷克等国也极为畅销。其中最受推崇的是他的原则概念及发明，包括：“将管理学开创成为一门学科、目标管理与自我控制是管理哲学、组织的目的是为了创造和满足顾客、企业的基本功能是行销与创新、高层管理者在企业策略中的角色、成效比效率更重要、分权化、民营化、知识工作者的兴起、以知识和资讯为基础的社会。”
86,X.1,https://book.douban.com/subject/2170629/,8.4,7775,日本,CLAMP,中国轻工业出版社, ,刘安彭,2003-9,188,9.80,平装,X战记,9787501940424,1999年《约定之日》地球崩坏... 一个少年的相遇，开始了一场赌上地球与人类的《未来》之死斗。而这少年的名字就叫「神威」，地球的命运就掌握在其手上。提倡人类灭亡让地球自然再生的「地龙」与为了阻止其结界被破坏的「天龙」，对这两大势力来说，神威的存在是有关双方胜负之间不可或缺的关键之一。所以「地龙」之「七人御使」和「天龙」之「七个封印」，各个能力者就在东京集结。由於母亲的过世，回到已睽违6年的东京之16岁少年˙司狼神威，与青梅竹马的桃生小鸟和其兄长封真的相遇。从此「命运的故事」就此展开。依皇居为中心，以佛手形状之路线铺设的山手线目的於保护东京、新宿高楼大厦之巨大结界石、支撑不安定地盘的阳光大厦、及东京铁塔。穿越地球所形成巨大结界之楔的大都会˙东京为舞台，而卷进三人壮大《命运》之战争。 《X》原名《X》，引进中国后翻译成《X战记》 目前《X》的漫画单行本出到18 有一些合订本里有部分19的内容 2003年CLAMP停载《X》，所以《X》漫画版目前没有结局 1996年《X》出了一部剧场版（没有名字的） 2003年《X》出了TV版(24话，已完结) 还有OVA版《预兆》，也就是TV版的第零话,CLAMP是一个全部由女孩子组成的漫画工作室.最初是由一些爱好漫画的同好组成，人员最多时曾有10几人之多，中途成员不断减少，到1989年正式出道，团员剩下6名。 现在的CLAMP四人组为:五十岚(SatsukiIgarashi)，大川七濑(Nanase Ohkawa)，猫井三宫(Mick Nekoi)，摩可那阿巴巴(Mokona Apap)。分别来自大阪，京都，滋贺。 大川七濑，团长，负责剧本创意。大川小姐毕业于早稻田大学文学系，CLAMP作品精彩巧妙的剧情构思都出自她的创意。 秋山玉代，摩可那阿巴巴：主笔。让人无法把眼光移开的唯美画风就在她们笔下形成。后独立制作{魍魉姬传][CLUSTER][河宇宙女王HYPER＊硫] 猫井三宫，五十岚姬：气氛助理。展现clamp 漫画所特有的神秘色彩，这两位功不可没。 在不到十年的时间里，她们创作出《圣传》，《东京巴比伦》，《X》等多部轰动性作品，获得了巨大的成功。魔法骑士(1995)以及CLAMP学园侦查团(1997)被制作成电视动画。战记(1996)制作成剧场动画。 在集体创作的同时，团员们各自单飞的成绩也相当优异，尤其是猫井三宫97年的作品《Wish》更是人气大盛。在当今这各种媒体和信息技术空前发展的时期，CLAMP抓紧时机推出各种漫画的周边产品，动画，小说，电子游戏，广播剧，还在互连网上设置主页，既满足了画迷的热情又赚多了银子，还真是两全其美.
87,这个世界会好吗,https://book.douban.com/subject/1456524/,8.0,4421,美国,艾恺,东方出版中心,最后的儒家, ,2006-1,343,35.00,平装, ,9787801864376,美国芝加哥大学教授艾恺著有《最后的儒家——梁漱溟与中国现代化的两难》一书。艾氏为印证事实，订正该书未尽正确、周详之处，1980年8月特来华专访梁漱溟先生，长谈十余次。 谈话中，梁氏论述了儒家、佛家、道家的文化特点及代表人物，涉及诸多政治文化名人，包括李大钊、陈独秀、毛泽东、周恩来、蒋介石、康有为、章太炎、胡适、冯友兰等等，回顾了他一生的重要活动——任教北大、从事乡建运动、创建民主同盟…… 书中内容丰富，因此可作为了解与研究梁漱溟思想与活动及近代中国社会生活的重要参考。,梁漱溟（1893-1988），原名焕鼎，字寿铭，又字漱冥，后以漱溟行世。生于北京，祖籍广西桂林，顺天中学堂毕业，其后自学。中国现代思想家、教授家、社会活动家、现代新儒家的早期代表人物之一。1917-1924年执教于北京大学哲学系，1930-1937年从事乡村建设活动。40年代抗日战争期间，为国事奔走，谋求国内团结。其主要著作包括：《东西文化及其哲学》、《乡村建设理论》、《中国文化要义》、《人心与人生》等。 艾恺（Guy Salvatore Alitto），1975年获美国哈佛大学哲学博士学位，现任芝加哥大学历史教授。著有《最后的儒家》、《南京十年的乡村建设》、《世界范围内的反现代思潮》等。 一耽学堂是致力于学习、体认和普及中国优秀传统文化、非赢利性的民间公益组织。2000年12月由北京大学、清华大学、中国人民大学、中央民族大学、北京师范大学、中国社会科学院研究生院等首都院校青年学子在京共同参与成立。主要致力于弘扬传统文化，振奋民族精神，改良社会风气，净化个体心灵，普及基础汉语，推介中文思想。
88,圆月弯刀,https://book.douban.com/subject/1089509/,7.0,6340, ,古龙,珠海出版社, , ,2005-8,578,25.00,平装,古龙作品集,9787806070932,江湖少年丁鹏漂流到“忘忧岛”，获岛主传授弯刀刀法，决定问鼎武林，但是他后来却发现弯刀乃魔教武功，自己竟是“魔教之子”，他该正邪相冲的煎熬，他该何去何从呢？,古龙，本名熊耀华，原籍江西。古龙毕业于台湾淡江大学外文系，是台湾著名新派武侠小说作家。他从1960年创作《苍穹神剑》始，一生共写了近70部武侠小说，影响巨大。其代表作有《风云第一刀》、《绝代双骄》、《楚留香传奇》系列、《陆小凤传奇》、《七种武器》系列、《白玉老虎》、《流星·蝴蝶·剑》等。
89,旋转木马鏖战记,https://book.douban.com/subject/1000594/,8.0,4215,日,村上春树,上海译文出版社, ,林少华,2002-9,133,12.00,平装,村上春树文集（2001版）,9787532729210,《旋转木马鏖战记》包含9部短篇小说。作品取材于作者亲身接触的真实故事，主题为表现大都市人生的疲惫、无可选择和心理扭曲。内容有写夫妻为一件小事而离婚、有写人生走到中途的彷徨，有写骄傲的小姐内心的爱情萌动、有写少年的青春冲动、残疾者内心的奋起企求，也有幽默故事。风格上都幽默有趣，为村上春树的早期作品，但展现了他一贯的写作手法。,村上春树（1949- ），日本小说家。曾在早稻田大学文学部戏剧科就读。1979年，他的第一部小说《听风之歌》问世后，即被搬上了银幕。随后，他的优秀作品《1973年的弹子球》、《寻羊冒险记》、《挪威的森林》等相继发表。他的创作不受传统拘束，构思新奇，行文潇洒自在，而又不流于庸俗浅薄。尤其是在刻画人的孤独无奈方面更有特色，他没有把这种情绪写成负的东西，而是通过内心的心智性操作使之升华为一种优雅的格调，一种乐在其中的境界，以此来为读者，尤其是生活在城市里的人们提供了一种生活模式或生命的体验。
90,魔法蛋糕店,https://book.douban.com/subject/1055486/,7.4,4874, ,张小娴,南海出版公司, , ,2003-08,193,16.00,平装,张小娴经典文集（新经典2003版）,9787544223843,我们抬举了爱情，也用爱情抬举了自己和对方。当你被爱和爱上别人，你不再是一堆血肉和骨头，而是一个盛放的灵魂。李传芳喜欢上教数学的老师杜一维，但杜一维始终在等待离弃他的方明�，而方明�只想寻找另一个男人的承诺。因为找不到100分情人，赖咏美同时和郭宏川、关正之谈恋爱；而关正之就是曾经说要永远等方明�、却做不到承诺的人…… 徐云欣在二个追求者之间选择了何祖康，但最终发现何祖康只是为了逞强才加入竞赛；败下阵的钟永祺后来与林薇珠交往，看似幸福，却不知林薇珠和赖咏美一样，谈着『复数』的恋情…… 或许，真实世界也是这样的。我们都只是在这个『我爱你、你爱他』的巨大网络里来回打转，过程与感受可能每次不同，但结果却往往都是厌倦、背弃、寂寞与绝望！但正如小娴所说的：『爱情有那么多坏处，我们却依然渴求一个爱抚、一个怀抱、一个希望。』的确，爱情总是在患得患失的时候最美好，如果不去开始的话，也永远不会消逝。可是谁又会按捺得住不去开始呢？,张小娴，香港著名言情小说家，95年推出第一部长篇小说《面包树上的女人》而走红文坛，是继亦舒之后，香港最受欢迎的言情小说家。张小娴的作品，善于描写都市的男欢女爱，深受年轻读者的欢迎，新作一出版就会登上畅销榜。
91,我想跟你走,https://book.douban.com/subject/1459149/,7.9,4325, ,刘若英,中信出版社, , ,2006-1,173,25.00,平装, ,9787508605715,继《一个人的KTV》和《下楼谈恋爱》之后，“奶茶”刘若英又推出了第三本随笔集《我想跟你走》。者本书延续了其一贯的细腻随意的笔触，用朴素平实的文字照顾着精彩生活残留的琐碎与无情，用截取自生活中的一个个记忆片断，抒写一路走来的所思所想。无论是寂寞玩耍的童年还是流离飘零的感情或是飞鸟般的生活……字里行间都流露出一位都市“知性女子”的感性美。文中有感受、有诗作、有摄影，每个角落都会向读者还原一个喧嚣背后真实的刘若英。为什么要取《我想跟你走》这个书名？“奶茶”说：“人生总有一次幸福的机会，我想跟你走其实代表我还是没有走，所以才要请对方再给我一次机会！”,刘若英，全方位歌手、演员、文字创作者，双子座A型。生于台北。 热爱音乐。大学时代学习古典音乐，毕业后加入滚石，担任  制作助理，学习流行音乐。首张个人专辑便有亮眼成绩，《很爱很爱你》、《我等你》，等专辑更攀高峰，创下个人多首经典代表作。 热爱表演。筹备个人首张专辑时，同 时开始参与陈国富、张艾嘉等电影的演出，以及《人间四月天》、《粉红女郎》等两岸三地的电视连续剧的演出。成为影视歌多栖艺人。已获亚太影展、台湾金钟奖、香港金紫荆奖等奖项。还跨足舞台剧，演出张爱玲《半生缘》。 热爱写作。除了个人专辑内的词典创作外，更集结自己的文字创作出版。已出版《一个人的KTV》《单身日志演唱会记录书》等。
92,背影,https://book.douban.com/subject/1382840/,8.7,3605, ,三毛,皇冠出版社, , ,1981,248,160 TWD, ,三毛全集,9789573305729,這些生命的美麗記憶，在別人看來， 可能沒有價值，在我， 不如不去想它價值不價值的問題， 自由得像空氣一般去寫我真摰的心靈吧！,台灣的著名作家──三毛 1943年3月26日出生於重慶，浙江省定海縣人。本名為陳懋平，1946年改名陳平。 筆名『三毛』更不知出自何處，只在她的《鬧學記》一篇序文中提及『三毛』二字暗藏一個《易經》的卦象，至於這卦象究竟隱藏何種玄機，序文中並沒有進一步的交代。 三毛的母親繆進蘭曾在〈我的女兒，大家的三毛〉這篇文章中，提及四個兄弟姊妹裡，次女三毛的性格最為特行卓立、不依常規，以及不能忍受虛假，因此父母要在她身邊看守著每一腳步是否踏穩。 另外，有讀者認為『流浪』才是三毛真正的名字，無論是她的遺作、她的遊歷和她心靈情感的轉折，始終透著一點點浪跡天涯的意味。 1973年7月，三毛與荷西在沙漠小鎮阿尤恩結婚。與荷西一道生活的歲月，三毛的文章充滿歡笑、喜樂，讀者閱讀他的小說，彷彿感受著她愉悅的婚姻生活，即使面對大風沙的侵襲，她仍顯得積極與樂觀。然而自荷西離開人世後，三毛的文章也頓時『黑暗』了起來，其文字不再有笑容，代替的只是無盡的悲傷。 1990年，三毛創作的電影劇本《滾滾紅塵》榮獲金馬獎八項大獎。其生平重要著作有《撒哈拉的故事》、《雨季不再來》、《哭泣的駱駝》、《我的寶貝》、《鬧學記》……等散文小說集，譯有《娃娃看天下》、《蘭嶼之歌》，以及創作電影劇本《滾滾紅塵》、《親愛的三毛》、《我的快樂天堂》、《高原的百合花》。 然而令人惋惜的是，1991年1月4日凌晨，三毛在醫院自縊身亡，享年四十八歲。
93,稻草人手记,https://book.douban.com/subject/1064682/,8.8,6263, ,(台湾)三毛,哈尔滨出版社, , ,2003-07,220,15.80,平装,三毛全集（华文天下2003版）,9787806399064,生命跟人恶作剧，它骗人化进故事里去话，它用种种的情节引诱着人热烈地投入，人，先被故事捉进去了，然后，那个守麦田的稻草人，就上当又上当地讲了又讲。麦田已经快收割完了，农夫的孩子拉着稻草人的衣袖，说：“来，我带你回家去休息吧！”,三毛：台湾著名作家，1943年3月26日出生于重庆，浙江省定海县人。本名为陈惠平，1946年改名陈平，笔名“三毛”。1964年进入文化大学哲学系，肄业后曾留学欧洲，婚后定居西属撒哈拉沙漠加那利岛并以当地的生活为背景，写出一连串情感真挚的作品。1981年回到台湾，曾在文化大学任教，1984年辞去教职，专职从事写作和演讲。1991年1月4日去世，享年48岁。 三毛的足迹遍及世界各地，平生著作、译作十分丰富，其中《撒哈拉的故事》、《雨季不再来》、《哭泣的骆驼》、《我的宝贝》、《闹学记》、《滚滚红尘》等散文、小说、剧本更是脍炙人口，在全球华人社会广为流传，在大陆风靡一时，影响了整整一代人。
94,苏东坡传,https://book.douban.com/subject/1792668/,8.4,20684, ,林语堂,陕西师范大学出版社, ,张振玉,2006-5,338,24.80,平装,林语堂文集（博集天卷2005版）,9787561335017,《苏东坡传》是林语堂最得意的作品，中国现代长篇传记开标立范之作。 苏东坡是一个无可救药的乐天派、一个伟大的人道主义者、一个百姓的朋友、一个大文豪、大书法家、创新的画家、造酒试验家、一个工程师、一个憎恨清教徒主义的人、一位瑜伽修行者佛教徒、巨儒政治家、一个皇帝的秘书、酒仙、厚道的法官、一位在政治上专唱反调的人。一个月夜徘徊者、一个诗人、一个小丑。但是这还不足以道出苏东坡的全部……苏东坡比中国其他的诗人更具有多面性天才的丰富感、变化感和幽默感，智能优异，心灵却像天真的小孩——这种混合等于耶稣所谓蛇的智慧加上鸽子的温文。 知道一个人，或不知道一个人，与他是否为同代人，没有关系。主要的倒是对他是否有同情的了解。归根结底，我们只能知道自己真正了解的人，我们只能完全了解我们真正喜欢的人。我认为我完全知道苏东坡，因为我了解他。我了解他，是因为我喜欢他。,林语堂（1895-1976），福建龙溪人，原名和乐，后改玉堂，又改语堂。1912年入上海圣约翰大学，毕业后在清华大学任教。1919年秋赴美哈佛大学文学系。1922年获文学硕士学位。同年转赴德国入莱比锡大学，专攻语言学。1923年获会性　博士学位后回国，任北京大学教授、北京女子师范大学教务长和英文系主任。1924年后为《语丝》主要撰稿人之一。1926年到厦门大学任文学院长。1927年任外交部秘书。1932年主编《论语》半月刊。1934年创办《人间世》，1935年创办《宇宙风》，提倡“以自我为中心，以闲适为格调”的小品文。1935年后，在美国用英文写《吾国与吾民》、《京华烟云》、《风声鹤唳》等文化著作和长篇小说。1944年曾一度回国到重庆讲学。1945年赴新加坡筹建南洋大学，任校长。1952年在美国与人创办《天风》杂志。1966年定居台湾。1967年受聘为香港中文大学研究教授。1975年被推举为国际笔会副会长。1976年在香港逝世。
95,那小子真帅2,https://book.douban.com/subject/1069628/,6.7,9744, ,（韩）可爱淘,世界知识出版社, ,黄黉,2004-04,306,20.0,平装,那小子真帅,9787501222612,本书是《那小子真帅》的下半部（终结篇）。毫不夸张，小说完全以轻松的日韩漫画式的笔触，讲述了一个家里有钱、长相超级帅的“四大天王”之首和一个平凡活泼、充满朝气的女孩子之间圆满大结局的爱情故事。其他受人关注的感天动地的爱情故事也澎湃着心跳的气息。更值得一提的是，在终结篇里还收录了美女可爱淘超级搞笑的篇外篇《一个傻瓜的爱情》等故事，在篇外篇里你可以看到《那小子真帅》的影子，但是你可千万不要拿着《一个傻瓜的爱情》去对里面的人物哦，那样一准将你搞晕，最后只见你笨头笨脑地拿着一本《那小子真帅》前后执着地对照着《一个傻瓜的爱情》里的人物、情节，让你在迷迷糊糊中变成一只大莱鸟。,本名：李韵世 1985年出生于忠北制川市，身高：163厘米，家有一男一女，作者为家中长女。 2003年毕业于忠北制川女子高中；现就读于韩国成均馆大学国文系。是属于脑中装满稀奇古怪想法的水瓶座，是拥有神秘魅力的AB血型的作者，打算20岁时正式成年。 作品：《那小子真帅》、《狼的诱惑》、《哆来咪发唆》、《致我的男朋友》等。 个人网站： www.guiyeoni.com 中文网站：www.keaitao.com 未来志愿：成为贤妻良母； 兴趣爱好：睡觉、唱歌、空想； 缺点：懒惰、缺乏毅力、很容易改变主意，面对自己不喜欢做的事情往往会临阵脱逃； 优点：托脾气很好的福，即使发火也能很快平静下来，所以不容易被拒绝； 心目中的理想对象：有男子气概，不论是外表还是性格，非常聪明，是一个值得尊敬的人； 最看重的东西：朋友写给我的信； 将来想写的小说：每一句话都蕴含深厚哲理的小说； 通过写小说获得的心得：认识了很多志同边合的朋友，有意义地度过每一天。 黄黉，湖北武汉人，中学毕业于武汉外国语学校，大学保送到北京外国语大学韩国语专业，本科期间获韩国政府奖学金，在韩国汉城的庆熙大学进修半年。 由于本身属于一个毕业未久的热血青年，熟悉校园生活的点点滴滴，再加上从中学开始就疯狂喜欢日本漫画，所以翻译起这本幽默风趣的网络小说颇有心有戚戚焉的感觉。平常喜欢游荡闲逛，崇尚懒散的生活方式，梦想有一天能成为自由职业者。
